3536,LOCAL,,auto* prepare_stack_trace_cb,9,,269,prepare_stack_trace_cb,1,,auto*
3565,LOCAL,,auto* allow_wasm_codegen_cb,7,,278,allow_wasm_codegen_cb,2,,auto*
3581,LOCAL,,auto* modify_code_generation_from_strings_callback,7,,282,modify_code_generation_from_strings_callback,5,,auto*
3602,LOCAL,,ANY lock,21,,291,lock,9,,ANY
3655,LOCAL,,auto* promise_reject_cb,9,,305,promise_reject_cb,1,,auto*
3702,LOCAL,,IsolateSettings settings,19,,321,settings,1,,IsolateSettings
3715,LOCAL,,Isolate* isolate,10,,332,isolate,1,,Isolate*
3779,LOCAL,,ANY params,25,,373,params,1,,ANY
3811,LOCAL,,ANY params,25,,387,params,1,,ANY
3841,LOCAL,,const SnapshotData* snapshot_data,21,,402,snapshot_data,1,,SnapshotData*
3879,LOCAL,,Isolate* isolate,10,,432,isolate,1,,Isolate*
3886,LOCAL,,HandleScope handle_scope,15,,433,handle_scope,3,,HandleScope
3889,LOCAL,,const bool use_snapshot,14,,435,use_snapshot,5,,bool
3896,LOCAL,,const EnvSerializeInfo* env_snapshot_info,25,,436,env_snapshot_info,7,,EnvSerializeInfo*
3917,LOCAL,,Environment* env,14,,444,env,10,,Environment*
3956,LOCAL,,ANY context_scope,20,,460,context_scope,3,,ANY
3973,LOCAL,,ANY context_scope,18,,469,context_scope,14,,ANY
4008,LOCAL,,Isolate* isolate,10,,493,isolate,1,,Isolate*
4015,LOCAL,,ANY disallow_js,45,,494,disallow_js,3,,ANY
4024,LOCAL,,HandleScope handle_scope,17,,497,handle_scope,1,,HandleScope
4027,LOCAL,,ANY context_scope,20,,498,context_scope,3,,ANY
4033,LOCAL,,SealHandleScope seal_handle_scope,21,,499,seal_handle_scope,5,,SealHandleScope
4056,LOCAL,,MultiIsolatePlatform* platform,23,,513,platform,6,,MultiIsolatePlatform*
4279,LOCAL,,Isolate* isolate,10,,618,isolate,1,,Isolate*
4286,LOCAL,,EscapableHandleScope handle_scope,24,,619,handle_scope,3,,EscapableHandleScope
4395,LOCAL,,auto context,8,,643,context,1,,auto
4439,LOCAL,,Isolate* isolate,10,,660,isolate,1,,Isolate*
4446,LOCAL,,HandleScope handle_scope,15,,661,handle_scope,3,,HandleScope
4449,LOCAL,,bool is_code_generation_from_strings_allowed,8,,669,is_code_generation_from_strings_allowed,5,,bool
4627,LOCAL,,PropertyDescriptor descriptor,24,,722,descriptor,3,,PropertyDescriptor
4677,LOCAL,,Isolate* isolate,10,,739,isolate,1,,Isolate*
4684,LOCAL,,HandleScope handle_scope,15,,740,handle_scope,3,,HandleScope
4688,LOCAL,,ANY context_scope,20,,745,context_scope,1,,ANY
4762,LOCAL,,Isolate* isolate,10,,764,isolate,1,,Isolate*
4769,LOCAL,,HandleScope handle_scope,15,,765,handle_scope,3,,HandleScope
4807,LOCAL,,Isolate* isolate,10,,781,isolate,1,,Isolate*
4814,LOCAL,,ANY context_scope,18,,782,context_scope,3,,ANY
4876,LOCAL,,char[4] context_files,20,,796,context_files,9,,char[4]
4884,LOCAL,,ANY builtin_loader,40,,806,builtin_loader,11,,ANY
4887,LOCAL,,const char** module,18,,807,module,1,,char**
4898,LOCAL,,Local<Value>[2] arguments,18,,808,arguments,1,,Local<Value>[2]
4947,LOCAL,,HandleScope handle_scope,15,,831,handle_scope,1,,HandleScope
4968,LOCAL,,Environment* env,14,,834,env,5,,Environment*
4996,LOCAL,,ANY lock,21,,841,lock,2,,ANY
5002,LOCAL,,node_module* prev_tail,14,,843,prev_tail,4,,node_module*
5040,LOCAL,,node_module node_mod,15,,850,node_mod,1,,node_module
5062,LOCAL,,node_module mod,15,,859,mod,1,,node_module
5088,LOCAL,,node_module mod,15,,877,mod,1,,node_module
5112,LOCAL,,ANY next_thread_id,30,,891,next_thread_id,60,,ANY
5201,LOCAL,,auto movedHandler,8,,931,movedHandler,1,,auto
5243,LOCAL,,Environment* env,14,,28,env,1,,Environment*
5506,LOCAL,,Environment* env,14,,97,env,1,,Environment*
5824,LOCAL,,ANY scope,47,,174,scope,1,,ANY
5909,LOCAL,,Isolate* isolate,10,,38,isolate,3,,Isolate*
5916,LOCAL,,HandleScope handle_scope,15,,39,handle_scope,5,,HandleScope
5919,LOCAL,,ANY context_scope,18,,40,context_scope,7,,ANY
5995,LOCAL,,Isolate* isolate,10,,63,isolate,1,,Isolate*
6002,LOCAL,,HandleScope handle_scope,15,,64,handle_scope,3,,HandleScope
6005,LOCAL,,ANY context_scope,18,,65,context_scope,5,,ANY
6135,LOCAL,,Environment* env,14,,121,env,1,,Environment*
6158,LOCAL,,Environment* env,14,,129,env,1,,Environment*
6179,LOCAL,,AsyncCleanupHookInfo* info,23,,135,info,1,,AsyncCleanupHookInfo*
6185,LOCAL,,ANY keep_alive,41,,136,keep_alive,3,,ANY
6208,LOCAL,,AsyncCleanupHookInfo* info,23,,143,info,1,,AsyncCleanupHookInfo*
6241,LOCAL,,Environment* env,14,,153,env,1,,Environment*
6251,LOCAL,,auto info,8,,155,info,4,,auto
6341,LOCAL,,Environment* env,14,,182,env,1,,Environment*
6367,LOCAL,,Environment* env,14,,188,env,1,,Environment*
6396,LOCAL,,HandleScope handle_scope,15,,198,handle_scope,1,,HandleScope
6431,LOCAL,,DebugSealHandleScope handle_scope,24,,209,handle_scope,1,,DebugSealHandleScope
6434,LOCAL,,Environment* env,14,,210,env,3,,Environment*
6456,LOCAL,,async_context context,17,,217,context,7,,async_context
6603,LOCAL,,char[1] provider_names,18,,60,provider_names,1,,char[1]
6622,LOCAL,,TryCatchScope try_catch,17,,70,try_catch,2,,TryCatchScope
6632,LOCAL,,ANY destroy_async_id_list,25,,73,destroy_async_id_list,1,,ANY
6652,LOCAL,,auto async_id,15,,76,async_id,2,,auto
6654,LOCAL,,HandleScope scope,19,,79,scope,1,,HandleScope
6720,LOCAL,,AsyncHooks* async_hooks,13,,92,async_hooks,1,,AsyncHooks*
6744,LOCAL,,HandleScope handle_scope,15,,97,handle_scope,4,,HandleScope
6765,LOCAL,,TryCatchScope try_catch,17,,99,try_catch,7,,TryCatchScope
6813,LOCAL,,NODE_ASYNC_PROVIDER_TYPES ,30,,118,,1,,NODE_ASYNC_PROVIDER_TYPES
