,id,label,node_type,weight,fan_in,fan_out,sscc,con_cf,con_df,con_zc,con_rf,con_val,McCabe,LOC,n1,n2,N1,N2,H,V,AFO,AFP,VRI,DRI,VMulD,VPlusD,dc,cc,bc,pg,er,gc,gcd,iFit,ggc,ggcd,cr
374,28256,map_ (28256),Member,1,9,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.010982356665106933,0.17465361862757942,0.0,0.06713379164168745,1.0671337916416874,0.06713379164168745,0.006028636021100226,0.006028636021100226,0.0,0.0023591861194916684,0.00045628495731527826,0.0,120.0,1.3236881832239043e-13,0.0,120.0,0.06309251735229388
375,28054,GetSnapshot (28054),Method,3,0,2,1,0,0,0,0,2,1,5.0,3,3,4,5,9.509775004326936,23.264662506490403,0.043929426660427734,0.023961764995604797,0.008646112933655229,0.0,1.0086461129336552,0.008646112933655229,0.0015071590052750565,0.0,0.0,0.000500876522866856,0.0,18.0,0.0,0.0,18.0,0.0,0.0025393600812595226
376,27957,map_ (27957),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.010982356665106933,0.02216463262093444,0.0,0.0009736796031766636,1.0009736796031767,0.0009736796031766636,0.0007535795026375283,0.0007535795026375283,0.0,0.0007135351914946955,4.415660877244629e-05,0.0,2.0,3.688342826614937e-16,0.0,2.0,0.0017140680548501776
377,28079,Write (28079),Method,2,0,1,1,0,0,0,0,1,1,15.0,4,3,5,4,12.754887502163468,25.26619429851844,0.0329470699953208,0.011980882497802398,0.005754324997858924,0.0,1.0057543249978589,0.005754324997858924,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,8.0,0.0,0.0,8.0,0.0,0.0006348400203148807
378,28144,~ModelIter (28144),Method,4,0,2,2,1,0,0,0,2,2,3.0,1,2,1,2,2.0,4.754887502163468,0.054911783325534674,0.023961764995604797,0.011031324319150163,0.0,1.0110313243191502,0.011031324319150163,0.0015071590052750565,0.0,0.0,0.000500876522866856,0.0,18.0,0.0,0.0,18.0,0.0,0.004232266802099205
379,28257,owned_ (28257),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.010982356665106933,0.026238132670187254,0.0,0.001440782656051955,1.0014407826560519,0.001440782656051955,0.0007535795026375283,0.0007535795026375283,0.0,0.0007985986589458312,0.000103032087135708,0.0,2.0,1.434355543683587e-15,0.0,2.0,0.003999492127983748
380,28153,Valid (28153),Method,3,0,2,1,0,0,0,0,2,1,1.0,2,2,2,2,4.0,8.0,0.043929426660427734,0.023961764995604797,0.015220980607496815,0.0,1.0152209806074968,0.015220980607496815,0.0015071590052750565,0.0,0.0,0.000500876522866856,0.0,32.0,0.0,0.0,32.0,0.0,0.0025393600812595226
381,28258,iter_ (28258),Member,1,8,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.010982356665106933,0.17183350320886595,0.0,0.056614104577636874,1.056614104577637,0.056614104577636874,0.006028636021100226,0.006028636021100226,0.0,0.0029382720325244007,0.0003532528701795703,0.0,96.0,6.250602713696696e-14,0.0,96.0,0.04710512950736414
382,28164,SeekToFirst (28164),Method,3,0,2,1,0,0,0,0,2,1,1.0,2,2,2,2,4.0,8.0,0.043929426660427734,0.023961764995604797,0.015220980607496815,0.0,1.0152209806074968,0.015220980607496815,0.0015071590052750565,0.0,0.0,0.000500876522866856,0.0,32.0,0.0,0.0,32.0,0.0,0.0025393600812595226
383,28174,SeekToLast (28174),Method,5,0,3,2,1,0,0,0,3,2,7.0,2,2,3,3,4.0,12.0,0.0658941399906416,0.023961764995604797,0.022831470911245225,0.0,1.0228314709112452,0.022831470911245225,0.0015071590052750565,0.0,0.0,0.000500876522866856,0.0,32.0,0.0,0.0,32.0,0.0,0.005501946842728965
384,28204,Seek (28204),Method,3,0,2,1,0,0,0,0,2,1,3.0,3,3,3,3,9.509775004326936,15.509775004326936,0.043929426660427734,0.023961764995604797,0.015220980607496815,0.0,1.0152209806074968,0.015220980607496815,0.0015071590052750565,0.0,0.0,0.000500876522866856,0.0,32.0,0.0,0.0,32.0,0.0,0.0025393600812595226
385,28219,Next (28219),Method,2,0,1,1,0,0,0,0,1,1,1.0,1,1,1,1,0.0,2.0,0.0329470699953208,0.011980882497802398,0.005661410457763688,0.0,1.0056614104577637,0.005661410457763688,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,8.0,0.0,0.0,8.0,0.0,0.0006348400203148807
386,28225,Prev (28225),Method,2,0,1,1,0,0,0,0,1,1,1.0,1,1,1,1,0.0,2.0,0.0329470699953208,0.011980882497802398,0.005661410457763688,0.0,1.0056614104577637,0.005661410457763688,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,8.0,0.0,0.0,8.0,0.0,0.0006348400203148807
