,source,target,weight,label
1527,69688,69840,13.0,13.0
1528,69688,69839,10.0,10.0
1529,69688,69838,3.0,3.0
1530,70758,71316,6.0,6.0
1531,70758,71317,6.0,6.0
1532,70783,71316,7.0,7.0
1533,70783,71317,7.0,7.0
1534,70783,66611,1.0,1.0
1535,70812,71376,3.0,3.0
1536,70812,71377,3.0,3.0
1537,70812,71306,3.0,3.0
1538,70812,71362,3.0,3.0
1539,70869,71362,3.0,3.0
1540,70869,66628,2.5,2.5
1541,70869,71376,3.0,3.0
1542,70869,71377,3.0,3.0
1543,70971,71387,9.0,9.0
1544,70971,71388,9.0,9.0
1545,70971,71389,9.0,9.0
1546,70971,66628,15.5,15.5
1547,70971,66333,7.0,7.0
1548,70971,66611,1.0,1.0
1549,71267,71316,3.0,3.0
1550,71273,71316,3.0,3.0
1551,71281,71317,3.0,3.0
1552,71287,71317,3.0,3.0
1553,71323,71376,3.0,3.0
1554,71329,71376,3.0,3.0
1555,71337,71377,3.0,3.0
1556,71343,71377,3.0,3.0
1557,71590,71596,3.0,3.0
1558,71639,71784,3.0,3.0
1559,71645,71784,3.0,3.0
1560,71651,71784,13.0,13.0
1561,71651,71785,3.0,3.0
1562,71672,71785,3.0,3.0
1563,71678,71786,3.0,3.0
1564,71686,71784,3.0,3.0
1565,71697,71784,6.0,6.0
1566,71708,71784,6.0,6.0
1567,71719,71784,6.0,6.0
1568,71730,71784,6.0,6.0
1569,71743,71784,6.0,6.0
1570,71754,71784,6.0,6.0
1571,71765,71785,10.0,10.0
1572,71765,71784,6.0,6.0
1573,71765,71786,3.0,3.0
1574,71803,72125,3.0,3.0
1575,71831,72125,3.0,3.0
1576,71837,72127,3.0,3.0
1577,71845,72126,7.0,7.0
1578,71845,72125,3.0,3.0
1579,71845,72131,3.0,3.0
1580,71845,72129,3.0,3.0
1581,71871,72126,7.0,7.0
1582,71871,72125,3.0,3.0
1583,71871,72131,3.0,3.0
1584,71871,72130,3.0,3.0
1585,71897,72126,7.0,7.0
1586,71897,72125,3.0,3.0
1587,71897,72131,3.0,3.0
1588,71897,72129,3.0,3.0
1589,71925,72131,10.0,10.0
1590,71925,72129,10.0,10.0
1591,71925,72126,7.0,7.0
1592,71925,72125,3.0,3.0
1593,71925,72127,10.0,10.0
1594,71925,72124,7.0,7.0
1595,71995,72131,10.0,10.0
1596,71995,72130,10.0,10.0
1597,71995,72126,7.0,7.0
1598,71995,72125,3.0,3.0
1599,71995,72127,10.0,10.0
1600,72059,72127,3.0,3.0
1601,72070,72127,3.0,3.0
1602,72081,72126,7.0,7.0
1603,72081,72125,3.0,3.0
1604,72345,72359,3.0,3.0
1605,72345,72360,3.0,3.0
1606,72345,72362,3.0,3.0
1607,73303,73290,3.0,3.0
1608,74303,74358,3.0,3.0
1609,74309,66611,1.0,1.0
1610,74318,66611,1.0,1.0
1611,74327,66611,1.0,1.0
1612,74336,74358,3.0,3.0
1613,74336,66611,1.0,1.0
1614,74369,74436,3.0,3.0
1615,74378,74436,20.0,20.0
1616,74378,66650,2.5,2.5
1617,74378,66611,1.0,1.0
1618,74448,74562,3.0,3.0
1619,74462,74562,16.0,16.0
1620,74550,74562,3.0,3.0
1621,74569,74665,3.0,3.0
1622,74575,74665,9.0,9.0
1623,74575,74664,6.0,6.0
1624,74575,71387,3.0,3.0
1625,74575,71388,3.0,3.0
1626,74575,71389,3.0,3.0
1627,74575,66611,1.0,1.0
1628,74653,74665,3.0,3.0
1629,74653,74663,3.0,3.0
1630,74681,74886,6.0,6.0
1631,74681,66313,6.0,6.0
1632,74681,74887,3.0,3.0
1633,74851,74887,3.0,3.0
1634,74861,74887,3.0,3.0
1635,74872,74887,6.0,6.0
1636,74872,74886,6.0,6.0
1637,74898,75021,3.0,3.0
1638,74904,75021,3.0,3.0
1639,74913,75021,3.0,3.0
1640,74933,75021,3.0,3.0
1641,74941,75021,3.0,3.0
1642,74949,75021,3.0,3.0
1643,74957,75021,3.0,3.0
1644,74965,75021,7.0,7.0
1645,74965,75020,3.0,3.0
1646,74965,66628,5.5,5.5
1647,74965,29875,3.0,3.0
1648,74996,75021,3.0,3.0
1649,75005,75020,6.0,6.0
1650,75005,75021,3.0,3.0
1651,75033,75127,6.0,6.0
1652,75033,75126,3.0,3.0
1653,75047,75127,3.0,3.0
1654,75055,75127,12.0,12.0
1655,75055,75126,3.0,3.0
1656,75055,66611,1.0,1.0
1657,75115,75127,3.0,3.0
1658,75129,75335,3.0,3.0
1659,75138,75335,3.0,3.0
1660,75144,75335,9.0,9.0
1661,75144,66611,1.0,1.0
1662,75214,75335,3.0,3.0
1663,75224,75335,3.0,3.0
1664,75230,66313,3.0,3.0
1665,75230,75334,3.0,3.0
1666,75230,66314,3.0,3.0
1667,75230,66315,3.0,3.0
1668,75230,66319,3.0,3.0
1669,75230,75335,3.0,3.0
1670,75428,76316,18.0,18.0
1671,75428,76315,24.0,24.0
1672,75428,75344,3.0,3.0
1673,75428,75343,7.0,7.0
1674,75428,75342,7.0,7.0
1675,75509,76316,3.0,3.0
1676,75515,76316,3.0,3.0
1677,75527,76316,3.0,3.0
1678,75527,76315,3.0,3.0
1679,75561,76316,3.0,3.0
1680,75670,76316,3.0,3.0
1681,75779,76316,3.0,3.0
1682,76306,76316,3.0,3.0
1683,78056,78176,3.0,3.0
1684,78065,78176,3.0,3.0
1685,78076,78176,3.0,3.0
1686,78087,78175,10.0,10.0
1687,78134,78174,10.0,10.0
1688,78500,78742,3.0,3.0
1689,78500,78743,3.0,3.0
1690,78510,78744,10.0,10.0
1691,78533,78742,9.0,9.0
1692,78533,78743,6.0,6.0
1693,78571,78742,9.0,9.0
1694,78571,78743,10.0,10.0
1695,78657,78744,3.0,3.0
1696,78657,78745,3.0,3.0
1697,78721,78745,3.0,3.0
1698,79171,79170,23.0,23.0
1699,79205,79169,3.0,3.0
1700,79205,79170,10.0,10.0
1701,79486,79479,3.0,3.0
1702,79492,79481,3.0,3.0
1703,79492,79480,3.0,3.0
1704,79504,79481,3.0,3.0
1705,79517,79481,13.0,13.0
1706,79517,79480,6.0,6.0
1707,79517,79479,3.0,3.0
1708,79575,79480,3.0,3.0
1709,79584,79480,10.0,10.0
1710,79642,79481,7.0,7.0
1711,79642,79479,3.0,3.0
1712,79642,79480,3.0,3.0
1713,80191,80183,7.0,7.0
1714,80191,80175,3.0,3.0
1715,80223,80326,3.0,3.0
1716,80240,80189,3.0,3.0
1717,80240,80182,6.0,6.0
1718,80240,80325,10.0,10.0
1719,80240,80324,7.0,7.0
1720,80292,80182,3.0,3.0
1721,80292,80325,3.0,3.0
1722,80327,80326,3.0,3.0
1723,80327,80324,3.0,3.0
1724,80374,80325,10.0,10.0
1725,80374,80324,10.0,10.0
1726,80374,80326,9.0,9.0
1727,80374,80182,6.0,6.0
1728,80374,80189,3.0,3.0
1729,80490,80564,3.0,3.0
1730,80528,80565,3.0,3.0
1731,80528,80566,3.0,3.0
1732,80648,80188,10.0,10.0
1733,80648,80187,7.0,7.0
1734,80674,80188,13.0,13.0
1735,80674,80187,3.0,3.0
1736,80674,80175,3.0,3.0
1737,80734,80183,6.0,6.0
1738,80734,80184,6.0,6.0
1739,80757,80183,6.0,6.0
1740,80757,80184,9.0,9.0
1741,80832,80175,3.0,3.0
