,id,label,node_type,weight,fan_in,fan_out,sscc,con_cf,con_df,con_zc,con_rf,con_val,McCabe,LOC,n1,n2,N1,N2,H,V,AFO,AFP,VRI,DRI,VMulD,VPlusD
40,86139,~AnotherThreadObjectReference (86139),Method,3,0,2,1,0,0,0,0,2,1,4.0,4,4,4,4,16.0,24.0,0.07017543859649122,0.02965269955367408,0.011548946141957275,0.0,1.0115489461419573,0.011548946141957275
41,102536,Wrap (102536),Method,14,0,9,5,0,9,0,0,2,4,55.0,12,21,59,76,135.25821588700785,680.9932061133912,0.2631578947368421,0.05930539910734816,0.5293075713058536,0.0,1.5293075713058535,0.5293075713058536
42,103000,New (103000),Method,1,1,0,1,0,0,0,0,0,1,15.0,1,8,1,8,24.0,28.52932501298081,0.017543859649122806,0.02455451612163889,0.0,0.006461714768852339,1.0064617147688524,0.006461714768852339
43,86154,Call (86154),Method,3,0,2,1,0,0,0,0,2,1,5.0,5,5,6,7,23.21928094887362,43.18506523353571,0.07017543859649122,0.02965269955367408,0.011548946141957275,0.0,1.0115489461419573,0.011548946141957275
44,146,get_resource (146),Method,3,0,2,1,0,0,0,0,2,1,3.0,2,2,2,2,4.0,8.0,0.07017543859649122,0.02965269955367408,0.00967614406488312,0.0,1.0096761440648832,0.00967614406488312
45,131420,resource_ (131420),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.027428747087148524,0.0,0.0019248243569928787,1.001924824356993,0.0019248243569928787
46,90260,runMessageLoopOnPause (90260),Method,2,0,1,1,0,0,0,0,1,1,4.0,1,1,1,1,0.0,2.0,0.05263157894736842,0.01482634977683704,0.004330854803233978,0.0,1.004330854803234,0.004330854803233978
47,91039,waiting_for_resume_ (91039),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.08228624126144558,0.0,0.018767037480680572,1.0187670374806805,0.018767037480680572
48,290965,NodeTraceBuffer (290965),Method,9,0,8,1,0,0,0,0,8,1,16.0,3,8,10,14,28.75488750216347,83.02635884729514,0.17543859649122806,0.0741317488841852,0.08680134163939171,0.0,1.0868013416393918,0.08680134163939171
49,291365,current_buf_ (291365),Member,1,5,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.10918988846066445,0.0,0.05363713819120359,1.0536371381912035,0.05363713819120359
50,291366,buffer1_ (291366),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.10918988846066445,0.0,0.06704642273900449,1.0670464227390044,0.06704642273900449
51,291360,flush_signal_ (291360),Member,1,5,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.1086647885727348,0.0,0.05528559418612823,1.0552855941861283,0.05528559418612823
52,291359,tracing_loop_ (291359),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.03057934641472639,0.0,0.005364797616618664,1.0053647976166187,0.005364797616618664
53,291361,exit_signal_ (291361),Member,1,6,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.1371437354357426,0.0,0.07458694383347403,1.074586943833474,0.07458694383347403
54,90269,waitForSessionsDisconnect (90269),Method,2,0,1,1,0,0,0,0,1,1,4.0,1,1,1,1,0.0,2.0,0.05263157894736842,0.01482634977683704,0.0060397866985641415,0.0,1.0060397866985642,0.0060397866985641415
55,91041,waiting_for_sessions_disconnect_ (91041),Member,1,5,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.11475594727271869,0.0,0.0724774403827697,1.0724774403827697,0.0724774403827697
56,159,get_async_id (159),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,1,1,1,0.0,2.0,0.05263157894736842,0.01482634977683704,0.007257108048662341,0.0,1.0072571080486623,0.007257108048662341
57,90277,waitForFrontend (90277),Method,2,0,1,1,0,0,0,0,1,1,4.0,1,1,1,1,0.0,2.0,0.05263157894736842,0.01482634977683704,0.004330854803233978,0.0,1.004330854803234,0.004330854803233978
58,91040,waiting_for_frontend_ (91040),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.08228624126144558,0.0,0.018767037480680572,1.0187670374806805,0.018767037480680572
59,167,get_trigger_async_id (167),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,1,1,1,0.0,2.0,0.05263157894736842,0.01482634977683704,0.007257108048662341,0.0,1.0072571080486623,0.007257108048662341
60,90285,maxAsyncCallStackDepthChanged (90285),Method,7,0,2,5,1,0,0,0,2,4,14.0,3,4,4,5,12.754887502163468,25.26619429851844,0.14035087719298245,0.02965269955367408,0.05039498298573029,0.0,1.0503949829857302,0.05039498298573029
61,91032,env_ (91032),Member,1,11,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.24430830650060964,0.0,0.3085999661060332,1.3085999661060332,0.3085999661060332
62,291009,~NodeTraceBuffer (291009),Method,6,0,4,2,1,0,0,0,4,2,7.0,3,5,3,5,16.36452797660028,24.0,0.12280701754385964,0.05930539910734816,0.03743978457900844,0.0,1.0374397845790084,0.03743978457900844
63,291363,exit_mutex_ (291363),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.05170689484671918,0.0,0.011792800579076303,1.0117928005790764,0.011792800579076303
64,291362,exited_ (291362),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.06430929215703066,0.0,0.01466703154458594,1.014667031544586,0.01466703154458594
65,291364,exit_cond_ (291364),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.05170689484671918,0.0,0.011792800579076303,1.0117928005790764,0.011792800579076303
66,90319,contextCreated (90319),Method,3,0,1,2,0,0,0,0,1,2,18.0,3,8,14,15,28.75488750216347,100.32351694048162,0.07017543859649122,0.01482634977683704,0.01924824356992879,0.0,1.0192482435699288,0.01924824356992879
67,291028,AddTraceEvent (291028),Method,3,0,1,2,0,0,0,0,1,2,11.0,5,2,5,3,13.60964047443681,22.458839376460833,0.07017543859649122,0.01482634977683704,0.007662448313029084,0.0,1.007662448313029,0.007662448313029084
68,86243,Connect (86243),Method,5,0,3,2,0,0,0,0,3,2,5.0,4,6,6,8,23.509775004326936,46.50699332842307,0.10526315789473684,0.044479049330511125,0.011548946141957273,0.0,1.0115489461419573,0.011548946141957273
69,86285,thread_ (86285),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.027428747087148524,0.0,0.0028872365354893183,1.0028872365354893,0.0028872365354893183
70,86287,session_ (86287),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.05485749417429705,0.0,0.008661709606467956,1.008661709606468,0.008661709606467956
71,86286,prevent_shutdown_ (86286),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.027428747087148524,0.0,0.0028872365354893183,1.0028872365354893,0.0028872365354893183
72,291052,GetEventByHandle (291052),Method,2,0,1,1,0,0,0,0,1,1,3.0,2,2,2,2,4.0,8.0,0.05263157894736842,0.01482634977683704,0.005746836234771813,0.0,1.005746836234772,0.005746836234771813
73,291066,Flush (291066),Method,3,0,2,1,0,0,0,0,2,1,5.0,1,2,2,2,2.0,6.339850002884624,0.07017543859649122,0.02965269955367408,0.01314212846446827,0.0,1.0131421284644682,0.01314212846446827
74,291367,buffer2_ (291367),Member,1,5,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.07808544215800842,0.0,0.03424800094649492,1.034248000946495,0.03424800094649492
75,252,~CallbackScope (252),Method,5,0,3,2,1,0,0,0,3,2,5.0,3,2,3,3,6.754887502163468,13.931568569324174,0.10526315789473684,0.02965269955367408,0.005774473070978637,0.0,1.0057744730709786,0.005774473070978637
76,131343,try_catch_ (131343),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.02839816226486479,0.0,0.00298928023840682,1.0029892802384068,0.00298928023840682
77,131342,private_ (131342),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.026459331909432258,0.0,0.0027851928325718163,1.0027851928325717,0.0027851928325718163
78,86272,Dispatch (86272),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,2,2,2,2.0,6.339850002884624,0.05263157894736842,0.01482634977683704,0.0028872365354893183,0.0,1.0028872365354893,0.0028872365354893183
79,291082,TryLoadAvailableBuffer (291082),Method,10,0,6,4,0,0,0,0,6,3,14.0,7,6,13,12,35.161259458730164,92.5109929535273,0.19298245614035087,0.05930539910734816,0.07818298393285601,0.0,1.078182983932856,0.07818298393285601
80,86289,CrossThreadInspectorSession (86289),Method,2,0,1,1,0,0,0,0,1,1,10.0,2,4,4,4,10.0,20.67970000576925,0.05263157894736842,0.01482634977683704,0.0028872365354893183,0.0,1.0028872365354893,0.0028872365354893183
81,86328,state_ (86328),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.05485749417429705,0.0,0.005774473070978637,1.0057744730709786,0.005774473070978637
82,90384,contextDestroyed (90384),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,2,1,2,2.0,4.754887502163468,0.05263157894736842,0.01482634977683704,0.01443618267744659,0.0,1.0144361826774466,0.01443618267744659
83,90394,quitMessageLoopOnPause (90394),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,1,1,1,0.0,2.0,0.05263157894736842,0.01482634977683704,0.004330854803233978,0.0,1.004330854803234,0.004330854803233978
84,90401,runIfWaitingForDebugger (90401),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,1,1,1,0.0,2.0,0.05263157894736842,0.01482634977683704,0.004330854803233978,0.0,1.004330854803234,0.004330854803233978
85,135459,napi_delete_async_work (135459),Method,3,0,2,1,0,2,0,0,0,1,9.0,5,5,6,12,23.21928094887362,59.79470570797252,0.07017543859649122,0.02965269955367408,0.11794667545253451,0.0,1.1179466754525345,0.11794667545253451
86,86310,Dispatch (86310),Method,2,0,1,1,0,0,0,0,1,1,4.0,2,4,4,4,10.0,20.67970000576925,0.05263157894736842,0.01482634977683704,0.0028872365354893183,0.0,1.0028872365354893,0.0028872365354893183
87,90409,connectFrontend (90409),Method,5,0,4,1,0,0,0,0,4,1,11.0,8,9,10,12,52.529325012980806,89.92418250750745,0.10526315789473684,0.05930539910734816,0.07901348961890468,0.0,1.0790134896189048,0.07901348961890468
88,91038,next_session_id_ (91038),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.027428747087148524,0.0,0.0028872365354893183,1.0028872365354893,0.0028872365354893183
89,91037,channels_ (91037),Member,1,10,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.20460362692035117,0.0,0.1651187164620378,1.1651187164620378,0.1651187164620378
90,291132,NonBlockingFlushSignalCb (291132),Method,9,0,6,3,4,0,0,0,6,3,9.0,6,2,19,8,17.509775004326936,81.0,0.17543859649122806,0.02965269955367408,0.03285532116117068,0.0,1.0328553211611706,0.03285532116117068
91,86335,SendMessageToFrontend (86335),Method,2,0,1,1,0,0,0,0,1,1,7.0,1,1,1,1,0.0,2.0,0.05263157894736842,0.01482634977683704,0.0014436182677446592,0.0,1.0014436182677446,0.0014436182677446592
92,86346,delegate_ (86346),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.027428747087148524,0.0,0.0014436182677446592,1.0014436182677446,0.0014436182677446592
93,201028,main (201028),Method,2,0,1,1,0,1,0,0,0,1,3.0,1,3,1,3,4.754887502163468,8.0,0.05263157894736842,0.01482634977683704,0.0014436182677446594,0.0,1.0014436182677446,0.0014436182677446594
94,129539,Start (129539),Method,1,1,0,1,0,0,0,0,0,1,6.0,3,4,4,8,12.754887502163468,33.68825906469125,0.017543859649122806,0.027428747087148528,0.0,0.0014436182677446594,1.0014436182677446,0.0014436182677446594
95,90444,disconnectFrontend (90444),Method,17,0,8,9,4,0,0,0,8,6,16.0,6,8,14,16,39.50977500432694,114.22064766172812,0.3157894736842105,0.05930539910734816,0.2015976895480857,0.0,1.2015976895480858,0.2015976895480857
96,86352,~MainThreadInterface (86352),Method,4,0,2,2,1,0,0,0,2,2,4.0,1,1,1,2,0.0,3.0,0.08771929824561403,0.01482634977683704,0.004812060892482197,0.0,1.0048120608924822,0.004812060892482197
97,86931,handle_ (86931),Member,1,5,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.05485749417429705,0.0,0.010586533963460834,1.0105865339634608,0.010586533963460834
98,160083,ReportFatalException (160083),Method,12,0,1,11,0,0,0,0,1,9,144.0,8,18,46,51,99.05865002596161,455.9426526596859,0.22807017543859648,0.01482634977683704,0.012511358320453712,0.0,1.0125113583204537,0.012511358320453712
99,160082,kDontEnhance (160082),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.05485749417429705,0.0,0.01924824356992879,1.0192482435699288,0.01924824356992879
100,135507,napi_get_uv_event_loop (135507),Method,4,1,3,1,0,2,1,0,1,1,6.0,7,3,8,11,24.406371956566694,63.11663380285988,0.08771929824561403,0.0791091663092662,0.16737042257983215,0.00984733983298301,1.1788659158419486,0.17721776241281514
101,136560,node_env (136560),Method,1,10,0,1,0,0,0,0,0,1,3.0,1,2,2,2,2.0,6.339850002884624,0.017543859649122806,0.2272826922114695,0.0,0.2938601185833563,1.2938601185833563,0.2938601185833563
102,86363,Post (86363),Method,8,0,6,2,0,0,0,0,6,2,13.0,4,9,9,12,36.529325012980806,77.70923408096293,0.15789473684210525,0.05930539910734816,0.039204477855626495,0.0,1.0392044778556264,0.039204477855626495
103,86930,agent_ (86930),Member,1,4,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.07782289221404359,0.0,0.04369004475174377,1.0436900447517439,0.04369004475174377
104,86926,requests_lock_ (86926),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.06438033508304467,0.0,0.042920223388696443,1.0429202233886965,0.042920223388696443
105,86925,requests_ (86925),Member,1,4,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.08286385113816819,0.0,0.055242567425445456,1.0552425674254455,0.055242567425445456
106,86929,incoming_message_cond_ (86929),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.023227947983711365,0.0,0.003667570734270215,1.0036675707342702,0.003667570734270215
107,131443,<lambda>1 (131443),Method,2,0,1,1,0,0,1,0,0,1,5.0,1,1,1,1,0.0,2.0,0.07017543859649122,0.01482634977683704,0.0034074593346765827,0.0,1.0034074593346767,0.0034074593346765827
108,131736,DrainFinalizerQueue (131736),Method,2,2,0,2,0,0,0,0,0,2,10.0,5,2,7,6,13.60964047443681,36.49561398674886,0.03508771929824561,0.048556295519141306,0.0,0.007027884877770452,1.0070278848777705,0.007027884877770452
109,291191,ExitSignalCb (291191),Method,3,0,2,1,0,0,0,0,2,1,22.0,5,3,6,4,16.36452797660028,30.0,0.07017543859649122,0.02965269955367408,0.017249720983051043,0.0,1.017249720983051,0.017249720983051043
110,131454,<lambda>2 (131454),Method,5,0,2,3,0,1,1,0,1,3,21.0,5,5,11,10,23.21928094887362,69.7604899926346,0.13900134952766532,0.02965269955367408,0.044657865314221584,0.0,1.0446578653142216,0.044657865314221584
111,131764,trigger_fatal_exception (131764),Method,2,2,1,1,0,1,0,0,0,1,5.0,4,7,9,12,27.651484454403228,72.64806399138324,0.10526315789473684,0.06117453294673574,0.011533228994005867,0.021054258021591724,1.0328303105946595,0.03258748701559759
112,135558,napi_queue_async_work (135558),Method,4,0,3,1,0,3,0,0,1,1,14.0,7,8,10,19,43.65148445440323,113.29982727264704,0.12447786131996658,0.044479049330511125,0.2784389259675859,0.0,1.278438925967586,0.2784389259675859
113,86409,WaitForFrontendEvent (86409),Method,8,0,4,4,2,0,0,0,4,3,11.0,2,4,3,4,10.0,18.094737505048094,0.15789473684210525,0.05930539910734816,0.04467657142457754,0.0,1.0446765714245776,0.04467657142457754
114,86928,dispatching_messages_ (86928),Member,1,4,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.05427988429757444,0.0,0.027616081484730853,1.0276160814847308,0.027616081484730853
115,86927,dispatching_message_queue_ (86927),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.08142754850353709,0.0,0.04142805099302764,1.0414280509930276,0.04142805099302764
116,90510,dispatchMessageFromFrontend (90510),Method,2,0,1,1,0,0,0,0,1,1,3.0,2,3,2,3,6.754887502163468,11.60964047443681,0.05263157894736842,0.01482634977683704,0.010768611943176376,0.0,1.0107686119431765,0.010768611943176376
117,90523,ensureDefaultContextInGroup (90523),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,1,1,1,0.0,2.0,0.05263157894736842,0.01482634977683704,0.012858331921084718,0.0,1.0128583319210847,0.012858331921084718
118,86437,DispatchMessages (86437),Method,19,0,12,7,3,0,0,0,12,5,22.0,4,8,16,18,32.0,121.8887250245193,0.3508771929824561,0.0741317488841852,0.12658754780223438,0.0,1.1265875478022345,0.12658754780223438
119,90533,installAdditionalCommandLineAPI (90533),Method,3,0,1,2,0,0,0,0,1,2,9.0,7,7,9,12,39.302968908806456,79.9544533632097,0.07017543859649122,0.01482634977683704,0.017144442561446288,0.0,1.0171444425614462,0.017144442561446288
120,131503,<lambda>3 (131503),Method,2,0,1,1,0,0,1,0,0,1,1.0,2,1,2,1,2.0,4.754887502163468,0.13476874003189793,0.01482634977683704,0.024071200547824315,0.0,1.0240712005478243,0.024071200547824315
121,121219,Unref (121219),Method,4,3,2,2,1,0,1,0,1,2,3.0,2,1,2,1,2.0,4.754887502163468,0.09968102073365231,0.11193894081511965,0.024548700331867256,0.0452576100424766,1.0709173258810132,0.06980631037434386
122,291251,IsFull (291251),Method,5,0,4,1,0,0,0,0,4,1,3.0,5,3,5,4,16.36452797660028,27.0,0.10526315789473684,0.044479049330511125,0.03479175763421684,0.0,1.034791757634217,0.03479175763421684
123,291305,total_chunks_ (291305),Member,1,11,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017543859649122806,0.1540634245977378,0.0,0.13784622200850224,1.1378462220085022,0.13784622200850224
