,id,label,node_type,weight,fan_in,fan_out,sscc,con_cf,con_df,con_zc,con_rf,con_val,McCabe,LOC,n1,n2,N1,N2,H,V,AFO,AFP,VRI,DRI,VMulD,VPlusD,dc,cc,bc,pg,er,gc,gcd,iFit,ggc,ggcd,cr
10,118241,max_ (118241),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.07923624051948436,0.0,0.1286144219386074,1.1286144219386074,0.1286144219386074,0.001043187982474442,0.001841766369058325,0.0,0.00021209390616930626,0.00013715474688804597,0.0,723.75,3.3279287211207836e-13,0.0,723.5930562859969,0.012300454303499535
11,16095,set_has_mean (16095),Method,1,1,0,1,0,0,0,0,0,1,3.0,2,1,2,1,2.0,4.754887502163468,0.0035714285714285713,0.01259113935170274,0.0,0.002212838383709767,1.0022128383837097,0.002212838383709767,0.00020863759649488838,0.00020863759649488838,0.0,0.0001413865841994796,1.3563858646507759e-05,0.0,14.0,8.629430513977969e-16,0.0,14.0,0.0009429824561403511
12,118238,mean_ (118238),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.04097332972136227,0.0,0.06050728929655621,1.0605072892965561,0.06050728929655621,0.00041727519298977677,0.0013561443772167744,0.0,0.00017082252367223266,7.20482253848087e-05,0.0,249.50000000000003,2.0205909123461026e-13,0.0,249.43722251439877,0.007743436759639882
13,16106,set_has_std (16106),Method,1,1,0,1,0,0,0,0,0,1,3.0,2,1,2,1,2.0,4.754887502163468,0.0035714285714285713,0.01259113935170274,0.0,0.002212838383709767,1.0022128383837097,0.002212838383709767,0.00020863759649488838,0.00020863759649488838,0.0,0.0001413865841994796,1.3563858646507759e-05,0.0,14.0,8.629430513977969e-16,0.0,14.0,0.0009429824561403511
14,118242,std_ (118242),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.07923624051948436,0.0,0.1286144219386074,1.1286144219386074,0.1286144219386074,0.001043187982474442,0.001841766369058325,0.0,0.00021209390616930626,0.00013715474688804597,0.0,723.75,3.3279287211207836e-13,0.0,723.5930562859969,0.012300454303499535
15,16117,set_has_sparse (16117),Method,1,1,0,1,0,0,0,0,0,1,3.0,2,1,2,1,2.0,4.754887502163468,0.0035714285714285713,0.01259113935170274,0.0,0.002212838383709767,1.0022128383837097,0.002212838383709767,0.00020863759649488838,0.00020863759649488838,0.0,0.0001413865841994796,1.3563858646507759e-05,0.0,14.0,8.629430513977969e-16,0.0,14.0,0.0009429824561403511
16,118240,sparse_ (118240),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.07923624051948436,0.0,0.1286144219386074,1.1286144219386074,0.1286144219386074,0.001043187982474442,0.001841766369058325,0.0,0.00021209390616930626,0.00013715474688804597,0.0,723.75,3.3279287211207836e-13,0.0,723.5930562859969,0.012300454303499535
17,4217,FillerParameter_VarianceNorm_IsValid (4217),Method,2,1,0,2,0,0,0,0,0,2,10.0,0,1,0,1,0.0,0.0,0.007142857142857143,0.026529237796843443,0.0,0.004662399013118718,1.0046623990131187,0.004662399013118718,0.00020863759649488838,0.00020863759649488838,0.0,0.000159105961300191,5.154266285672949e-05,0.0,14.0,3.2791835953116284e-15,0.0,14.0,0.0035833333333333338
18,118232,_has_bits_ (118232),Member,1,9,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.0994684445545053,0.0,0.16962548699562888,1.1696254869956288,0.16962548699562888,0.0012518255789693302,0.0020098755129007583,0.0,0.0003819784341223767,0.00016970800763966459,0.0,850.5,3.833105284057708e-13,0.0,850.3116675431962,0.014265366584201286
19,311324,LSTMOptionsBuilder (311324),Method,3,0,2,1,0,0,0,0,2,1,4.0,2,2,2,2,4.0,8.0,0.014285714285714285,0.015226494099733546,0.0018108651911468822,0.0,1.0018108651911468,0.0018108651911468822,0.00041727519298977677,0.0,0.0,0.0001350582352349398,0.0,18.0,0.0,0.0,18.0,0.0,0.00035087719298245617
20,311235,start_ (311235),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.028169014084507064,0.0,0.000804828973843059,1.0008048289738432,0.000804828973843059,0.00041727519298977677,0.00041727519298977677,0.0,0.0002502341863895639,3.2553260751618626e-05,0.0,8.0,2.238088217710178e-17,0.0,8.0,0.000649122807017544
21,360481,size_range (360481),Method,3,0,2,1,0,0,0,0,2,1,8.0,5,6,11,15,27.11941547876375,89.94522208456974,0.014285714285714285,0.007613247049866773,0.002584878641216671,0.0,1.0025848786412166,0.002584878641216671,0.00020863759649488838,0.0,0.0,0.0001350582352349398,0.0,13.0,0.0,0.0,13.0,0.0,0.00017543859649122808
22,311335,Finish (311335),Method,3,0,2,1,0,0,0,0,2,1,5.0,4,6,6,8,23.509775004326936,46.50699332842307,0.014285714285714285,0.015226494099733546,0.0018108651911468822,0.0,1.0018108651911468,0.0018108651911468822,0.00041727519298977677,0.0,0.0,0.0001350582352349398,0.0,18.0,0.0,0.0,18.0,0.0,0.00035087719298245617
23,98356,_InternalParse (98356),Method,204,0,53,151,1,1,0,0,53,93,404.0,16,38,363,388,263.42124551085624,4321.920514124765,0.7323478636167458,0.21317091739626962,1.0878478836625833,0.0,2.087847883662583,1.0878478836625833,0.0058418527018568745,0.0,0.0,0.0001350582352349398,0.0,2912.0,0.0,0.0,2912.0,0.0,0.1354970760233918
