86,BINDING,MidiAudio._initialize,_initialize,void MidiAudio._initialize (HWND)
94,BINDING,MidiAudio.BeginSkip,BeginSkip,void MidiAudio.BeginSkip ()
102,BINDING,MidiAudio.EndSkip,EndSkip,void MidiAudio.EndSkip ()
117,BINDING,MidiAudio.BeginSkip,BeginSkip,void MidiAudio.BeginSkip ()
121,BINDING,MidiAudio.EndSkip,EndSkip,void MidiAudio.EndSkip ()
129,BINDING,MidiAudio.PlayNote,PlayNote,"void MidiAudio.PlayNote (HWND,int,int,ANY)"
134,BINDING,MidiAudio._initialize,_initialize,void MidiAudio._initialize (HWND)
138,BINDING,MidiAudio._createBuffers,_createBuffers,void MidiAudio._createBuffers ()
210,BINDING,GeneratePublicApiAttributeFormat,GeneratePublicApiAttributeFormat,WORD GeneratePublicApiAttributeFormat (DbcsAttribute)
238,BINDING,ScreenToBufferLine,ScreenToBufferLine,"inclusive_rect ScreenToBufferLine (ANY,LineRendition)"
256,BINDING,ScreenToBufferLine,ScreenToBufferLine,"point ScreenToBufferLine (ANY,LineRendition)"
274,BINDING,BufferToScreenLine,BufferToScreenLine,"inclusive_rect BufferToScreenLine (ANY,LineRendition)"
299,BINDING,OutputCell.OutputCell,OutputCell,ANY OutputCell.OutputCell ()
316,BINDING,OutputCell.OutputCell,OutputCell,"ANY OutputCell.OutputCell (ANY,DbcsAttribute,TextAttributeBehavior)"
331,BINDING,OutputCell.OutputCell,OutputCell,"ANY OutputCell.OutputCell (ANY,DbcsAttribute,TextAttribute)"
338,BINDING,OutputCell.OutputCell,OutputCell,ANY OutputCell.OutputCell (OutputCellView)
344,BINDING,OutputCell.Chars,Chars,wstring_view OutputCell.Chars ()
351,BINDING,OutputCell.SetChars,SetChars,void OutputCell.SetChars (ANY)
357,BINDING,OutputCell.DbcsAttr,DbcsAttr,DbcsAttribute OutputCell.DbcsAttr ()
370,BINDING,OutputCell.TextAttr,TextAttr,TextAttribute OutputCell.TextAttr ()
382,BINDING,OutputCell._setFromBehavior,_setFromBehavior,void OutputCell._setFromBehavior (TextAttributeBehavior)
390,BINDING,OutputCell._setFromStringView,_setFromStringView,void OutputCell._setFromStringView (ANY)
419,BINDING,OutputCell._setFromOutputCellView,_setFromOutputCellView,void OutputCell._setFromOutputCellView (OutputCellView)
441,BINDING,InvalidCharInfoConversionException.what,what,const char* InvalidCharInfoConversionException.what ()
446,BINDING,OutputCell.OutputCell,OutputCell,ANY OutputCell.OutputCell ()
453,BINDING,OutputCell.OutputCell,OutputCell,"ANY OutputCell.OutputCell (ANY,DbcsAttribute,TextAttributeBehavior)"
460,BINDING,OutputCell.OutputCell,OutputCell,"ANY OutputCell.OutputCell (ANY,DbcsAttribute,TextAttribute)"
465,BINDING,OutputCell.OutputCell,OutputCell,ANY OutputCell.OutputCell (OutputCellView)
470,BINDING,OutputCell.OutputCell,OutputCell,ANY OutputCell.OutputCell (OutputCell)
475,BINDING,OutputCell.OutputCell,OutputCell,ANY OutputCell.OutputCell (OutputCell)
480,BINDING,OutputCell.operator =,operator =,OutputCell OutputCell.operator = (OutputCell)
485,BINDING,OutputCell.operator =,operator =,OutputCell OutputCell.operator = (OutputCell)
489,BINDING,OutputCell.~OutputCell,~OutputCell,ANY OutputCell.~OutputCell ()
493,BINDING,OutputCell.Chars,Chars,ANY OutputCell.Chars ()
498,BINDING,OutputCell.SetChars,SetChars,void OutputCell.SetChars (ANY)
502,BINDING,OutputCell.DbcsAttr,DbcsAttr,DbcsAttribute OutputCell.DbcsAttr ()
506,BINDING,OutputCell.TextAttr,TextAttr,TextAttribute OutputCell.TextAttr ()
512,BINDING,OutputCell.DbcsAttr,DbcsAttr,DbcsAttribute OutputCell.DbcsAttr ()
525,BINDING,OutputCell.TextAttr,TextAttr,TextAttribute OutputCell.TextAttr ()
531,BINDING,OutputCell.TextAttrBehavior,TextAttrBehavior,TextAttributeBehavior OutputCell.TextAttrBehavior ()
540,BINDING,OutputCell._setFromBehavior,_setFromBehavior,void OutputCell._setFromBehavior (TextAttributeBehavior)
545,BINDING,OutputCell._setFromStringView,_setFromStringView,void OutputCell._setFromStringView (ANY)
550,BINDING,OutputCell._setFromOutputCellView,_setFromOutputCellView,void OutputCell._setFromOutputCellView (OutputCellView)
589,BINDING,OutputCellIterator.OutputCellIterator,OutputCellIterator,"ANY OutputCellIterator.OutputCellIterator (wchar_t,size_t)"
595,BINDING,OutputCellIterator.OutputCellIterator,OutputCellIterator,"ANY OutputCellIterator.OutputCellIterator (TextAttribute,size_t)"
