654537,FILE,<empty>,,<empty>,,,<includes>,1
654543,FILE,<empty>,,<empty>,,,<unknown>,0
654544,FILE,<empty>,,<empty>,,,audio\midi\MidiAudio.cpp,0
654545,FILE,<empty>,,<empty>,,,audio\midi\MidiAudio.hpp,0
654546,FILE,<empty>,,<empty>,,,audio\midi\precomp.cpp,0
654547,FILE,<empty>,,<empty>,,,audio\midi\precomp.hpp,0
654548,FILE,<empty>,,<empty>,,,buffer\out\DbcsAttribute.hpp,0
654549,FILE,<empty>,,<empty>,,,buffer\out\LineRendition.hpp,0
654550,FILE,<empty>,,<empty>,,,buffer\out\OutputCell.cpp,0
654551,FILE,<empty>,,<empty>,,,buffer\out\OutputCell.hpp,0
654552,FILE,<empty>,,<empty>,,,buffer\out\OutputCellIterator.cpp,0
654553,FILE,<empty>,,<empty>,,,buffer\out\OutputCellIterator.hpp,0
654554,FILE,<empty>,,<empty>,,,buffer\out\OutputCellRect.cpp,0
654555,FILE,<empty>,,<empty>,,,buffer\out\OutputCellRect.hpp,0
654556,FILE,<empty>,,<empty>,,,buffer\out\OutputCellView.cpp,0
654557,FILE,<empty>,,<empty>,,,buffer\out\OutputCellView.hpp,0
654558,FILE,<empty>,,<empty>,,,buffer\out\Row.cpp,0
654559,FILE,<empty>,,<empty>,,,buffer\out\Row.hpp,0
654560,FILE,<empty>,,<empty>,,,buffer\out\TextAttribute.cpp,0
654561,FILE,<empty>,,<empty>,,,buffer\out\TextAttribute.hpp,0
654562,FILE,<empty>,,<empty>,,,buffer\out\TextColor.cpp,0
654563,FILE,<empty>,,<empty>,,,buffer\out\TextColor.hpp,0
654564,FILE,<empty>,,<empty>,,,buffer\out\UTextAdapter.cpp,0
654565,FILE,<empty>,,<empty>,,,buffer\out\UTextAdapter.hpp,0
654566,FILE,<empty>,,<empty>,,,buffer\out\cursor.cpp,0
654567,FILE,<empty>,,<empty>,,,buffer\out\cursor.hpp,0
654568,FILE,<empty>,,<empty>,,,buffer\out\precomp.cpp,0
654569,FILE,<empty>,,<empty>,,,buffer\out\precomp.hpp,0
654570,FILE,<empty>,,<empty>,,,buffer\out\search.cpp,0
654571,FILE,<empty>,,<empty>,,,buffer\out\search.hpp,0
654572,FILE,<empty>,,<empty>,,,buffer\out\textBuffer.cpp,0
654573,FILE,<empty>,,<empty>,,,buffer\out\textBuffer.hpp,0
654574,FILE,<empty>,,<empty>,,,buffer\out\textBufferCellIterator.cpp,0
654575,FILE,<empty>,,<empty>,,,buffer\out\textBufferCellIterator.hpp,0
654576,FILE,<empty>,,<empty>,,,buffer\out\textBufferTextIterator.cpp,0
654577,FILE,<empty>,,<empty>,,,buffer\out\textBufferTextIterator.hpp,0
654578,FILE,<empty>,,<empty>,,,buffer\out\ut_textbuffer\ReflowTests.cpp,0
654579,FILE,<empty>,,<empty>,,,buffer\out\ut_textbuffer\TextAttributeTests.cpp,0
654580,FILE,<empty>,,<empty>,,,buffer\out\ut_textbuffer\TextColorTests.cpp,0
654581,FILE,<empty>,,<empty>,,,buffer\out\ut_textbuffer\precomp.cpp,0
654582,FILE,<empty>,,<empty>,,,buffer\out\ut_textbuffer\precomp.hpp,0
654583,FILE,<empty>,,<empty>,,,cascadia\ElevateShim\elevate-shim.cpp,0
654584,FILE,<empty>,,<empty>,,,cascadia\ElevateShim\resource.hpp,0
