,source,target,weight,label
666,297199,297547,3.0,3.0
667,276720,277060,3.0,3.0
668,133363,133715,3.0,3.0
669,133363,133720,7.0,7.0
670,133363,133725,9.0,9.0
671,133363,133724,10.0,10.0
672,133363,122459,5.5,5.5
673,297211,297547,3.0,3.0
674,297211,297548,3.0,3.0
675,92413,92434,10.0,10.0
676,297224,297547,3.0,3.0
677,297224,297548,3.0,3.0
678,297237,297547,3.0,3.0
679,297250,297547,3.0,3.0
680,92451,92499,3.0,3.0
681,92451,92498,3.0,3.0
682,293163,294037,3.0,3.0
683,293163,294021,6.0,6.0
684,293163,294040,6.0,6.0
685,297260,297547,3.0,3.0
686,92461,92499,3.0,3.0
687,92461,92498,10.0,10.0
688,297272,297547,3.0,3.0
689,297280,297547,3.0,3.0
690,293190,294038,3.0,3.0
691,293190,294041,13.0,13.0
692,293190,294021,3.0,3.0
693,293190,294039,3.0,3.0
694,92487,92499,3.0,3.0
695,92487,92498,3.0,3.0
696,92507,92525,3.0,3.0
697,92507,92526,3.0,3.0
698,92507,92132,3.0,3.0
699,297312,297547,3.0,3.0
700,297312,297548,3.0,3.0
701,297322,297547,3.0,3.0
702,297322,297548,3.0,3.0
703,293228,294035,3.0,3.0
704,293228,294036,3.0,3.0
705,293228,294040,3.0,3.0
706,293228,294021,6.0,6.0
707,297332,297548,10.0,10.0
708,297347,297547,9.0,9.0
709,293254,294022,10.0,10.0
710,293254,294931,3.0,3.0
711,293254,294021,3.0,3.0
712,293254,294037,3.0,3.0
713,293254,294020,3.0,3.0
714,72078,72162,10.0,10.0
715,133521,133725,6.0,6.0
716,133521,133727,10.0,10.0
717,133521,133726,3.0,3.0
718,133521,133722,3.0,3.0
719,297362,297549,6.0,6.0
720,297362,297547,3.0,3.0
721,92572,92582,3.0,3.0
722,276897,277060,3.0,3.0
723,133544,133725,6.0,6.0
724,133544,133715,3.0,3.0
725,133544,133720,3.0,3.0
726,133544,133723,7.0,7.0
727,133544,133716,3.0,3.0
728,133544,133729,10.0,10.0
729,133544,137660,1.0,1.0
730,133544,133718,3.0,3.0
731,293288,293954,7.0,7.0
732,293288,294035,9.0,9.0
733,293288,294026,6.0,6.0
734,293288,294037,3.0,3.0
735,293288,294024,3.0,3.0
736,293288,294036,3.0,3.0
737,293288,294038,3.0,3.0
738,293288,294041,10.0,10.0
739,293288,294040,3.0,3.0
740,276916,277061,10.0,10.0
741,276916,277060,3.0,3.0
742,88510,88526,3.0,3.0
743,276936,277060,3.0,3.0
744,276936,277061,6.0,6.0
745,88534,88565,3.0,3.0
746,88534,88564,3.0,3.0
747,133594,133721,3.0,3.0
748,133594,133713,3.0,3.0
749,133594,133712,14.0,14.0
750,133594,133718,3.0,3.0
751,88543,88565,3.0,3.0
752,88543,88564,3.0,3.0
753,92648,92131,3.0,3.0
754,72170,72311,3.0,3.0
755,72170,72312,3.0,3.0
756,72170,72310,3.0,3.0
757,133619,100247,5.5,5.5
758,133619,100790,5.0,5.0
759,133619,100621,5.5,5.5
760,92670,92133,3.0,3.0
761,137728,132162,17.0,17.0
762,137728,132159,3.0,3.0
763,137728,132157,17.0,17.0
764,137728,132158,3.0,3.0
765,137728,132164,3.0,3.0
766,277015,277061,10.0,10.0
767,277015,277060,6.0,6.0
768,72218,72311,12.0,12.0
769,72218,72312,9.0,9.0
770,88604,88952,6.0,6.0
771,88604,88953,3.0,3.0
772,88604,88955,3.0,3.0
773,293408,294026,3.0,3.0
774,141862,141877,3.0,3.0
775,293416,294022,10.0,10.0
776,293416,294037,6.0,6.0
777,293416,294020,3.0,3.0
778,133678,133718,3.0,3.0
779,293440,294026,7.0,7.0
780,293440,294038,3.0,3.0
781,293440,294041,3.0,3.0
782,293440,294036,6.0,6.0
783,293440,294037,3.0,3.0
784,293440,294035,3.0,3.0
785,88651,88955,3.0,3.0
786,88668,88953,3.0,3.0
787,88668,88954,13.0,13.0
788,88668,88955,3.0,3.0
789,72282,72312,3.0,3.0
790,72294,72310,3.0,3.0
791,293482,294037,3.0,3.0
792,293482,294026,3.0,3.0
793,293482,294035,3.0,3.0
794,133751,133980,6.0,6.0
795,133751,133981,6.0,6.0
796,133751,133982,6.0,6.0
797,133751,133983,3.0,3.0
798,133751,8796,2.5,2.5
799,72315,72436,3.0,3.0
800,88719,88954,3.0,3.0
801,293519,294037,3.0,3.0
802,293519,294026,3.0,3.0
803,293519,294035,3.0,3.0
804,72342,72436,3.0,3.0
805,129688,125014,4.0,4.0
806,129688,125020,2.5,2.5
807,88732,88955,3.0,3.0
808,72357,72436,3.0,3.0
809,133810,133982,3.0,3.0
810,133810,133983,3.0,3.0
811,133810,7717,2.5,2.5
812,133810,133980,3.0,3.0
813,133829,606,2.5,2.5
814,133829,133980,3.0,3.0
815,133829,133981,3.0,3.0
816,293574,294035,14.0,14.0
817,72395,72436,3.0,3.0
818,240339,240369,3.0,3.0
819,72404,72436,3.0,3.0
820,240345,240369,3.0,3.0
821,133852,133979,3.0,3.0
822,72413,72436,3.0,3.0
823,293606,294035,7.0,7.0
824,301799,301067,3.0,3.0
825,72425,72436,3.0,3.0
826,133871,133983,10.0,10.0
827,133871,133982,3.0,3.0
828,293631,294036,7.0,7.0
829,113413,122420,12.5,12.5
830,113413,122066,5.0,5.0
831,113413,110983,5.5,5.5
832,293646,294042,3.0,3.0
833,293646,294043,3.0,3.0
834,133905,137660,1.0,1.0
835,133905,133979,3.0,3.0
836,133914,133982,3.0,3.0
837,293663,294042,3.0,3.0
838,293663,294043,7.0,7.0
839,293663,294036,7.0,7.0
840,92965,92432,6.0,6.0
841,92965,92433,3.0,3.0
842,293690,295828,4.0,4.0
843,133950,133982,3.0,3.0
844,133950,133983,3.0,3.0
845,142145,142020,6.0,6.0
846,142145,142015,6.0,6.0
847,80726,80528,3.0,3.0
848,80726,80526,9.0,9.0
849,133984,134071,2.5,2.5
850,134071,243212,5.5,5.5
851,134071,122459,15.0,15.0
852,134071,100535,2.5,2.5
853,72559,72637,6.0,6.0
854,72559,72638,9.0,9.0
855,72559,73084,3.0,3.0
856,72559,72635,3.0,3.0
857,72559,72636,3.0,3.0
858,134001,134071,2.5,2.5
859,97165,97379,7.0,7.0
860,88982,89029,3.0,3.0
861,88982,89030,3.0,3.0
862,88982,89031,3.0,3.0
863,72614,72638,3.0,3.0
864,72614,72637,3.0,3.0
865,72628,73084,3.0,3.0
866,203711,130546,2.5,2.5
867,72639,72636,6.0,6.0
868,93123,93179,6.0,6.0
869,93123,93180,3.0,3.0
870,89032,89381,10.0,10.0
