,source,target,weight,label
6668,508206,511147,3.0,3.0
6669,147776,156005,7.0,7.0
6670,147776,156013,6.0,6.0
6671,147776,156008,10.0,10.0
6672,147776,156009,6.0,6.0
6673,147776,156010,3.0,3.0
6674,147776,156011,9.0,9.0
6675,147776,156025,7.0,7.0
6676,147776,156001,9.0,9.0
6677,147776,156002,14.0,14.0
6678,278874,324781,1.0,1.0
6679,278884,441579,10.5,10.5
6680,278884,441354,2.5,2.5
6681,409961,460822,4.0,4.0
6682,508292,511144,7.0,7.0
6683,508292,508492,2.5,2.5
6684,508492,512929,15.0,15.0
6685,508492,511145,3.0,3.0
6686,508492,217,7.0,7.0
6687,508492,219,3.0,3.0
6688,508492,508876,2.5,2.5
6689,49543,49580,3.0,3.0
6690,49555,49580,3.0,3.0
6691,49564,49531,2.5,2.5
6692,49564,49580,3.0,3.0
6693,16801,17045,23.0,23.0
6694,16801,17041,6.0,6.0
6695,16801,17042,3.0,3.0
6696,16801,17039,6.0,6.0
6697,16801,4733,4.0,4.0
6698,16801,16884,1.0,1.0
6699,49572,49580,3.0,3.0
6700,16869,9515,2.5,2.5
6701,410122,460822,4.0,4.0
6702,16916,17040,3.0,3.0
6703,246312,247399,3.0,3.0
6704,246312,247777,3.0,3.0
6705,246312,247903,3.0,3.0
6706,246312,249799,3.0,3.0
6707,246312,249924,3.0,3.0
6708,246312,250556,3.0,3.0
6709,246312,250682,3.0,3.0
6710,246312,250808,3.0,3.0
6711,246312,251058,3.0,3.0
6712,246312,250933,3.0,3.0
6713,246312,251183,3.0,3.0
6714,246312,251308,3.0,3.0
6715,246312,250430,3.0,3.0
6716,246312,252345,3.0,3.0
6717,246312,249041,3.0,3.0
6718,246312,252470,3.0,3.0
6719,246312,252595,3.0,3.0
6720,246312,252720,3.0,3.0
6721,246312,253104,3.0,3.0
6722,246312,252970,3.0,3.0
6723,246312,253230,3.0,3.0
6724,246312,249167,3.0,3.0
6725,246312,252845,3.0,3.0
6726,246312,254119,3.0,3.0
6727,246312,254245,3.0,3.0
6728,246312,254371,3.0,3.0
6729,246312,254497,3.0,3.0
6730,246312,254623,3.0,3.0
6731,246312,254749,3.0,3.0
6732,508876,506928,1.0,1.0
6733,508876,507311,2.5,2.5
6734,508876,506943,2.5,2.5
6735,574040,575265,3.0,3.0
6736,574040,575266,3.0,3.0
6737,377451,350809,2.0,2.0
6738,377451,460822,8.0,8.0
6739,574063,573432,3.0,3.0
6740,82566,83062,3.0,3.0
6741,311959,75204,38.5,38.5
6742,279192,279179,7.0,7.0
6743,279192,279176,12.0,12.0
6744,279192,441486,7.5,7.5
6745,279192,638993,5.5,5.5
6746,279192,275316,3.0,3.0
6747,541341,541351,2.5,2.5
6748,17065,1561,1.0,1.0
6749,410283,460822,4.0,4.0
6750,17074,1561,1.0,1.0
6751,148157,156002,12.0,12.0
6752,148157,156001,10.0,10.0
6753,82653,82433,4.0,4.0
6754,377592,350809,4.0,4.0
6755,377592,460822,4.0,4.0
