,id,label,node_type,weight,fan_in,fan_out,sscc,con_cf,con_df,con_zc,con_rf,con_val,McCabe,LOC,n1,n2,N1,N2,H,V,AFO,AFP,VRI,DRI,VMulD,VPlusD,dc,cc,bc,pg,er,gc,gcd,iFit,ggc,ggcd,cr
0,229389,HasLanguage (229389),Method,2,0,1,1,0,0,0,0,1,1,1.0,1,1,1,1,0.0,2.0,0.01538292192960731,0.0013449776472401395,0.0001531036774697587,0.0,1.0001531036774698,0.0001531036774697587,0.00010905125408942203,0.0,0.0,6.73747674155631e-05,0.0,4.0,0.0,0.0,4.0,0.0,5.3645654639134726e-06
1,229430,_Language (229430),Member,1,5,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.005127640643202437,0.009952834589577032,0.0,0.0010717257422883108,1.0010717257422883,0.0010717257422883108,0.0004362050163576881,0.0004362050163576881,0.0,0.0002947938107422324,4.978606423123824e-05,0.0,16.0,4.4084263926545896e-18,0.0,16.0,0.00019947242583318262
2,196622,Equals (196622),Method,3,0,1,2,0,0,0,0,1,2,1.0,5,4,5,5,19.60964047443681,31.69925001442312,0.020510562572809747,0.0013449776472401395,0.0001531036774697587,0.0,1.0001531036774698,0.0001531036774697587,0.00010905125408942203,0.0,0.0,6.73747674155631e-05,0.0,3.0,0.0,0.0,3.0,0.0,5.3645654639134726e-06
3,196616,_Direction (196616),Member,1,4,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.005127640643202437,0.007464625942182774,0.0,0.00042103511304183647,1.0004210351130418,0.00042103511304183647,0.0003271537622682661,0.0003271537622682661,0.0,0.00023793904991056507,2.597533785977647e-05,0.0,9.0,9.525974283661858e-19,0.0,9.0,8.261430814426747e-05
4,458771,valid (458771),Method,3,0,2,1,0,0,0,0,2,1,4.0,1,2,1,2,2.0,4.754887502163468,0.020510562572809747,0.002689955294480279,0.00023019191547505262,0.0,1.000230191915475,0.00023019191547505262,0.00021810250817884405,0.0,0.0,6.73747674155631e-05,0.0,8.0,0.0,0.0,8.0,0.0,2.145826185565389e-05
5,458850,_it (458850),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.005127640643202437,0.006881802295045381,0.0,0.000635173364638053,1.0006351733646381,0.000635173364638053,0.00021810250817884405,0.00021810250817884405,0.0,0.00013370532171917498,4.545684125460882e-05,0.0,12.0,2.233036828832422e-17,0.0,12.0,0.00019366081324727634
6,458851,_end (458851),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.005127640643202437,0.004341288961369562,0.0,0.0004006902549996838,1.0004006902549998,0.0004006902549996838,0.00021810250817884405,0.00021810250817884405,0.0,0.0001021193434793598,1.2987668929888235e-05,0.0,12.0,5.628984803982006e-18,0.0,12.0,4.8817545721612604e-05
7,294934,TestGetReverseTab (294934),Method,3,0,2,1,0,0,0,0,2,1,53.0,5,10,42,45,44.82892142331043,339.89948181794114,0.020510562572809747,0.0013449776472401395,0.0006317491309945049,0.0,1.0006317491309944,0.0006317491309945049,0.00010905125408942203,0.0,0.0,6.73747674155631e-05,0.0,12.0,0.0,0.0,12.0,0.0,1.0729130927826945e-05
8,293242,term (293242),Local,1,54,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.005127640643202437,0.030801160560656498,0.0,0.018352666662549193,1.018352666662549,0.018352666662549193,0.0013086150490730644,0.0013086150490730644,0.0,0.000571351025477371,0.0003506670611069824,0.0,240.0,1.4578658262474273e-15,0.0,240.0,0.0038410288721620464
9,458779,advance (458779),Method,13,0,9,4,0,0,0,0,9,3,25.0,8,8,17,17,48.0,136.0,0.07178696900483411,0.005379910588960558,0.0014289676563844147,0.0,1.0014289676563843,0.0014289676563844147,0.0004362050163576881,0.0,0.0,6.73747674155631e-05,0.0,32.0,0.0,0.0,32.0,0.0,0.000193124356700885
10,458852,_value (458852),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.005127640643202437,0.003883996561307914,0.0,0.0003783990338905983,1.0003783990338906,0.0003783990338905983,0.00021810250817884405,0.00021810250817884405,0.0,9.074839131302634e-05,1.2987668929888235e-05,0.0,12.0,6.004250457580807e-18,0.0,12.0,4.8817545721612604e-05
11,458853,_advance (458853),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.005127640643202437,0.004798581361431209,0.0,0.00046750261555317864,1.0004675026155532,0.00046750261555317864,0.00021810250817884405,0.00021810250817884405,0.0,0.00011349029564569326,2.1646114883147062e-05,0.0,12.0,9.259301987697875e-18,0.0,12.0,7.528273534358573e-05
12,65569,DllMain (65569),Method,5,0,1,4,0,1,0,0,0,5,16.0,1,9,3,12,28.52932501298081,49.82892142331043,0.03076584385921462,0.0013449776472401395,7.655183873487935e-05,0.0,1.000076551838735,7.655183873487935e-05,0.00010905125408942203,0.0,0.0,6.73747674155631e-05,0.0,1.0,0.0,0.0,1.0,0.0,4.470471219927894e-06
