3524,MEMBER,<empty>,<empty>,*elts,17,,17,elts,1,,void*
3525,MEMBER,<empty>,<empty>,nelts,18,,18,nelts,2,,ngx_uint_t
3526,MEMBER,<empty>,<empty>,size,18,,19,size,3,,size_t
3527,MEMBER,<empty>,<empty>,nalloc,18,,20,nalloc,4,,ngx_uint_t
3528,MEMBER,<empty>,<empty>,*pool,17,,21,pool,5,,ngx_pool_t*
4371,MEMBER,<empty>,<empty>,*pos,21,,21,pos,1,,u_char*
4372,MEMBER,<empty>,<empty>,*last,21,,22,last,2,,u_char*
4373,MEMBER,<empty>,<empty>,file_pos,22,,23,file_pos,3,,off_t
4374,MEMBER,<empty>,<empty>,file_last,22,,24,file_last,4,,off_t
4375,MEMBER,<empty>,<empty>,*start,21,,26,start,5,,u_char*
4376,MEMBER,<empty>,<empty>,*end,21,,27,end,6,,u_char*
4377,MEMBER,<empty>,<empty>,tag,22,,28,tag,7,,ngx_buf_tag_t
4378,MEMBER,<empty>,<empty>,*file,21,,29,file,8,,ngx_file_t*
4379,MEMBER,<empty>,<empty>,*shadow,21,,30,shadow,9,,ngx_buf_t*
4380,MEMBER,<empty>,<empty>,temporary:1,22,,34,temporary,10,,unsigned
4381,MEMBER,<empty>,<empty>,memory:1,22,,40,memory,11,,unsigned
4382,MEMBER,<empty>,<empty>,mmap:1,22,,43,mmap,12,,unsigned
4383,MEMBER,<empty>,<empty>,recycled:1,22,,45,recycled,13,,unsigned
4384,MEMBER,<empty>,<empty>,in_file:1,22,,46,in_file,14,,unsigned
4385,MEMBER,<empty>,<empty>,flush:1,22,,47,flush,15,,unsigned
4386,MEMBER,<empty>,<empty>,sync:1,22,,48,sync,16,,unsigned
4387,MEMBER,<empty>,<empty>,last_buf:1,22,,49,last_buf,17,,unsigned
4388,MEMBER,<empty>,<empty>,last_in_chain:1,22,,50,last_in_chain,18,,unsigned
4389,MEMBER,<empty>,<empty>,last_shadow:1,22,,52,last_shadow,19,,unsigned
4390,MEMBER,<empty>,<empty>,temp_file:1,22,,53,temp_file,20,,unsigned
4391,MEMBER,<empty>,<empty>,num,22,,55,num,21,,int
4393,MEMBER,<empty>,<empty>,*buf,18,,60,buf,1,,ngx_buf_t*
4394,MEMBER,<empty>,<empty>,*next,18,,61,next,2,,ngx_chain_t*
4396,MEMBER,<empty>,<empty>,num,18,,66,num,1,,ngx_int_t
4397,MEMBER,<empty>,<empty>,size,18,,67,size,2,,size_t
4414,MEMBER,<empty>,<empty>,*buf,33,,79,buf,1,,ngx_buf_t*
4415,MEMBER,<empty>,<empty>,*in,33,,80,in,2,,ngx_chain_t*
4416,MEMBER,<empty>,<empty>,*free,33,,81,free,3,,ngx_chain_t*
