,Source,Target,LineNumber,Relation,R_key,R_label
0,385036,375430,29,,4,value_local
1,385036,375430,184,,4,value_local
2,385036,375430,202,,4,value_local
3,385036,375430,208,,4,value_local
4,385036,375398,31,,4,value_local
5,385036,375398,31,,4,value_local
6,385036,375398,31,,6,control_local
7,385036,375398,39,,4,value_local
8,385036,375398,183,,4,value_local
9,385036,375398,190,,4,value_local
10,385036,375427,50,,4,value_local
11,385036,375427,138,,4,value_local
12,385036,375427,138,,6,control_local
13,385036,375427,139,,4,value_local
14,385036,375427,139,,6,control_local
15,385036,375427,202,,4,value_local
16,385036,375433,113,,4,value_local
17,385036,375433,116,,4,value_local
18,385036,375433,197,,4,value_local
19,385036,375428,119,,4,value_local
20,385036,375428,119,,6,control_local
21,385036,375428,148,,4,value_local
22,385036,375428,193,,4,value_local
23,385036,375432,121,,4,value_local
24,385036,375432,152,,4,value_local
25,385036,375432,153,,4,value_local
26,385036,375432,154,,4,value_local
27,385036,375432,192,,4,value_local
28,385036,375432,192,,6,control_local
29,385036,375432,197,,4,value_local
30,385036,375432,198,,4,value_local
31,385036,375432,199,,4,value_local
32,385036,375432,209,,4,value_local
33,385036,3151,148,,3,data_method
34,385036,3151,148,,4,return_method
35,385036,3151,193,,3,data_method
36,385036,3151,193,,4,return_method
37,385036,65963,152,,4,value_local
38,385036,65963,197,,4,value_local
39,385036,65964,153,,4,value_local
40,385036,65964,198,,4,value_local
41,86029,65963,925,,4,value_local
42,86029,65963,925,,6,control_local
43,86029,6624,929,,3,data_method
44,86029,6624,929,,4,return_method
45,86029,6624,929,,6,control_method
46,86029,65964,933,,4,value_local
47,86029,65964,933,,6,control_local
48,86029,65964,938,,4,value_local
49,86029,89696,936,,3,data_method
50,299030,3447,319,,4,value_local
51,299030,3448,321,,4,value_local
52,299030,3448,321,,6,control_local
53,299030,298260,322,,3,data_method
54,299030,298260,322,,4,return_method
55,299030,298260,322,,6,control_method
56,299030,65963,326,,4,value_local
57,299030,65963,326,,6,control_local
58,299030,65963,326,,4,value_local
59,299030,65963,326,,6,control_local
60,299030,65964,326,,4,value_local
61,299030,65964,326,,6,control_local
62,20509,21543,685,,4,value_local
63,20509,21543,712,,4,value_local
64,20509,21543,718,,4,value_local
65,20509,21543,724,,4,value_local
66,20509,3478,692,,3,data_method
67,20509,3478,692,,4,return_method
68,20509,3478,692,,6,control_method
69,20509,3478,698,,3,data_method
70,20509,3478,698,,4,return_method
71,20509,3478,698,,6,control_method
72,20509,3478,705,,3,data_method
73,20509,3478,705,,4,return_method
74,20509,3478,705,,6,control_method
