167,173,CONDITION
221,227,CONDITION
295,301,CONDITION
332,338,CONDITION
391,392,CONDITION
580,581,CONDITION
596,597,CONDITION
622,624,CONDITION
656,657,CONDITION
668,669,CONDITION
696,697,CONDITION
708,709,CONDITION
725,726,CONDITION
753,754,CONDITION
769,770,CONDITION
1010,1016,CONDITION
1109,1110,CONDITION
1119,1120,CONDITION
1195,1196,CONDITION
1344,1345,CONDITION
1367,1368,CONDITION
1451,1452,CONDITION
1489,1495,CONDITION
2313,2314,CONDITION
2392,2393,CONDITION
2415,2416,CONDITION
2426,2427,CONDITION
2468,2469,CONDITION
2508,2509,CONDITION
2574,2575,CONDITION
2589,2590,CONDITION
2633,2634,CONDITION
2685,2686,CONDITION
2690,2691,CONDITION
2701,2702,CONDITION
2770,2771,CONDITION
2786,2787,CONDITION
2829,2830,CONDITION
2845,2846,CONDITION
2956,2957,CONDITION
2984,2985,CONDITION
3018,3019,CONDITION
3050,3051,CONDITION
3134,3135,CONDITION
3174,3175,CONDITION
3204,3205,CONDITION
3224,3225,CONDITION
3260,3261,CONDITION
3295,3296,CONDITION
3348,3353,CONDITION
3385,3386,CONDITION
3408,3409,CONDITION
3426,3427,CONDITION
3453,3454,CONDITION
3474,3475,CONDITION
3509,3510,CONDITION
3560,3561,CONDITION
3583,3584,CONDITION
3619,3624,CONDITION
3633,3634,CONDITION
3647,3648,CONDITION
3686,3687,CONDITION
3711,3712,CONDITION
3736,3737,CONDITION
3768,3769,CONDITION
4001,4007,CONDITION
4034,4035,CONDITION
4101,4107,CONDITION
4123,4124,CONDITION
4133,4134,CONDITION
4164,4165,CONDITION
4270,4276,CONDITION
4285,4286,CONDITION
4344,4345,CONDITION
4382,4383,CONDITION
4387,4388,CONDITION
4407,4408,CONDITION
4419,4420,CONDITION
4474,4480,CONDITION
4536,4537,CONDITION
4775,4781,CONDITION
5652,5658,CONDITION
6035,6036,CONDITION
6066,6067,CONDITION
6106,6107,CONDITION
6113,6114,CONDITION
6215,6216,CONDITION
6227,6228,CONDITION
6239,6240,CONDITION
6280,6281,CONDITION
6301,6302,CONDITION
6317,6318,CONDITION
6322,6323,CONDITION
6332,6333,CONDITION
6342,6343,CONDITION
6352,6353,CONDITION
6362,6363,CONDITION
6372,6373,CONDITION
6404,6405,CONDITION
6413,6414,CONDITION
6470,6471,CONDITION
6583,6584,CONDITION
6600,6601,CONDITION
6641,6647,CONDITION
6656,6657,CONDITION
6681,6682,CONDITION
6708,6709,CONDITION
6720,6721,CONDITION
6778,6779,CONDITION
6793,6794,CONDITION
6803,6804,CONDITION
6820,6821,CONDITION
6840,6841,CONDITION
6857,6858,CONDITION
6874,6875,CONDITION
6899,6900,CONDITION
6924,6925,CONDITION
6938,6939,CONDITION
6952,6953,CONDITION
6966,6967,CONDITION
6980,6981,CONDITION
6994,6995,CONDITION
7008,7009,CONDITION
7025,7026,CONDITION
7039,7040,CONDITION
7053,7054,CONDITION
7069,7070,CONDITION
7083,7084,CONDITION
7097,7098,CONDITION
7111,7112,CONDITION
7125,7126,CONDITION
7139,7140,CONDITION
7148,7149,CONDITION
7158,7159,CONDITION
7168,7169,CONDITION
7183,7184,CONDITION
7186,7187,CONDITION
7213,7214,CONDITION
7265,7266,CONDITION
7280,7281,CONDITION
7324,7325,CONDITION
7372,7378,CONDITION
7440,7441,CONDITION
7464,7465,CONDITION
7483,7489,CONDITION
7523,7529,CONDITION
7568,7569,CONDITION
7640,7641,CONDITION
7645,7651,CONDITION
7671,7672,CONDITION
7707,7708,CONDITION
7750,7751,CONDITION
7831,7832,CONDITION
7869,7870,CONDITION
7955,7956,CONDITION
7979,7985,CONDITION
8022,8023,CONDITION
8048,8054,CONDITION
8065,8071,CONDITION
8131,8132,CONDITION
8178,8184,CONDITION
8252,8258,CONDITION
8316,8322,CONDITION
8346,8347,CONDITION
8389,8395,CONDITION
8448,8454,CONDITION
8502,8508,CONDITION
8545,8546,CONDITION
8592,8598,CONDITION
8609,8615,CONDITION
8664,8665,CONDITION
8704,8705,CONDITION
8716,8717,CONDITION
8728,8729,CONDITION
8776,8777,CONDITION
8818,8819,CONDITION
8878,8879,CONDITION
8907,8908,CONDITION
8958,8964,CONDITION
8973,8974,CONDITION
8996,8997,CONDITION
9014,9015,CONDITION
9040,9041,CONDITION
9066,9067,CONDITION
9092,9093,CONDITION
9110,9111,CONDITION
9128,9129,CONDITION
9146,9147,CONDITION
9164,9165,CONDITION
9182,9183,CONDITION
9200,9201,CONDITION
9218,9219,CONDITION
9236,9237,CONDITION
9254,9255,CONDITION
9272,9273,CONDITION
9309,9310,CONDITION
9455,9456,CONDITION
9467,9468,CONDITION
9550,9551,CONDITION
9589,9590,CONDITION
9601,9602,CONDITION
9668,9669,CONDITION
9679,9680,CONDITION
9691,9692,CONDITION
9700,9701,CONDITION
9717,9718,CONDITION
9724,9725,CONDITION
9776,9777,CONDITION
9803,9804,CONDITION
9817,9818,CONDITION
9843,9844,CONDITION
9878,9879,CONDITION
9919,9925,CONDITION
9934,9935,CONDITION
9948,9949,CONDITION
10020,10021,CONDITION
10024,10025,CONDITION
10086,10087,CONDITION
10095,10096,CONDITION
10104,10105,CONDITION
10112,10113,CONDITION
10132,10133,CONDITION
10151,10152,CONDITION
10195,10196,CONDITION
10226,10232,CONDITION
10241,10242,CONDITION
10256,10257,CONDITION
10274,10275,CONDITION
