15039,MODIFIER,<empty>,,,STATIC,2
27490,MODIFIER,<empty>,,,STATIC,2
29859,MODIFIER,<empty>,,,STATIC,2
30276,MODIFIER,<empty>,,,STATIC,2
34994,MODIFIER,<empty>,,,STATIC,2
35777,MODIFIER,<empty>,,,STATIC,2
36614,MODIFIER,<empty>,,,STATIC,2
40150,MODIFIER,<empty>,,,STATIC,2
44308,MODIFIER,<empty>,,,STATIC,2
44463,MODIFIER,<empty>,,,STATIC,2
45987,MODIFIER,<empty>,,,STATIC,2
46297,MODIFIER,<empty>,,,STATIC,2
47407,MODIFIER,<empty>,,,STATIC,2
49213,MODIFIER,<empty>,,,STATIC,2
51266,MODIFIER,<empty>,,,STATIC,2
54160,MODIFIER,<empty>,,,STATIC,2
54322,MODIFIER,<empty>,,,STATIC,2
54404,MODIFIER,<empty>,,,STATIC,2
54503,MODIFIER,<empty>,,,STATIC,2
61696,MODIFIER,<empty>,,,STATIC,2
65196,MODIFIER,<empty>,,,STATIC,2
66310,MODIFIER,<empty>,,,STATIC,2
66752,MODIFIER,<empty>,,,STATIC,2
71314,MODIFIER,<empty>,,,STATIC,2
71374,MODIFIER,<empty>,,,STATIC,2
80215,MODIFIER,<empty>,,,STATIC,2
81327,MODIFIER,<empty>,,,STATIC,2
81543,MODIFIER,<empty>,,,STATIC,2
92095,MODIFIER,<empty>,,,STATIC,2
92122,MODIFIER,<empty>,,,STATIC,2
