70501,300006,INHERITS_FROM
70501,301579,INHERITS_FROM
70641,300006,INHERITS_FROM
70641,301584,INHERITS_FROM
70792,300006,INHERITS_FROM
70792,301578,INHERITS_FROM
70805,300006,INHERITS_FROM
70805,301580,INHERITS_FROM
70836,300103,INHERITS_FROM
70846,300103,INHERITS_FROM
70865,300006,INHERITS_FROM
70865,300764,INHERITS_FROM
70865,301585,INHERITS_FROM
71007,300005,INHERITS_FROM
71012,300004,INHERITS_FROM
71012,301577,INHERITS_FROM
71983,300103,INHERITS_FROM
72359,300103,INHERITS_FROM
72482,300006,INHERITS_FROM
72482,301585,INHERITS_FROM
73754,300451,INHERITS_FROM
80496,300201,INHERITS_FROM
81637,300093,INHERITS_FROM
81766,300091,INHERITS_FROM
82465,301764,INHERITS_FROM
82566,299842,INHERITS_FROM
82566,300761,INHERITS_FROM
82566,301764,INHERITS_FROM
85937,300261,INHERITS_FROM
85978,300030,INHERITS_FROM
86029,300634,INHERITS_FROM
86072,300634,INHERITS_FROM
86089,300634,INHERITS_FROM
86288,300260,INHERITS_FROM
86809,301581,INHERITS_FROM
86871,301582,INHERITS_FROM
87780,300476,INHERITS_FROM
87824,300030,INHERITS_FROM
87843,300634,INHERITS_FROM
87876,300634,INHERITS_FROM
87893,300634,INHERITS_FROM
87940,301494,INHERITS_FROM
88396,300481,INHERITS_FROM
88454,301583,INHERITS_FROM
88498,300912,INHERITS_FROM
88521,300261,INHERITS_FROM
88911,300482,INHERITS_FROM
88966,300634,INHERITS_FROM
89052,300634,INHERITS_FROM
89440,301586,INHERITS_FROM
89508,300869,INHERITS_FROM
89709,301772,INHERITS_FROM
89709,301542,INHERITS_FROM
90089,300260,INHERITS_FROM
92427,300261,INHERITS_FROM
92454,301424,INHERITS_FROM
93042,299842,INHERITS_FROM
93043,300261,INHERITS_FROM
97076,300568,INHERITS_FROM
97322,300568,INHERITS_FROM
98911,300265,INHERITS_FROM
101186,299925,INHERITS_FROM
102221,299926,INHERITS_FROM
121566,301767,INHERITS_FROM
121593,300152,INHERITS_FROM
121593,300624,INHERITS_FROM
121646,300620,INHERITS_FROM
122505,300848,INHERITS_FROM
122505,299842,INHERITS_FROM
129989,301762,INHERITS_FROM
130018,301765,INHERITS_FROM
131413,301292,INHERITS_FROM
131537,301289,INHERITS_FROM
131616,301289,INHERITS_FROM
131616,301337,INHERITS_FROM
131806,300152,INHERITS_FROM
132962,301292,INHERITS_FROM
136511,301219,INHERITS_FROM
140828,300742,INHERITS_FROM
157263,300312,INHERITS_FROM
157304,300312,INHERITS_FROM
197180,299842,INHERITS_FROM
197180,300764,INHERITS_FROM
197284,299854,INHERITS_FROM
197494,299854,INHERITS_FROM
201525,300878,INHERITS_FROM
202286,300881,INHERITS_FROM
207702,300497,INHERITS_FROM
207707,300498,INHERITS_FROM
207723,300499,INHERITS_FROM
207733,300500,INHERITS_FROM
214582,300800,INHERITS_FROM
215010,300800,INHERITS_FROM
226638,299854,INHERITS_FROM
226638,300881,INHERITS_FROM
226717,299854,INHERITS_FROM
226717,300878,INHERITS_FROM
229410,299885,INHERITS_FROM
229420,299886,INHERITS_FROM
237147,299854,INHERITS_FROM
253453,299842,INHERITS_FROM
254681,299842,INHERITS_FROM
254681,300806,INHERITS_FROM
254851,300416,INHERITS_FROM
255002,300416,INHERITS_FROM
255084,299891,INHERITS_FROM
255120,299891,INHERITS_FROM
256102,299961,INHERITS_FROM
256502,299960,INHERITS_FROM
271108,300201,INHERITS_FROM
273185,300201,INHERITS_FROM
282437,300641,INHERITS_FROM
290232,301768,INHERITS_FROM
291318,300816,INHERITS_FROM
292087,299840,INHERITS_FROM
293817,301763,INHERITS_FROM
294592,300630,INHERITS_FROM
