,Name,File,LOC,TypeDecl,Method,Local,Property,Variable,Basic-Node,Basic-Edge,Topic-Node,Topic-Edge,Lab-Node,Lab-Edge
0,Nginx-1.21.1,344,50150.0,754,2469,1531,3854,5385,8952,11706,1668,7757,1668,2962
