,id,label,node_type,weight,fan_in,fan_out,sscc,con_cf,con_df,con_zc,con_rf,con_val,McCabe,LOC,n1,n2,N1,N2,H,V,AFO,AFP,VRI,DRI,VMulD,VPlusD,dc,cc,bc,pg,er,cr,gc,ggc,gcd,ggcd,iFit
1531,24149,last (24149),Member,1,4,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.02303909093679569,0.0,0.017404812260990818,1.0174048122609909,0.017404812260990818,0.0011997600479904018,0.0059874817489332325,0.0,0.0006346054149162102,0.00015938638448457847,0.002539270023963132,0.0,0.0,147.33333333333331,143.85040097581123,1.843796544146403e-12
1532,24152,nalloc (24152),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.024463500180048392,0.0,0.018480877958619482,1.0184808779586194,0.018480877958619482,0.0011997600479904018,0.0059874817489332325,0.0,0.0006509896354101467,0.00017242147166517179,0.0027408088258215864,0.0,0.0,147.33333333333331,143.85040097581123,1.990136453991068e-12
1533,24153,pool (24153),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.01876586320703759,0.0,0.014176615168104827,1.0141766151681049,0.014176615168104827,0.0011997600479904018,0.0059874817489332325,0.0,0.0005854527534344006,0.0001202811229427986,0.0019346536183877708,0.0,0.0,147.33333333333331,143.85040097581123,1.4047768146124094e-12
1534,24151,size (24151),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.01876586320703759,0.0,0.014176615168104827,1.0141766151681049,0.014176615168104827,0.0011997600479904018,0.0059874817489332325,0.0,0.0005854527534344006,0.0001202811229427986,0.0019346536183877708,0.0,0.0,147.33333333333331,143.85040097581123,1.4047768146124094e-12
1535,466401,ngx_stream_upstream_init_least_conn (466401),Method,3,0,1,2,1,1,0,0,1,2,15.0,4,6,5,9,23.509775004326936,46.50699332842307,0.24282521382242966,0.0033592813810652965,0.14945180458703944,0.0,1.1494518045870394,0.14945180458703944,0.0005998800239952009,0.0,0.0,0.0004314185559808697,0.0,5.123066912355333e-05,68.27777777777777,66.38249559441786,0.0,0.0,0.0
1536,52725,ngx_sha1_final (52725),Method,47,0,45,2,0,2,0,0,43,2,55.0,12,4,146,78,51.01955000865387,896.0,0.13038447562007743,0.026874251048522372,0.01377504154484385,0.0,1.0137750415448439,0.01377504154484385,0.004799040191961607,0.0,0.0,0.0004314185559808697,0.0,0.005780976557942017,136.0,136.0,0.0,0.0,0.0
1537,400891,ngx_mail_smtp_init_session (400891),Method,15,0,11,4,2,5,0,0,8,4,43.0,5,9,32,32,40.13896548741762,243.67071501168667,0.09009386757144748,0.030233532429587668,0.021705769993927274,0.0,1.0217057699939274,0.021705769993927274,0.005398920215956808,0.0,0.0,0.0004314185559808697,0.0,0.002159777156208748,459.0,452.52359758497516,0.0,0.0,0.0
1538,380947,resolver (380947),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.009134225777728109,0.0,0.0008229377275863381,1.0008229377275863,0.0008229377275863381,0.0005998800239952009,0.0005998800239952009,0.0,0.0005137558566606467,6.319115323854662e-05,0.0004664687241249855,0.0,0.0,9.0,9.0,9.854647619529047e-15
1539,381046,host (381046),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.00509176470006414,0.0,0.0004587367745925496,1.0004587367745925,0.0004587367745925496,0.0005998800239952009,0.0005998800239952009,0.0,0.0004561197461848028,1.8957345971563984e-05,0.00013994061723749564,0.0,0.0,9.0,9.0,2.956394285858714e-15
1540,400881,smtp_unavailable (400881),Local,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.00509176470006414,0.0,0.0004587367745925496,1.0004587367745925,0.0004587367745925496,0.0005998800239952009,0.0005998800239952009,0.0,0.0004561197461848028,1.8957345971563984e-05,0.00013994061723749564,0.0,0.0,9.0,9.0,2.956394285858714e-15
