9940,RETURN,-1,,return;,17,2946,5
9959,RETURN,-1,,return;,17,2950,1
10258,RETURN,-1,,return;,13,3013,2
10288,RETURN,-1,,return;,13,3018,2
10323,RETURN,-1,,return;,13,3025,2
10370,RETURN,-1,,return;,13,3033,4
10501,RETURN,-1,,return;,9,3094,2
10528,RETURN,-1,,return;,13,3109,2
10661,RETURN,1,,return NULL;,9,47,1
10692,RETURN,-1,,return list;,5,53,8
10778,RETURN,1,,return NULL;,9,94,1
10788,RETURN,-1,,return list;,5,97,5
10868,RETURN,1,,return NULL;,9,127,1
10878,RETURN,-1,,return list;,5,130,5
10960,RETURN,1,,return NULL;,9,153,1
11052,RETURN,-1,,return list;,5,175,8
11160,RETURN,1,,return NULL;,50,216,1
11190,RETURN,-1,,return iter;,5,222,5
11280,RETURN,-1,,return current;,5,265,4
11297,RETURN,1,,return NULL;,9,283,1
11355,RETURN,-1,,return NULL;,17,295,2
11383,RETURN,-1,,return NULL;,13,306,3
11385,RETURN,-1,,return copy;,5,309,10
11423,RETURN,-1,,return node;,17,330,1
11434,RETURN,-1,,return node;,17,334,1
11436,RETURN,-1,,return NULL;,5,338,5
11488,RETURN,-1,,return n;,5,357,3
11505,RETURN,1,,return;,32,362,1
11565,RETURN,1,,return;,32,377,1
11623,RETURN,1,,return;,22,393,1
12030,RETURN,-1,,return eventLoop;,5,90,18
12046,RETURN,-1,,return NULL;,5,98,21
12053,RETURN,-1,,return eventLoop->setsize;,5,103,1
12101,RETURN,1,,return AE_OK;,40,128,1
12112,RETURN,1,,return AE_ERR;,38,129,1
12125,RETURN,1,,return AE_ERR;,47,130,1
12184,RETURN,-1,,return AE_OK;,5,140,9
12254,RETURN,-1,,return AE_ERR;,9,167,2
12277,RETURN,1,,return AE_ERR;,9,172,1
12328,RETURN,-1,,return AE_OK;,5,179,10
12346,RETURN,1,,return;,35,184,1
12365,RETURN,1,,return;,30,186,1
12454,RETURN,1,,return NULL;,35,205,1
12474,RETURN,1,,return NULL;,30,207,1
12476,RETURN,-1,,return fe->clientData;,5,209,5
12493,RETURN,1,,return 0;,35,213,1
12504,RETURN,-1,,return fe->mask;,5,216,4
12536,RETURN,1,,return AE_ERR;,21,227,1
12604,RETURN,-1,,return id;,5,239,16
12636,RETURN,-1,,return AE_OK;,13,248,2
12645,RETURN,-1,,return AE_ERR;,5,252,4
12666,RETURN,1,,return -1;,21,266,1
12709,RETURN,-1,,return (now >= earliest->when) ? 0 : earliest->when - now;,5,276,9
12919,RETURN,-1,,return processed;,5,343,10
12951,RETURN,1,,return 0;,65,366,1
13296,RETURN,-1,,return processed;,5,468,7
13405,RETURN,-1,,return retmask;,9,487,5
13409,RETURN,-1,,return retval;,9,489,1
13455,RETURN,-1,,return aeApiName();,5,503,1
13685,RETURN,1,,return -1;,17,42,1
13707,RETURN,-1,,return -1;,9,46,2
13730,RETURN,-1,,return -1;,9,52,3
13742,RETURN,-1,,return 0;,5,56,10
13768,RETURN,-1,,return 0;,5,63,4
13878,RETURN,1,,return -1;,49,87,1
13881,RETURN,-1,,return 0;,5,88,13
14129,RETURN,-1,,return numevents;,5,134,8
14136,RETURN,-1,,"return ""epoll"";",5,138,1
14193,RETURN,1,,return -1;,17,77,1
14211,RETURN,-1,,return -1;,9,82,2
14256,RETURN,-1,,return 0;,5,94,11
14270,RETURN,-1,,return 0;,5,101,3
14318,RETURN,1,,return (i);,13,116,1
14320,RETURN,-1,,return (-1);,5,119,3
14411,RETURN,-1,,return rv;,5,151,12
14472,RETURN,-1,,return 0;,9,179,3
14474,RETURN,-1,,"return (aeApiAssociate(""aeApiAddEvent"", state->portfd, fd, fullmask));",5,182,9
14548,RETURN,-1,,return;,9,208,4
14745,RETURN,1,,return 0;,13,290,1
14854,RETURN,-1,,return nevents;,5,316,16
14861,RETURN,-1,,"return ""evport"";",5,320,1
14886,RETURN,-1,,return (eventsMask[fd/4] >> EVENT_MASK_OFFSET(fd)) & 0x3;,5,51,1
14970,RETURN,1,,return -1;,17,65,1
14992,RETURN,-1,,return -1;,9,69,2
15014,RETURN,-1,,return -1;,9,75,3
15060,RETURN,-1,,return 0;,5,81,12
15115,RETURN,-1,,return 0;,5,90,6
15185,RETURN,1,,return -1;,63,108,1
15217,RETURN,1,,return -1;,63,112,1
15220,RETURN,-1,,return 0;,5,114,6
15499,RETURN,-1,,return numevents;,5,185,8
15506,RETURN,-1,,"return ""kqueue"";",5,189,1
15538,RETURN,1,,return -1;,17,45,1
15556,RETURN,-1,,return 0;,5,49,7
15571,RETURN,1,,return -1;,32,55,1
15574,RETURN,-1,,return 0;,5,56,3
15620,RETURN,-1,,return 0;,5,68,5
15824,RETURN,-1,,return numevents;,5,105,11
15831,RETURN,-1,,"return ""select"";",5,109,1
15887,RETURN,1,,return;,15,59,1
15930,RETURN,-1,,return sockerr;,5,71,6
15955,RETURN,-1,,return ANET_ERR;,9,82,2
15971,RETURN,1,,return ANET_OK;,9,88,1
16001,RETURN,-1,,return ANET_ERR;,9,97,2
16006,RETURN,-1,,return ANET_OK;,5,99,6
16016,RETURN,-1,,"return anetSetBlock(err,fd,1);",5,103,1
