,id,label,node_type,weight,fan_in,fan_out,sscc,con_cf,con_df,con_zc,con_rf,con_val,McCabe,LOC,n1,n2,N1,N2,H,V,AFO,AFP,VRI,DRI,VMulD,VPlusD
29,201011,have_flushed_ (201011),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.07501963358632671,0.0,0.06467209791924716,1.0646720979192472,0.06467209791924716
30,102513,Unwrap (102513),Method,22,0,10,12,1,9,0,0,2,9,39.0,11,20,64,78,124.49230970275752,703.4958760749363,0.39655172413793105,0.05605858869700347,0.7795169467339327,0.0,1.7795169467339327,0.7795169467339327
31,122659,napi_set_last_error (122659),Method,1,106,0,1,0,0,0,0,0,1,9.0,3,4,9,7,12.754887502163468,44.91767875292167,0.017241379310344827,1.0,0.0,5.870600994034689,6.870600994034689,5.870600994034689
32,122305,napi_clear_last_error (122305),Method,1,32,0,1,0,0,0,0,0,1,7.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.6573555683994189,0.0,3.468304250200672,4.4683042502006725,3.468304250200672
33,122708,V8LocalValueFromJsValue (122708),Method,1,12,0,1,0,0,0,0,0,1,5.0,6,3,8,7,20.264662506490403,47.548875021634686,0.017241379310344827,0.28410513791165226,0.0,0.6386053491140438,1.6386053491140438,0.6386053491140438
34,122813,kUserland (122813),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.02427768110493304,0.0,0.009627356300232068,1.009627356300232,0.009627356300232068
35,90246,sendMessageToFrontend (90246),Method,3,0,1,2,0,0,0,0,1,2,10.0,3,7,9,11,24.406371956566694,66.43856189774725,0.06896551724137931,0.014014647174250867,0.001788075673956145,0.0,1.0017880756739561,0.001788075673956145
36,90331,delegate_ (90331),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.001788075673956145,1.0017880756739561,0.001788075673956145
37,135303,napi_async_destroy (135303),Method,3,0,2,1,0,2,0,0,0,1,12.0,6,4,6,12,23.509775004326936,59.79470570797252,0.06896551724137931,0.028029294348501734,0.11430038402754614,0.0,1.114300384027546,0.11430038402754614
38,146,get_resource (146),Method,3,0,2,1,0,0,0,0,2,1,3.0,2,2,2,2,4.0,8.0,0.06896551724137931,0.028029294348501734,0.008988704739347108,0.0,1.008988704739347,0.008988704739347108
39,132670,resource_ (132670),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.001788075673956145,1.0017880756739561,0.001788075673956145
40,82072,AddNode (82072),Method,2,0,1,1,0,0,0,0,1,1,5.0,2,4,4,6,10.0,25.84962500721156,0.05172413793103448,0.014014647174250867,0.0025429803340374555,0.0,1.0025429803340375,0.0025429803340374555
41,82652,nodes_ (82652),Member,1,5,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.049164286458057475,0.0,0.04831662634671166,1.0483166263467116,0.04831662634671166
42,159,get_async_id (159),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,1,1,1,0.0,2.0,0.05172413793103448,0.014014647174250867,0.006741528554510332,0.0,1.0067415285545103,0.006741528554510332
43,167,get_trigger_async_id (167),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,1,1,1,0.0,2.0,0.05172413793103448,0.014014647174250867,0.006741528554510332,0.0,1.0067415285545103,0.006741528554510332
44,82095,AddEdge (82095),Method,2,0,1,1,0,0,0,0,1,1,3.0,2,5,3,5,13.60964047443681,22.458839376460833,0.05172413793103448,0.014014647174250867,0.0022050854758596055,0.0,1.0022050854758595,0.0022050854758596055
45,82654,edges_ (82654),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.042631652533285706,0.0,0.0418966240413325,1.0418966240413325,0.0418966240413325
46,135350,napi_make_callback (135350),Method,22,0,12,10,0,12,0,0,1,8,53.0,11,22,65,85,136.1612434150308,756.659117903768,0.39655172413793105,0.0420439415227526,0.6851538089715635,0.0,1.6851538089715636,0.6851538089715635
47,200889,Init (200889),Method,18,0,14,4,0,0,0,0,14,4,24.0,4,17,17,22,77.48686830125577,171.30037948837168,0.3275862068965517,0.15416111891675954,0.42261694365688307,0.0,1.422616943656883,0.42261694365688307
48,201004,parser_ (201004),Member,1,23,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.27391994532064146,0.0,0.45810749476038315,1.4581074947603831,0.45810749476038315
49,201076,settings (201076),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.023374429394196983,0.0,0.007657140663616253,1.0076571406636163,0.007657140663616253
50,201017,header_nread_ (201017),Member,1,6,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.12614236189696024,0.0,0.12179262527982368,1.1217926252798236,0.12179262527982368
51,201008,status_message_ (201008),Member,1,4,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.09059367031458161,0.0,0.08903171048157159,1.0890317104815717,0.08903171048157159
52,201009,num_fields_ (201009),Member,1,14,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.1581117236929029,0.0,0.28078461276498273,1.2807846127649827,0.28078461276498273
53,201015,headers_completed_ (201015),Member,1,4,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.089927239539862,0.0,0.09302817883434,1.0930281788343401,0.09302817883434
54,201018,max_http_header_size_ (201018),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.049897149171466745,0.0,0.022367687559623026,1.022367687559623,0.022367687559623026
55,82114,CreateObject (82114),Method,53,0,19,34,9,0,0,0,19,18,99.0,13,42,140,162,274.5830480925421,1745.9706334844473,0.9310344827586207,0.0420439415227526,0.1379023159557698,0.0,1.1379023159557697,0.1379023159557698
56,139493,RegisterBuiltinBindings (139493),Method,57,0,56,1,0,0,56,0,0,1,5.0,0,0,0,0,0.0,0.0,1.0,0.7848202417580487,1.451917447252391,0.0,2.451917447252391,1.451917447252391
57,138263,_register_async_wrap (138263),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
58,138267,_register_blob (138267),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
59,138271,_register_block_list (138271),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
60,138275,_register_buffer (138275),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
61,138279,_register_builtins (138279),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
62,138283,_register_cares_wrap (138283),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
63,138287,_register_config (138287),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
64,138291,_register_constants (138291),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
65,138295,_register_contextify (138295),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
66,138299,_register_credentials (138299),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
67,138303,_register_encoding_binding (138303),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
68,138307,_register_errors (138307),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
69,138311,_register_fs (138311),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
70,138315,_register_fs_dir (138315),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
71,138319,_register_fs_event_wrap (138319),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
72,138323,_register_heap_utils (138323),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
73,138327,_register_http2 (138327),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
74,138331,_register_http_parser (138331),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
75,138335,_register_inspector (138335),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
76,138339,_register_js_stream (138339),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
77,138343,_register_js_udp_wrap (138343),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
78,138347,_register_messaging (138347),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
79,138351,_register_module_wrap (138351),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
80,138355,_register_mksnapshot (138355),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
81,138359,_register_options (138359),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
82,138363,_register_os (138363),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
83,138367,_register_performance (138367),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
84,138371,_register_permission (138371),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
85,138375,_register_pipe_wrap (138375),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
86,138379,_register_process_wrap (138379),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
87,138383,_register_process_methods (138383),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
88,138387,_register_report (138387),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
89,138391,_register_sea (138391),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
90,138395,_register_serdes (138395),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
91,138399,_register_signal_wrap (138399),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
92,138403,_register_spawn_sync (138403),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
93,138407,_register_stream_pipe (138407),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
94,138411,_register_stream_wrap (138411),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
95,138415,_register_string_decoder (138415),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
96,138419,_register_symbols (138419),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
97,138423,_register_task_queue (138423),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
98,138427,_register_tcp_wrap (138427),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
99,138431,_register_timers (138431),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
100,138435,_register_trace_events (138435),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
101,138439,_register_tty_wrap (138439),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
102,138443,_register_types (138443),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
103,138447,_register_udp_wrap (138447),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
104,138451,_register_url (138451),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
105,138455,_register_util (138455),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
106,138459,_register_uv (138459),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
107,138463,_register_v8 (138463),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
108,138467,_register_wasi (138467),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
109,138471,_register_wasm_web_api (138471),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
110,138475,_register_watchdog (138475),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
111,138479,_register_worker (138479),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
112,138483,_register_zlib (138483),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.025927097272364103,1.0259270972723642,0.025927097272364103
113,73973,Win32SymbolDebuggingContext (73973),Method,3,0,2,1,0,0,0,0,2,1,4.0,1,1,1,2,0.0,3.0,0.06896551724137931,0.014014647174250867,0.00715230269582458,0.0,1.0071523026958247,0.00715230269582458
114,74229,current_process_ (74229),Member,1,5,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.10370838908945641,0.0,0.026821135109342177,1.0268211351093421,0.026821135109342177
115,252,~CallbackScope (252),Method,5,0,3,2,1,0,0,0,3,2,5.0,3,2,3,3,6.754887502163468,13.931568569324174,0.10344827586206896,0.028029294348501734,0.005364227021868435,0.0,1.0053642270218683,0.005364227021868435
116,132593,try_catch_ (132593),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.026843439587603584,0.0,0.0027769075435451983,1.002776907543545,0.0027769075435451983
117,132592,private_ (132592),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025010754957124626,0.0,0.002587319478323237,1.0025873194783232,0.002587319478323237
118,200958,TrackHeader (200958),Method,6,0,4,2,2,0,0,0,4,2,8.0,3,5,3,6,16.36452797660028,27.0,0.1206896551724138,0.0420439415227526,0.054305451633163436,0.0,1.0543054516331634,0.054305451633163436
119,73985,~Win32SymbolDebuggingContext (73985),Method,2,0,1,1,0,0,0,0,1,1,3.0,0,1,0,1,0.0,0.0,0.05172413793103448,0.014014647174250867,0.005364227021868435,0.0,1.0053642270218683,0.005364227021868435
120,73993,WrappedSymFromAddr (73993),Method,3,0,1,2,1,0,0,0,1,2,29.0,5,7,10,13,31.26112492884004,82.45413751658658,0.06896551724137931,0.014014647174250867,0.00715230269582458,0.0,1.0071523026958247,0.00715230269582458
121,86281,Call (86281),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,2,1,3,2.0,6.339850002884624,0.05172413793103448,0.014014647174250867,0.0013410567554671088,0.0,1.001341056755467,0.0013410567554671088
122,86294,object_id_ (86294),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.0013410567554671088,1.001341056755467,0.0013410567554671088
123,200979,MaybePause (200979),Method,5,0,3,2,1,0,0,0,3,2,9.0,3,3,3,4,9.509775004326936,18.094737505048094,0.10344827586206896,0.028029294348501734,0.03427304817528359,0.0,1.0342730481752835,0.03427304817528359
124,201016,pending_pause_ (201016),Member,1,4,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.05738618704043322,0.0,0.03166134457403212,1.0316613445740321,0.03166134457403212
125,86323,Call (86323),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,2,1,2,2.0,4.754887502163468,0.05172413793103448,0.014014647174250867,0.0013410567554671088,0.0,1.001341056755467,0.0013410567554671088
