677,CALL,2,,spi::ConfigurationStatus::NotConfigured,22,STATIC_DISPATCH,,56,<operator>.fieldAccess,<operator>.fieldAccess,2,,,<empty>
678,CALL,1,,spi::ConfigurationStatus,22,STATIC_DISPATCH,,56,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
683,CALL,-1,,selectedPath = QString(),7,STATIC_DISPATCH,,57,<operator>.assignment,<operator>.assignment,11,,,<empty>
685,CALL,2,,QString(),22,STATIC_DISPATCH,,57,QString,QString,2,,,<empty>
686,CALL,-1,,"std::tie(status, selectedPath) = qt::Configuration::configureFromFileAndWatch(paths, names)",2,STATIC_DISPATCH,,58,<operator>.assignment,<operator>.assignment,12,,,<empty>
687,CALL,1,,"std::tie(status, selectedPath)",2,STATIC_DISPATCH,,58,std.tie,std.tie,1,,,<empty>
688,CALL,0,,std::tie,2,STATIC_DISPATCH,,58,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
693,CALL,2,,"qt::Configuration::configureFromFileAndWatch(paths, names)",35,STATIC_DISPATCH,,58,qt.Configuration.configureFromFileAndWatch,qt.Configuration.configureFromFileAndWatch,2,,,<empty>
694,CALL,0,,qt::Configuration::configureFromFileAndWatch,35,STATIC_DISPATCH,,58,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
695,CALL,1,,qt::Configuration,35,STATIC_DISPATCH,,58,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
702,CALL,-1,,status == spi::ConfigurationStatus::NotConfigured,6,STATIC_DISPATCH,,59,<operator>.equals,<operator>.equals,1,,,<empty>
704,CALL,2,,spi::ConfigurationStatus::NotConfigured,16,STATIC_DISPATCH,,59,<operator>.fieldAccess,<operator>.fieldAccess,2,,,<empty>
705,CALL,1,,spi::ConfigurationStatus,16,STATIC_DISPATCH,,59,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
710,CALL,1,,BasicConfigurator::configure(),3,STATIC_DISPATCH,,60,BasicConfigurator.configure,BasicConfigurator.configure,1,,,<empty>
711,CALL,0,,BasicConfigurator::configure,3,STATIC_DISPATCH,,60,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
720,CALL,-1,,"name.isEmpty()
		? LogManager::getRootLogger()
		: LogManager::getLogger(name.toStdString())",9,STATIC_DISPATCH,,66,<operator>.conditional,<operator>.conditional,1,,,<empty>
721,CALL,1,,name.isEmpty(),9,STATIC_DISPATCH,,66,isEmpty,isEmpty,1,,,<empty>
722,CALL,0,,name.isEmpty,9,STATIC_DISPATCH,,66,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
725,CALL,2,,LogManager::getRootLogger(),5,STATIC_DISPATCH,,67,LogManager.getRootLogger,LogManager.getRootLogger,2,,,<empty>
726,CALL,0,,LogManager::getRootLogger,5,STATIC_DISPATCH,,67,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
729,CALL,3,,LogManager::getLogger(name.toStdString()),5,STATIC_DISPATCH,,68,LogManager.getLogger,LogManager.getLogger,3,,,<empty>
730,CALL,0,,LogManager::getLogger,5,STATIC_DISPATCH,,68,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
733,CALL,1,,name.toStdString(),27,STATIC_DISPATCH,,68,toStdString,toStdString,2,,,<empty>
734,CALL,0,,name.toStdString,27,STATIC_DISPATCH,,68,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
743,CALL,-1,,"name
		? LogManager::getLogger(name)
		: LogManager::getRootLogger()",9,STATIC_DISPATCH,,74,<operator>.conditional,<operator>.conditional,1,,,<empty>
745,CALL,2,,LogManager::getLogger(name),5,STATIC_DISPATCH,,75,LogManager.getLogger,LogManager.getLogger,2,,,<empty>
746,CALL,0,,LogManager::getLogger,5,STATIC_DISPATCH,,75,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
750,CALL,3,,LogManager::getRootLogger(),5,STATIC_DISPATCH,,76,LogManager.getRootLogger,LogManager.getRootLogger,3,,,<empty>
751,CALL,0,,LogManager::getRootLogger,5,STATIC_DISPATCH,,76,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
813,CALL,-1,,"name.empty()
		? LogManager::getRootLogger()
		: LogManager::getLogger(name)",9,STATIC_DISPATCH,,18,<operator>.conditional,<operator>.conditional,1,,,<empty>
814,CALL,1,,name.empty(),9,STATIC_DISPATCH,,18,empty,empty,1,,,<empty>
815,CALL,0,,name.empty,9,STATIC_DISPATCH,,18,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
818,CALL,2,,LogManager::getRootLogger(),5,STATIC_DISPATCH,,19,LogManager.getRootLogger,LogManager.getRootLogger,2,,,<empty>
819,CALL,0,,LogManager::getRootLogger,5,STATIC_DISPATCH,,19,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
822,CALL,3,,LogManager::getLogger(name),5,STATIC_DISPATCH,,20,LogManager.getLogger,LogManager.getLogger,3,,,<empty>
823,CALL,0,,LogManager::getLogger,5,STATIC_DISPATCH,,20,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
849,CALL,-1,,"name.empty()
		? LogManager::getRootLogger()
		: LogManager::getLogger(name)",9,STATIC_DISPATCH,,19,<operator>.conditional,<operator>.conditional,1,,,<empty>
850,CALL,1,,name.empty(),9,STATIC_DISPATCH,,19,empty,empty,1,,,<empty>
851,CALL,0,,name.empty,9,STATIC_DISPATCH,,19,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
854,CALL,2,,LogManager::getRootLogger(),5,STATIC_DISPATCH,,20,LogManager.getRootLogger,LogManager.getRootLogger,2,,,<empty>
855,CALL,0,,LogManager::getRootLogger,5,STATIC_DISPATCH,,20,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
858,CALL,3,,LogManager::getLogger(name),5,STATIC_DISPATCH,,21,LogManager.getLogger,LogManager.getLogger,3,,,<empty>
859,CALL,0,,LogManager::getLogger,5,STATIC_DISPATCH,,21,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
900,CALL,-1,,std::vector<std::string> result,2,STATIC_DISPATCH,,45,<operator>.greaterThan,<operator>.greaterThan,1,,,<empty>
901,CALL,1,,std::vector<std::string,2,STATIC_DISPATCH,,45,<operator>.lessThan,<operator>.lessThan,1,,,<empty>
902,CALL,1,,std::vector,2,STATIC_DISPATCH,,45,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
905,CALL,2,,std::string,14,STATIC_DISPATCH,,45,<operator>.fieldAccess,<operator>.fieldAccess,2,,,<empty>
910,CALL,-1,,bufSize = 4096,19,STATIC_DISPATCH,,48,<operator>.assignment,<operator>.assignment,3,,,<empty>
915,CALL,-1,,buf[bufSize+1] = {0},7,STATIC_DISPATCH,,49,<operator>.assignment,<operator>.assignment,6,,,<empty>
917,CALL,2,,{0},24,STATIC_DISPATCH,,49,<operator>.arrayInitializer,<operator>.arrayInitializer,2,,,<empty>
919,CALL,-1,,pathSepar = '/',29,STATIC_DISPATCH,,49,<operator>.assignment,<operator>.assignment,7,,,<empty>
923,CALL,-1,,bufCount = 0,11,STATIC_DISPATCH,,50,<operator>.assignment,<operator>.assignment,9,,,<empty>
926,CALL,-1,,"strncpy(buf, ""auto-configured"", bufSize)",2,STATIC_DISPATCH,,63,strncpy,strncpy,10,,,<empty>
931,CALL,-1,,programFileName(buf),14,STATIC_DISPATCH,,65,programFileName,programFileName,12,,,<empty>
934,CALL,-1,,slashIndex = programFileName.rfind(pathSepar),7,STATIC_DISPATCH,,66,<operator>.assignment,<operator>.assignment,14,,,<empty>
936,CALL,2,,programFileName.rfind(pathSepar),20,STATIC_DISPATCH,,66,rfind,rfind,2,,,<empty>
937,CALL,0,,programFileName.rfind,20,STATIC_DISPATCH,,66,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
