13,LOCAL,,SQLHENV henv,12,,7,henv,1,,SQLHENV
14,LOCAL,,SQLRETURN retcode,14,,8,retcode,2,,SQLRETURN
49,LOCAL,,ANY b,22,,4,b,1,,ANY
63,LOCAL,,ANY p,26,,4,p,1,,ANY
77,LOCAL,,ANY mutex,15,,4,mutex,1,,ANY
93,LOCAL,,ANY mtx,22,,4,mtx,1,,ANY
111,LOCAL,,ANY fooptr,25,,8,fooptr,1,,ANY
127,LOCAL,,ANY th,16,,4,th,1,,ANY
143,LOCAL,,ANY b,20,,4,b,1,,ANY
157,LOCAL,,ANY p,38,,4,p,1,,ANY
171,LOCAL,,ANY p,24,,4,p,1,,ANY
185,LOCAL,,ANY mutex,13,,4,mutex,1,,ANY
201,LOCAL,,ANY shared,20,,4,shared,1,,ANY
219,LOCAL,,ANY fooptr,23,,8,fooptr,1,,ANY
235,LOCAL,,ANY th,14,,4,th,1,,ANY
269,LOCAL,,ANY thread_id_string,27,,5,thread_id_string,1,,ANY
295,LOCAL,,StringType str,13,,13,str,1,,StringType
296,LOCAL,,StreamType ss,13,,14,ss,2,,StreamType
313,LOCAL,,pthread_t tid,12,,4,tid,1,,pthread_t
314,LOCAL,,char[16] buffer,7,,5,buffer,2,,char[16]
331,LOCAL,,pthread_t tid,12,,4,tid,1,,pthread_t
352,LOCAL,,int result,6,,6,result,1,,int
356,LOCAL,,QCoreApplication app,19,,7,app,3,,QCoreApplication
368,LOCAL,,auto logger,8,,10,logger,1,,auto
386,LOCAL,,ANY bar,17,,12,bar,4,,ANY
416,LOCAL,,static auto logger,13,,4,logger,1,,auto
428,LOCAL,,auto fooLogger,7,,8,fooLogger,1,,auto
492,LOCAL,,int result,6,,5,result,1,,int
498,LOCAL,,auto logger,8,,7,logger,1,,auto
511,LOCAL,,ANY bar,17,,9,bar,4,,ANY
534,LOCAL,,auto rootLogger,6,,19,rootLogger,1,,auto
551,LOCAL,,struct ExampleStaticData static_object,3,,25,static_object,4,,ExampleStaticData
570,LOCAL,,LoggerPtr m_logger,11,,6,m_logger,1,,LoggerPtr
592,LOCAL,,LoggerPtr m_logger,11,,5,m_logger,1,,LoggerPtr
645,LOCAL,,struct log4cxx_finalizer finaliser,4,,37,finaliser,1,,log4cxx_finalizer
646,LOCAL,,QFileInfo app,12,,38,app,2,,QFileInfo
654,LOCAL,,QString basename,10,,39,basename,4,,QString
674,LOCAL,,auto status,7,,56,status,8,,auto
682,LOCAL,,auto selectedPath,7,,57,selectedPath,10,,auto
811,LOCAL,,struct log4cxx_initializer initAndShutdown,4,,17,initAndShutdown,1,,log4cxx_initializer
847,LOCAL,,struct log4cxx_initializer initAndShutdown,4,,18,initAndShutdown,1,,log4cxx_initializer
909,LOCAL,,static const int bufSize,19,,48,bufSize,2,,int
913,LOCAL,,char[4097] buf,7,,49,buf,4,,char[4097]
914,LOCAL,,char pathSepar,29,,49,pathSepar,5,,char
922,LOCAL,,uint32_t bufCount,11,,50,bufCount,8,,uint32_t
930,LOCAL,,ANY programFileName,14,,65,programFileName,11,,ANY
933,LOCAL,,auto slashIndex,7,,66,slashIndex,13,,auto
971,LOCAL,,auto dotIndex,8,,85,dotIndex,3,,auto
1016,LOCAL,,auto dotIndex,8,,98,dotIndex,1,,auto
1062,LOCAL,,char[3] extension,12,,121,extension,1,,char[3]
1069,LOCAL,,ANY altPrefix,14,,122,altPrefix,3,,ANY
1070,LOCAL,,ANY pool,16,,123,pool,4,,ANY
1074,LOCAL,,auto baseName,12,,125,baseName,2,,auto
1076,LOCAL,,int i,7,,126,i,1,,int
1088,LOCAL,,File current_working_dir_candidate,9,,128,current_working_dir_candidate,1,,File
1123,LOCAL,,File alt_dir_candidate,10,,135,alt_dir_candidate,1,,File
1170,LOCAL,,struct log4cxx_initializer initialiser,4,,165,initialiser,1,,log4cxx_initializer
1191,LOCAL,,auto appender,14,,36,appender,1,,auto
1228,LOCAL,,auto r,10,,34,r,1,,auto
1278,LOCAL,,bool configured,10,,58,configured,3,,bool
1282,LOCAL,,bool err,10,,59,err,5,,bool
1288,LOCAL,,int i,14,,60,i,1,,int
1454,LOCAL,,fflush ,19,,108,,4,,fflush
1517,LOCAL,,IMPLEMENT_LOG4CXX_OBJECT ,25,,57,,2,,IMPLEMENT_LOG4CXX_OBJECT
1530,LOCAL,,LoggerPtr rootLogger,12,,67,rootLogger,2,,LoggerPtr
1537,LOCAL,,LoggerPtr nullLogger,12,,68,nullLogger,4,,LoggerPtr
1677,LOCAL,,int i,21,,81,i,1,,int
1697,LOCAL,,LoggerPtr logger,11,,96,logger,2,,LoggerPtr
1715,LOCAL,,int result,9,,101,result,2,,int
1787,LOCAL,,auto rootLogger,7,,64,rootLogger,3,,auto
1815,LOCAL,,MyStruct mine,11,,72,mine,8,,MyStruct
1874,LOCAL,,int result,9,,28,result,2,,int
1884,LOCAL,,LoggerPtr rootLogger,19,,32,rootLogger,2,,LoggerPtr
1891,LOCAL,,NDC context1,13,,34,context1,4,,NDC
1898,LOCAL,,NDC context2,17,,37,context2,1,,NDC
1937,LOCAL,,int result,9,,31,result,2,,int
1947,LOCAL,,LoggerPtr rootLogger,27,,35,rootLogger,2,,LoggerPtr
1959,LOCAL,,ANY logstream,36,,39,logstream,5,,ANY
2055,LOCAL,,ANY watcher,44,,35,watcher,1,,ANY
2056,LOCAL,,QString configFilename,16,,36,configFilename,2,,QString
2060,LOCAL,,QFileInfo fi,12,,39,fi,1,,QFileInfo
2088,LOCAL,,QFileInfo fi,12,,47,fi,1,,QFileInfo
2114,LOCAL,,QFileInfo fi,12,,55,fi,1,,QFileInfo
2137,LOCAL,,ANY stat,39,,72,stat,1,,ANY
2147,LOCAL,,bool isXML,7,,73,isXML,3,,bool
2216,LOCAL,,QFileInfo fi,13,,85,fi,3,,QFileInfo
2292,LOCAL,,QString dir,15,,106,dir,2,,QString
2296,LOCAL,,QString fname,16,,107,fname,2,,QString
2298,LOCAL,,QString canidate_str,12,,108,canidate_str,1,,QString
2306,LOCAL,,QFile candidate,10,,109,candidate,3,,QFile
2314,LOCAL,,ANY ,17,,112,,6,,ANY
2321,LOCAL,,ANY configStatus,42,,115,configStatus,1,,ANY
2345,LOCAL,,ANY ,18,,120,,5,,ANY
2367,LOCAL,,ANY qtLogger,24,,26,qtLogger,1,,ANY
2379,LOCAL,,ANY location,32,,27,location,3,,ANY
