16,IDENTIFIER,1,,retcode,4,,10,retcode,1,,SQLRETURN
18,IDENTIFIER,1,,SQL_HANDLE_ENV,29,,10,SQL_HANDLE_ENV,1,,ANY
19,IDENTIFIER,2,,SQL_NULL_HANDLE,45,,10,SQL_NULL_HANDLE,2,,ANY
21,IDENTIFIER,1,,henv,63,,10,henv,1,,SQLHENV
25,IDENTIFIER,1,,retcode,8,,11,retcode,1,,SQLRETURN
26,IDENTIFIER,2,,SQL_SUCCESS,19,,11,SQL_SUCCESS,2,,ANY
28,IDENTIFIER,1,,retcode,34,,11,retcode,1,,SQLRETURN
29,IDENTIFIER,2,,SQL_SUCCESS_WITH_INFO,45,,11,SQL_SUCCESS_WITH_INFO,2,,ANY
32,IDENTIFIER,1,,SQL_HANDLE_ENV,22,,12,SQL_HANDLE_ENV,1,,ANY
33,IDENTIFIER,2,,henv,38,,12,henv,2,,SQLHENV
253,IDENTIFIER,1,,std,2,,4,std,1,,ANY
271,IDENTIFIER,-1,,thread_id_string,12,,6,thread_id_string,1,,ANY
298,IDENTIFIER,1,,ss,5,,15,ss,1,,StreamType
299,IDENTIFIER,2,,str,11,,15,str,2,,StringType
316,IDENTIFIER,1,,tid,21,,6,tid,1,,pthread_t
317,IDENTIFIER,2,,buffer,26,,6,buffer,2,,char[16]
319,IDENTIFIER,1,,buffer,41,,6,buffer,1,,char[16]
333,IDENTIFIER,1,,tid,21,,5,tid,1,,pthread_t
354,IDENTIFIER,1,,result,6,,6,result,1,,int
355,IDENTIFIER,2,,EXIT_SUCCESS,15,,6,EXIT_SUCCESS,2,,ANY
358,IDENTIFIER,1,,argc,23,,7,argc,1,,int
359,IDENTIFIER,2,,argv,29,,7,argv,2,,char**
363,IDENTIFIER,1,,com,2,,8,com,1,,void ()
364,IDENTIFIER,2,,foo,7,,8,foo,2,,foo
370,IDENTIFIER,1,,logger,8,,10,logger,1,,auto
374,IDENTIFIER,1,,com,17,,10,com,1,,ANY
375,IDENTIFIER,2,,foo,22,,10,foo,2,,foo
379,IDENTIFIER,1,,logger,16,,11,logger,1,,auto
389,IDENTIFIER,1,,bar,3,,13,bar,1,,ANY
