,source,target,weight,label
222,102568,66406,42.0,42.0
223,102568,66407,15.0,15.0
224,102568,102384,3.0,3.0
225,102568,102401,9.5,9.5
226,102568,408640,9.5,9.5
227,102568,3555,9.5,9.5
228,102568,102381,10.0,10.0
229,102568,102414,17.5,17.5
230,102568,261601,5.5,5.5
231,102568,421293,19.0,19.0
232,102568,408672,9.5,9.5
233,102568,408946,7.0,7.0
234,102568,35039,11.0,11.0
235,102568,61375,10.5,10.5
236,102568,409030,9.5,9.5
237,102568,421698,9.5,9.5
238,102568,3228,5.5,5.5
239,102568,102373,16.0,16.0
240,102568,102377,3.0,3.0
241,102568,102378,3.0,3.0
242,102568,102379,3.0,3.0
243,102568,102380,3.0,3.0
244,102568,3525,10.0,10.0
245,102568,3524,3.0,3.0
246,102568,102394,11.0,11.0
247,102568,102407,5.5,5.5
248,102568,102388,5.5,5.5
249,102568,266600,2.5,2.5
250,266645,263888,3.0,3.0
251,266645,24577,2.5,2.5
252,266645,66406,6.0,6.0
253,266645,66407,13.0,13.0
254,266645,35039,5.5,5.5
255,408640,408940,10.0,10.0
256,408640,66407,3.0,3.0
257,408640,408946,3.0,3.0
258,3555,3525,3.0,3.0
259,3555,3526,3.0,3.0
260,3555,3527,3.0,3.0
261,3555,3528,3.0,3.0
262,3555,3524,10.0,10.0
263,3555,35017,5.5,5.5
264,421293,408940,7.0,7.0
265,408672,408942,10.0,10.0
266,408672,408940,3.0,3.0
267,408672,408945,3.0,3.0
268,409030,408945,3.0,3.0
269,409030,408944,3.0,3.0
270,3228,3525,13.0,13.0
271,3228,3527,13.0,13.0
272,3228,3526,16.0,16.0
273,3228,3528,3.0,3.0
274,3228,3524,10.0,10.0
275,413883,900,9.5,9.5
276,413883,79961,2.5,2.5
277,413883,413344,7.0,7.0
278,413883,413345,7.0,7.0
279,413883,413294,2.5,2.5
280,413883,413348,10.0,10.0
281,413883,24577,5.0,5.0
282,413883,11805,5.5,5.5
283,413883,413349,10.0,10.0
284,413883,14895,2.5,2.5
285,900,340,3.0,3.0
286,900,15868,13.0,13.0
287,900,15867,30.0,30.0
288,900,3228,5.5,5.5
289,900,66406,3.0,3.0
290,900,66407,3.0,3.0
291,900,365,6.0,6.0
292,900,405358,5.5,5.5
293,79961,79786,7.0,7.0
294,79961,79802,7.0,7.0
295,79961,79806,10.0,10.0
296,79961,97642,2.5,2.5
297,79961,97604,5.0,5.0
298,79961,79804,7.0,7.0
299,79961,58424,2.5,2.5
300,79961,79801,3.0,3.0
301,79961,97800,2.5,2.5
302,11805,418182,2.5,2.5
303,11805,70493,3.0,3.0
304,11805,69537,2.5,2.5
305,11805,34740,16.5,16.5
306,11805,35399,11.0,11.0
307,11805,34840,50.0,50.0
308,11805,61416,16.5,16.5
309,11805,35039,16.5,16.5
310,11805,61375,5.0,5.0
311,11805,3555,38.0,38.0
312,11805,24152,19.0,19.0
313,11805,24577,10.0,10.0
314,11805,61324,2.5,2.5
315,11805,29454,9.5,9.5
316,11805,3126,5.5,5.5
317,11805,4588,9.5,9.5
318,11805,11769,12.5,12.5
319,11805,4883,9.5,9.5
320,11805,11801,28.0,28.0
321,11805,11803,7.0,7.0
322,11805,24664,2.5,2.5
323,11805,14570,9.5,9.5
324,11805,15865,7.0,7.0
325,11805,11780,9.5,9.5
326,11805,17457,9.5,9.5
327,11805,15861,7.0,7.0
328,11805,24938,9.5,9.5
329,11805,420182,5.5,5.5
330,11805,416966,9.5,9.5
331,11805,11774,9.5,9.5
332,11805,23683,9.5,9.5
333,11805,9143,9.5,9.5
334,11805,9503,2.5,2.5
335,11805,25027,2.5,2.5
336,11805,29498,9.5,9.5
337,11805,416971,5.0,5.0
338,11805,11798,27.0,27.0
339,11805,11797,13.0,13.0
340,11805,3524,3.0,3.0
341,11805,11799,22.0,22.0
342,11805,11804,6.0,6.0
343,11805,3228,5.5,5.5
344,11805,15868,10.0,10.0
345,14895,420182,5.5,5.5
346,14895,420750,9.5,9.5
347,14895,24577,7.5,7.5
348,14895,25027,2.5,2.5
349,434376,434202,9.5,9.5
350,434376,39059,11.0,11.0
351,39059,39213,3.0,3.0
352,454859,431414,7.0,7.0
353,454859,456143,26.0,26.0
354,454859,456150,3.0,3.0
355,454859,456148,3.0,3.0
356,454859,66406,3.0,3.0
357,454859,66407,13.0,13.0
358,454859,35039,5.5,5.5
359,454859,456144,6.0,6.0
360,24789,24294,12.0,12.0
361,24789,24295,19.0,19.0
362,24789,61375,2.5,2.5
363,24789,420182,5.5,5.5
364,420182,420175,5.5,5.5
365,420182,420168,9.5,9.5
366,303323,35017,5.5,5.5
367,303323,306831,3.0,3.0
368,303323,306832,3.0,3.0
369,303323,306833,3.0,3.0
370,303323,302926,9.5,9.5
371,302926,306832,3.0,3.0
372,302926,66406,17.0,17.0
373,302926,66407,28.0,28.0
374,302926,306835,20.0,20.0
375,302926,306836,13.0,13.0
376,302926,6701,9.5,9.5
377,302926,306831,31.0,31.0
378,302926,306833,24.0,24.0
379,302926,3555,28.5,28.5
380,302926,306802,3.0,3.0
381,302926,306803,3.0,3.0
382,302926,306804,3.0,3.0
383,302926,306805,3.0,3.0
384,302926,306806,3.0,3.0
385,302926,306813,3.0,3.0
386,302926,306814,3.0,3.0
387,302926,306815,3.0,3.0
388,302926,306834,3.0,3.0
389,302926,306816,3.0,3.0
390,302926,306817,3.0,3.0
391,302926,303780,9.5,9.5
392,302926,3525,10.0,10.0
393,302926,3524,9.0,9.0
394,463072,22577,9.5,9.5
395,463072,23885,10.0,10.0
396,463072,6981,7.5,7.5
397,463072,23868,3.0,3.0
398,463072,461699,3.0,3.0
399,463072,463571,13.0,13.0
400,463072,23869,33.0,33.0
401,463072,62671,9.5,9.5
402,463072,23879,10.0,10.0
403,463072,23872,20.0,20.0
404,463072,24577,2.5,2.5
405,463072,35399,5.5,5.5
406,463072,23884,7.0,7.0
407,463072,23875,7.0,7.0
408,463072,3126,5.5,5.5
409,463072,3228,11.0,11.0
410,463072,463594,3.0,3.0
411,463072,23883,3.0,3.0
412,463072,463595,3.0,3.0
413,22577,23868,6.0,6.0
414,22577,62671,9.5,9.5
415,22577,21869,2.5,2.5
416,22577,21881,2.5,2.5
417,22577,21875,2.5,2.5
418,3126,35017,5.5,5.5
419,3126,3555,9.5,9.5
420,418020,24577,10.0,10.0
421,151795,151553,3.0,3.0
422,151795,151373,17.0,17.0
423,151795,302712,9.5,9.5
424,151795,66406,7.0,7.0
425,151795,24018,5.5,5.5
426,151795,21779,3.0,3.0
427,151795,21780,3.0,3.0
428,151795,21778,3.0,3.0
429,393468,395491,7.0,7.0
430,393468,380656,9.5,9.5
431,393468,380732,5.0,5.0
432,393468,380543,19.0,19.0
433,393468,35039,5.5,5.5
434,393468,380564,9.0,9.0
435,393468,380465,3.0,3.0
436,393468,80073,9.5,9.5
437,393468,380727,2.5,2.5
438,393468,380710,2.5,2.5
439,80073,79789,7.0,7.0
440,20733,21767,12.0,12.0
441,20733,3555,28.5,28.5
442,20733,21770,7.0,7.0
443,20733,21769,30.0,30.0
444,20733,21772,7.0,7.0
445,20733,21774,7.0,7.0
446,20733,21771,10.0,10.0
447,20733,35399,16.5,16.5
448,20733,21773,10.0,10.0
449,20733,21775,10.0,10.0
450,426244,426369,20.0,20.0
451,426244,24577,5.0,5.0
452,426244,426373,6.0,6.0
453,426244,426371,6.0,6.0
454,426244,426372,3.0,3.0
455,426244,426370,3.0,3.0
456,106754,105645,6.0,6.0
457,69908,69409,13.0,13.0
458,69908,426621,2.5,2.5
459,69908,69418,6.0,6.0
460,69908,69408,22.0,22.0
461,69908,70493,10.0,10.0
462,69908,70165,2.5,2.5
463,69908,69417,3.0,3.0
464,69908,69423,3.0,3.0
465,69908,61449,5.0,5.0
466,69908,69451,3.0,3.0
467,69908,69469,3.0,3.0
468,69908,66407,6.0,6.0
469,69908,69412,3.0,3.0
470,69908,69416,3.0,3.0
471,405783,9874,5.5,5.5
472,405783,10049,2.5,2.5
473,9874,24577,5.0,5.0
474,9874,8564,2.5,2.5
475,16668,15958,3.0,3.0
476,16668,405484,5.5,5.5
477,16668,15953,3.0,3.0
478,434471,434202,9.5,9.5
479,434471,434160,7.0,7.0
480,434471,434161,7.0,7.0
481,434471,434159,3.0,3.0
482,418098,24577,2.5,2.5
483,16690,35399,5.5,5.5
484,16690,18731,27.0,27.0
485,16690,6701,9.5,9.5
486,16690,18738,3.0,3.0
487,16690,18739,3.0,3.0
488,16690,63328,5.5,5.5
489,16690,18733,3.0,3.0
490,16690,18732,10.0,10.0
491,16690,17205,9.5,9.5
492,6701,15962,2.5,2.5
493,17205,18731,14.0,14.0
494,17205,18737,7.0,7.0
495,17205,6981,5.0,5.0
496,17205,18733,7.0,7.0
497,17205,18738,7.0,7.0
498,17205,24577,5.0,5.0
499,17205,3228,5.5,5.5
500,323891,35017,5.5,5.5
501,323891,35399,11.0,11.0
502,323891,322469,12.0,12.0
503,323891,322466,6.0,6.0
504,323891,322473,3.0,3.0
505,323891,322474,6.0,6.0
506,323891,325074,22.0,22.0
507,323891,325075,3.0,3.0
508,323891,325073,3.0,3.0
509,323891,325076,3.0,3.0
510,323891,325077,6.0,6.0
511,303413,303323,5.5,5.5
512,303413,306824,7.0,7.0
513,303413,35743,5.5,5.5
514,303413,306822,3.0,3.0
515,35743,66406,3.0,3.0
516,35743,66407,6.0,6.0
517,35743,63532,5.5,5.5
518,90422,85106,9.5,9.5
519,90422,85220,7.0,7.0
520,90422,90276,2.5,2.5
521,86340,66407,7.0,7.0
522,86340,90276,2.5,2.5
523,418123,24577,2.5,2.5
524,438603,23864,3.0,3.0
525,274769,24577,5.0,5.0
526,274769,408905,11.0,11.0
527,274769,58837,11.0,11.0
528,274769,61449,2.5,2.5
529,58837,58405,2.5,2.5
530,58837,61212,6.0,6.0
531,58837,58861,5.5,5.5
532,58837,58424,2.5,2.5
533,41315,35399,11.0,11.0
534,41315,35419,5.5,5.5
535,41315,3555,9.5,9.5
536,41315,66406,3.0,3.0
537,41315,66407,3.0,3.0
538,41315,35962,5.5,5.5
539,41315,6981,7.5,7.5
540,41315,23868,6.0,6.0
541,41315,23873,3.0,3.0
542,41315,22577,9.5,9.5
543,41315,23885,10.0,10.0
544,41315,3357,5.5,5.5
545,41315,23884,13.0,13.0
546,41315,23883,9.0,9.0
547,35419,35017,11.0,11.0
548,35962,66407,3.0,3.0
549,35962,66406,3.0,3.0
550,3357,3526,13.0,13.0
551,3357,3525,13.0,13.0
552,3357,3527,17.0,17.0
553,3357,3528,3.0,3.0
554,3357,3524,10.0,10.0
555,418148,24577,2.5,2.5
556,24938,25066,9.5,9.5
557,24938,35399,5.5,5.5
558,24938,6728,5.5,5.5
559,24938,24248,2.5,2.5
560,6728,66406,21.0,21.0
561,6728,6701,9.5,9.5
562,6728,66407,7.0,7.0
563,6728,24018,5.5,5.5
564,233832,233419,6.0,6.0
565,233832,233263,124.0,124.0
566,233832,233267,44.0,44.0
567,233832,233270,21.0,21.0
568,233832,233262,10.0,10.0
569,233832,233280,12.0,12.0
570,233832,3834,9.5,9.5
571,233832,233264,10.0,10.0
572,233832,233286,5.5,5.5
573,233832,233261,19.0,19.0
574,233832,233265,13.0,13.0
575,233832,233266,13.0,13.0
576,233832,233260,25.0,25.0
577,233832,3911,27.5,27.5
578,233832,233271,15.0,15.0
579,233832,35039,5.5,5.5
580,233832,233269,30.0,30.0
581,233832,233272,20.0,20.0
582,233832,35399,5.5,5.5
583,233832,233277,9.0,9.0
584,233832,233275,13.0,13.0
585,233832,66407,13.0,13.0
586,233832,302712,9.5,9.5
587,233832,66406,10.0,10.0
588,233832,233254,3.0,3.0
589,233832,233273,3.0,3.0
590,233832,233268,7.0,7.0
591,3911,3676,5.5,5.5
592,455023,3524,3.0,3.0
593,455023,3525,7.0,7.0
594,368,406108,2.5,2.5
595,368,407055,9.5,9.5
596,368,28,9.5,9.5
597,368,358,7.0,7.0
598,368,13,2.5,2.5
599,368,69485,2.5,2.5
600,368,24789,5.5,5.5
601,368,360,3.0,3.0
602,368,361,3.0,3.0
603,368,34740,5.5,5.5
604,368,39,9.5,9.5
605,368,34,9.5,9.5
606,368,411423,9.5,9.5
607,368,11557,9.5,9.5
608,368,58538,2.5,2.5
609,368,18,9.5,9.5
610,368,29409,9.5,9.5
611,368,11805,5.5,5.5
612,368,24664,5.0,5.0
613,368,408988,5.0,5.0
614,368,364,10.0,10.0
615,368,14712,2.5,2.5
616,368,411428,2.5,2.5
617,368,340,3.0,3.0
618,368,15849,7.0,7.0
619,368,412456,9.5,9.5
620,368,15848,7.0,7.0
621,368,405988,9.5,9.5
622,368,14570,9.5,9.5
623,368,15865,7.0,7.0
624,368,25027,9.5,9.5
625,368,413883,2.5,2.5
626,407055,407008,18.0,18.0
627,407055,407009,13.0,13.0
628,407055,407007,19.0,19.0
629,407055,407002,3.0,3.0
630,407055,24664,2.5,2.5
631,69485,66406,15.0,15.0
632,69485,69412,3.0,3.0
633,69485,69413,3.0,3.0
634,69485,69414,3.0,3.0
635,69485,69415,3.0,3.0
636,69485,69416,3.0,3.0
637,69485,69411,3.0,3.0
638,69485,69418,3.0,3.0
639,69485,69537,2.5,2.5
640,11557,11553,17.0,17.0
641,11557,405358,5.5,5.5
642,11557,11273,3.0,3.0
643,58538,58535,3.0,3.0
644,58538,58536,6.0,6.0
645,29409,29408,6.0,6.0
646,29409,29407,3.0,3.0
647,14712,24577,5.0,5.0
648,14712,15865,3.0,3.0
649,14712,420182,5.5,5.5
650,14712,407782,5.5,5.5
651,14712,63328,5.5,5.5
652,14712,411448,2.5,2.5
653,412456,411778,14.0,14.0
654,412456,24577,2.5,2.5
655,412456,411779,3.0,3.0
656,405988,24577,15.0,15.0
657,14570,11801,10.0,10.0
658,14570,420182,5.5,5.5
659,14570,61476,5.5,5.5
660,14570,407881,9.5,9.5
661,25027,25066,5.5,5.5
662,442737,442720,3.0,3.0
663,442737,442530,7.0,7.0
664,442737,442526,17.0,17.0
665,442737,453719,9.5,9.5
666,442737,66406,14.0,14.0
667,442737,66407,7.0,7.0
668,442737,455023,2.5,2.5
669,442737,442507,14.0,14.0
670,442737,442506,26.0,26.0
671,442737,442537,5.0,5.0
672,442737,442505,16.0,16.0
673,442737,442508,27.0,27.0
674,442737,442509,3.0,3.0
675,442737,35039,5.5,5.5
676,442737,67332,5.5,5.5
677,442737,67495,5.5,5.5
678,442737,24577,2.5,2.5
679,453719,456171,10.0,10.0
680,453719,456169,3.0,3.0
681,453719,453664,2.5,2.5
682,453719,456143,26.0,26.0
683,453719,456150,3.0,3.0
684,453719,456148,3.0,3.0
685,453719,66406,3.0,3.0
686,453719,66407,13.0,13.0
687,453719,35039,5.5,5.5
688,453719,456172,3.0,3.0
689,453719,456144,3.0,3.0
690,453719,456146,6.0,6.0
691,67332,67720,3.0,3.0
692,67332,67721,3.0,3.0
693,67332,67726,7.0,7.0
694,67332,61449,5.0,5.0
695,67332,67722,6.0,6.0
696,67495,67724,23.0,23.0
697,67495,66703,9.5,9.5
698,86386,66406,7.0,7.0
699,86386,6701,9.5,9.5
700,86386,66407,16.0,16.0
701,86386,90276,5.0,5.0
702,8569,3228,5.5,5.5
703,8569,35017,5.5,5.5
704,8569,21996,5.5,5.5
705,8569,35039,5.5,5.5
706,21996,61476,5.5,5.5
707,303482,3524,3.0,3.0
708,303482,3525,7.0,7.0
709,303482,302712,9.5,9.5
710,303482,66406,14.0,14.0
711,303482,66407,7.0,7.0
712,258425,35017,11.0,11.0
713,258425,274378,3.0,3.0
714,258425,274379,3.0,3.0
715,258425,274380,3.0,3.0
716,258425,274381,3.0,3.0
717,258425,274382,3.0,3.0
718,258425,274383,3.0,3.0
719,258425,274377,3.0,3.0
720,209282,63174,2.5,2.5
721,209282,21742,6.0,6.0
722,405898,24577,5.0,5.0
723,393619,24577,2.5,2.5
724,393619,380727,2.5,2.5
725,393619,380544,17.0,17.0
726,393619,3555,9.5,9.5
727,393619,380575,7.0,7.0
728,393619,380732,5.0,5.0
729,393619,3612,5.5,5.5
730,393619,380550,3.0,3.0
731,393619,393721,2.5,2.5
732,393721,24577,2.5,2.5
733,393721,380727,5.0,5.0
734,393721,380543,16.0,16.0
735,393721,380553,6.0,6.0
736,393721,80073,28.5,28.5
737,393721,380715,5.5,5.5
738,393721,380732,7.5,7.5
739,393721,380550,13.0,13.0
740,393721,380574,14.0,14.0
741,393721,393425,5.5,5.5
742,393721,393437,11.0,11.0
743,393721,393450,5.5,5.5
744,393721,393456,5.5,5.5
745,393721,380554,6.0,6.0
746,393721,393444,5.5,5.5
747,393721,393431,5.5,5.5
748,393721,380670,5.5,5.5
749,393721,380677,5.5,5.5
750,393721,380663,5.5,5.5
751,393721,380691,5.5,5.5
752,393721,380697,5.5,5.5
753,393721,380721,2.5,2.5
754,393721,380577,10.0,10.0
755,393721,380575,3.0,3.0
756,393721,380544,15.0,15.0
757,393721,380579,3.0,3.0
758,393721,380710,2.5,2.5
759,70063,70165,2.5,2.5
760,70063,61449,2.5,2.5
761,70063,69458,3.0,3.0
762,70063,69469,3.0,3.0
763,303553,3524,3.0,3.0
764,303553,3525,7.0,7.0
765,303553,302712,9.5,9.5
766,303553,66406,14.0,14.0
767,303553,66407,7.0,7.0
768,344525,299019,3.0,3.0
769,344525,377658,13.0,13.0
770,344525,299013,10.0,10.0
771,344525,3612,5.5,5.5
772,344525,299014,3.0,3.0
773,344525,333828,13.5,13.5
774,344525,35348,5.0,5.0
775,344525,333724,9.5,9.5
776,344525,334709,9.5,9.5
777,334709,80217,9.5,9.5
778,334709,416992,9.5,9.5
779,334709,10694,9.5,9.5
780,86489,66406,7.0,7.0
781,86489,6701,9.5,9.5
782,86489,66407,10.0,10.0
783,86489,90276,2.5,2.5
784,70105,70165,2.5,2.5
785,70105,61449,2.5,2.5
786,70105,69458,3.0,3.0
787,70105,69469,3.0,3.0
788,94685,94669,5.5,5.5
789,94685,94664,9.5,9.5
790,94685,80073,9.5,9.5
791,94685,80217,9.5,9.5
792,80217,81381,9.5,9.5
793,80217,79789,7.0,7.0
794,4588,66406,10.0,10.0
795,4588,66407,9.0,9.0
796,4588,8343,6.0,6.0
797,4588,8346,3.0,3.0
798,4588,4883,5.5,5.5
799,4883,420182,5.5,5.5
800,4883,66407,6.0,6.0
801,4883,405358,5.5,5.5
802,4883,66406,3.0,3.0
803,4883,4523,9.5,9.5
804,4883,4535,5.5,5.5
805,4883,6981,12.5,12.5
806,4883,4529,5.5,5.5
807,315887,24577,5.0,5.0
808,315887,3911,5.5,5.5
809,217593,217566,6.0,6.0
810,217593,217464,7.0,7.0
811,217593,217469,2.5,2.5
812,217593,217462,14.0,14.0
813,217593,217463,14.0,14.0
814,217593,302712,19.0,19.0
815,217593,66407,15.0,15.0
816,217593,66406,23.0,23.0
817,217593,63690,5.5,5.5
818,217593,35399,5.5,5.5
819,217593,217468,3.0,3.0
820,217593,217467,6.0,6.0
821,217593,64393,9.5,9.5
822,217593,25700,2.5,2.5
823,217593,25730,2.5,2.5
824,217593,25827,2.5,2.5
825,64393,61317,2.5,2.5
826,25700,29356,3.0,3.0
827,25700,29357,3.0,3.0
828,25700,29358,3.0,3.0
829,25700,29359,3.0,3.0
830,25700,29355,3.0,3.0
831,25730,29355,6.0,6.0
832,25730,29360,12.0,12.0
833,25730,25693,8.0,8.0
834,25827,29355,30.0,30.0
835,25827,29360,39.0,39.0
836,25827,25693,5.0,5.0
837,25827,29356,12.0,12.0
838,25827,29357,12.0,12.0
839,25827,29358,12.0,12.0
840,25827,29359,12.0,12.0
841,16897,35399,5.5,5.5
842,16897,18750,3.0,3.0
843,16897,6701,9.5,9.5
844,16897,18751,9.0,9.0
845,16897,17205,9.5,9.5
846,303626,3126,5.5,5.5
847,303626,3228,5.5,5.5
848,303626,306831,3.0,3.0
849,303626,306832,3.0,3.0
850,303626,306833,3.0,3.0
851,303626,302926,9.5,9.5
852,467472,24577,7.5,7.5
853,467472,35399,33.0,33.0
854,467472,23869,3.0,3.0
855,467472,23872,3.0,3.0
856,467472,23332,9.5,9.5
857,467472,23885,10.0,10.0
858,467472,23884,10.0,10.0
859,467472,23883,9.0,9.0
860,23332,21896,5.5,5.5
861,23332,23869,15.0,15.0
862,23332,405358,5.5,5.5
863,23332,61375,2.5,2.5
864,23332,23885,3.0,3.0
865,23332,21887,9.5,9.5
866,86561,66406,7.0,7.0
867,86561,6701,9.5,9.5
868,86561,90276,7.5,7.5
869,86561,66407,10.0,10.0
870,8744,35017,5.5,5.5
871,8744,24577,12.5,12.5
872,8744,35039,5.5,5.5
873,8744,21996,5.5,5.5
874,127539,127349,9.5,9.5
875,127539,39059,11.0,11.0
876,127539,127344,6.0,6.0
