,Source,Target,LineNumber,Relation,R_key,R_label
0,135179,135209,1182.0,,4,value_local
1,135179,135210,1182.0,,4,value_local
2,102412,121477,373.0,,3,data_method
3,282637,282664,127.0,,4,value_local
4,135186,135212,1185.0,,4,value_local
5,135186,135212,1185.0,,6,control_local
6,135186,135209,1189.0,,4,value_local
7,135186,135209,1193.0,,4,value_local
8,86036,86049,46.0,,4,value_local
9,73755,74011,154.0,,4,value_local
10,73755,74011,155.0,,4,value_local
11,102435,121477,385.0,,3,data_method
12,102435,121477,385.0,,4,return_method
13,102435,121477,390.0,,3,data_method
14,102435,121477,390.0,,4,return_method
15,73767,74011,159.0,,4,value_local
16,135213,121438,1229.0,,3,data_method
17,135213,121438,1230.0,,3,data_method
18,135213,121438,1236.0,,3,data_method
19,135213,121438,1236.0,,3,data_method
20,135213,121438,1242.0,,3,data_method
21,135213,121438,1242.0,,3,data_method
22,135213,121084,1253.0,,3,data_method
23,73775,74011,178.0,,4,value_local
24,73775,74011,178.0,,6,control_local
25,59,131419,20.0,,4,value_local
26,59,131421,21.0,,4,value_local
27,86078,86088,65.0,,4,value_local
28,290890,291307,84.0,,4,value_local
29,76,131419,26.0,,4,value_local
30,76,131421,26.0,,4,value_local
31,86096,86108,78.0,,4,value_local
32,83,831,32.0,,3,data_method
33,83,131419,32.0,,4,value_local
34,83,131421,34.0,,4,value_local
35,73824,74011,211.0,,4,value_local
36,73824,74011,211.0,,6,control_local
37,86117,86217,97.0,,4,value_local
38,86117,86218,97.0,,4,value_local
39,102508,121487,399.0,,3,data_method
40,102508,121487,399.0,,4,return_method
41,90221,91035,402.0,,4,value_local
42,90221,91033,405.0,,4,value_local
43,86139,86217,103.0,,4,value_local
44,86139,86218,103.0,,4,value_local
45,102536,121438,410.0,,3,data_method
46,102536,121438,411.0,,3,data_method
47,102536,121438,416.0,,3,data_method
48,102536,121438,420.0,,3,data_method
49,102536,121438,431.0,,3,data_method
50,102536,121438,457.0,,3,data_method
51,102536,121084,410.0,,3,data_method
52,102536,121487,415.0,,3,data_method
