,id,label,node_type,weight,fan_in,fan_out,sscc,con_cf,con_df,con_zc,con_rf,con_val,McCabe,LOC,n1,n2,N1,N2,H,V,AFO,AFP,VRI,DRI,VMulD,VPlusD,dc,cc,bc,pg,er,gc,gcd,iFit,ggc,ggcd,cr
1284,98281,last_errno (98281),Member,1,10,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0013884514718394607,0.011806090090565045,0.0,0.002165448872590587,1.0021654488725906,0.002165448872590587,0.0016813002054922473,0.0016982830358507547,0.0,0.00045180503802504487,4.099143803932784e-05,0.0,317.25,2.6096813631474893e-16,0.0,315.2720585236141,0.0005099355072116926
1285,98582,connAddr (98582),Method,5,3,3,2,1,1,0,0,2,2,7.0,3,5,6,8,16.36452797660028,42.0,0.008330708831036765,0.02005228445340775,0.0009413956272986734,0.012580417700429654,1.0135336564779411,0.013521813327728328,0.0009340556697179152,0.00567682462245207,8.665146487573708e-06,0.000447631248738176,0.00010982052803243042,125.0,700.6944444444445,2.0458087419803653e-13,125.0,686.5367124429233,0.004430894248389406
1286,98136,addr (98136),Method,1,2,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.0013884514718394607,0.005435893935964413,0.0,0.0011534432433088762,1.001153443243309,0.0011534432433088762,0.00037362226788716606,0.00488522147416049,0.0,0.0002066006771862908,2.5229734681325686e-05,0.0,98.44444444444444,1.491847984546023e-14,0.0,97.36228384302711,0.0007724745004834945
1287,98635,connFormatAddr (98635),Method,4,4,2,2,1,2,0,0,1,2,11.0,4,6,4,9,23.509775004326936,43.18506523353571,0.012438211101895167,0.0033580831558525713,0.0006369883071640822,0.00031196837037671696,1.000949155397745,0.0009489566775407991,0.0005604334018307491,0.0003362600410984494,3.141442835374154e-07,0.0001122042295341692,1.3583245697050979e-05,39.75,54.0,1.6613240444105296e-16,39.75,51.11998429058231,0.00028171698184545764
1288,98615,formatAddr (98615),Method,1,2,0,1,0,0,0,0,0,1,4.0,1,4,1,5,8.0,13.931568569324174,0.0013884514718394607,0.0029091616899262073,0.0,0.0011389423606170508,1.001138942360617,0.0011389423606170508,0.00037362226788716606,0.002936601189655202,0.0,0.0001304915472914327,1.2440222838579555e-05,0.0,182.77777777777777,1.5898410447865609e-15,0.0,172.13541974254701,0.0002132216571739185
1289,98666,connAddrPeerName (98666),Method,2,6,1,1,0,1,0,0,0,1,3.0,0,4,0,4,8.0,8.0,0.011107611774715686,0.013949478819634984,0.0005365315333375113,0.028982052275192394,1.0295341335934765,0.029518583808529907,0.0013076779376050812,0.006643238102233059,1.3656550103779309e-05,0.00021194153810328884,8.360074096538037e-05,78.75,3172.3611111111113,6.961784930532919e-13,78.75,3104.4768614712148,0.004078714788257853
1290,98145,is_local (98145),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.0013884514718394607,0.0018503735346698023,0.0,0.0001319324686182402,1.0001319324686182,0.0001319324686182402,0.00018681113394358303,0.0005320570270545086,0.0,0.00013016825132055942,8.436438079531588e-06,0.0,18.083333333333332,4.996447543237132e-16,0.0,17.869186570982443,0.00017821626177259622
1291,98280,state (98280),Member,1,17,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0013884514718394607,0.03549331630736962,0.0,0.018417249202941147,1.018417249202941,0.018417249202941147,0.0018681113394358303,0.0026169126346596923,0.0,0.0005905002474779868,0.00022090613280003322,0.0,1148.611111111111,1.8688152213949735e-14,0.0,1088.1590693540036,0.004894987978210976
1292,98288,write_handler (98288),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0013884514718394607,0.012345543144206054,0.0,0.0033028544108461583,1.0033028544108462,0.0033028544108461583,0.0005604334018307491,0.014301472075928768,0.0,0.0003033220204613236,9.020219929014198e-05,0.0,195.08333333333334,4.8355699844775696e-15,0.0,188.98234391193228,0.0014506231184957179
1293,98289,read_handler (98289),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0013884514718394607,0.008638169429106782,0.0,0.0018697675620709577,1.001869767562071,0.0018697675620709577,0.0005604334018307491,0.0136378614276522,0.0,0.0002811414063248541,7.182041014127897e-05,0.0,151.5,3.1473654327089374e-15,0.0,147.24637677462982,0.0011217001431892246
1294,98286,private_data (98286),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0013884514718394607,0.01898248725790604,0.0,0.006841177346783746,1.0068411773467838,0.006841177346783746,0.00037362226788716606,0.0031769495946430454,0.0,0.0003951197215006285,8.537508056520845e-05,0.0,208.55555555555557,1.5470832034234958e-14,0.0,201.9138920974558,0.002015842429683641
1295,98772,connGetInfo (98772),Method,2,3,1,1,0,0,0,0,1,1,4.0,5,4,5,6,19.60964047443681,34.86917501586544,0.004165354415518382,0.005448187041674562,0.00015631529223977426,0.005306957170154102,1.0054641020209547,0.005463272462393877,0.0007472445357743321,0.018900870487573038,2.1326906360151203e-05,0.00012634269470809809,2.6563829764386375e-05,88.0,829.6666666666666,1.419288007160431e-14,87.2413840288042,798.2339338047291,0.0007845981221187874
1296,98282,fd (98282),Member,1,28,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0013884514718394607,0.03752748905529103,0.0,0.02052403067687059,1.0205240306768706,0.02052403067687059,0.004109844946758826,0.017407131176144564,0.0,0.0009180470558664453,0.00015849742965893979,0.0,2832.5,1.530177941126923e-14,0.0,2708.2035210595527,0.004017154697534791
1297,98834,connGetPeerCert (98834),Method,5,1,3,2,1,1,0,0,2,2,7.0,1,2,4,4,2.0,12.679700005769249,0.008330708831036765,0.003253218830309031,0.0009073892205985803,8.58427442339813e-05,1.0009933098576136,0.0009932319648325615,0.0005604334018307491,0.00018681113394358303,6.980984078609232e-08,0.000125201949639099,7.21626940739121e-06,72.0,15.0,3.2835264590991325e-18,72.0,15.0,0.00010437468368084164
1298,98272,get_peer_cert (98272),Method,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0.0,0.0,0.0013884514718394607,0.00135383952861322,0.0,2.020938996116786e-05,1.0000202093899613,2.020938996116786e-05,0.00018681113394358303,0.00024908151192477737,0.0,0.00012452808389994957,4.506888257161601e-06,0.0,4.25,6.333409081708655e-19,0.0,4.25,2.1116060803476246e-05
