,Name,File,LOC,TypeDecl,Method,Local,Property,Variable,Basic-Node,Basic-Edge,Topic-Node,Topic-Edge,Lab-Node,Lab-Edge
0,Redis,172,88519.0,742,4460,400,2487,2887,8261,41105,5354,38413,5354,16700
