99,LOCAL,,static ngx_conf_enum_t[] ngx_debug_points,25,,34,ngx_debug_points,15,,static ngx_conf_enum_t[]
114,LOCAL,,static ngx_command_t[] ngx_core_commands,23,,41,ngx_core_commands,17,,static ngx_command_t[]
332,LOCAL,,ngx_core_module_t ngx_core_module_ctx,27,,159,ngx_core_module_ctx,19,,ngx_core_module_t
340,LOCAL,,ngx_module_t ngx_core_module,15,,166,ngx_core_module,21,,ngx_module_t
357,LOCAL,,ngx_uint_t ngx_show_help,21,,182,ngx_show_help,23,,ngx_uint_t
358,LOCAL,,ngx_uint_t ngx_show_version,21,,183,ngx_show_version,24,,ngx_uint_t
359,LOCAL,,ngx_uint_t ngx_show_configure,21,,184,ngx_show_configure,25,,ngx_uint_t
360,LOCAL,,u_char* ngx_prefix,20,,185,ngx_prefix,26,,u_char*
361,LOCAL,,u_char* ngx_conf_file,20,,186,ngx_conf_file,27,,u_char*
362,LOCAL,,u_char* ngx_conf_params,20,,187,ngx_conf_params,28,,u_char*
363,LOCAL,,static char* ngx_signal,20,,188,ngx_signal,29,,char*
364,LOCAL,,static char** ngx_os_environ,13,,191,ngx_os_environ,30,,char**
365,LOCAL,,int ngx_cdecl,5,,194,ngx_cdecl,31,,int
371,LOCAL,,ngx_buf_t* b,22,,197,b,1,,ngx_buf_t*
372,LOCAL,,ngx_log_t* log,22,,198,log,2,,ngx_log_t*
373,LOCAL,,ngx_uint_t i,23,,199,i,3,,ngx_uint_t
374,LOCAL,,ngx_cycle_t* cycle,22,,200,cycle,4,,ngx_cycle_t*
375,LOCAL,,ngx_cycle_t init_cycle,30,,200,init_cycle,5,,ngx_cycle_t
376,LOCAL,,ngx_conf_dump_t* cd,22,,201,cd,6,,ngx_conf_dump_t*
377,LOCAL,,ngx_core_conf_t* ccf,22,,202,ccf,7,,ngx_core_conf_t*
767,LOCAL,,u_char* p,22,,454,p,1,,u_char*
768,LOCAL,,u_char* v,26,,454,v,2,,u_char*
769,LOCAL,,u_char* inherited,30,,454,inherited,3,,u_char*
770,LOCAL,,ngx_int_t s,23,,455,s,4,,ngx_int_t
771,LOCAL,,ngx_listening_t* ls,22,,456,ls,5,,ngx_listening_t*
897,LOCAL,,char** p,25,,513,p,1,,char**
898,LOCAL,,char** env,30,,513,env,2,,char**
899,LOCAL,,ngx_str_t* var,26,,514,var,3,,ngx_str_t*
900,LOCAL,,ngx_uint_t i,27,,515,i,4,,ngx_uint_t
901,LOCAL,,ngx_uint_t n,30,,515,n,5,,ngx_uint_t
902,LOCAL,,ngx_core_conf_t* ccf,26,,516,ccf,6,,ngx_core_conf_t*
903,LOCAL,,ngx_pool_cleanup_t* cln,26,,517,cln,7,,ngx_pool_cleanup_t*
1273,LOCAL,,char** env,11,,624,env,1,,char**
1291,LOCAL,,char** env,22,,643,env,1,,char**
1292,LOCAL,,char* var,29,,643,var,2,,char*
1293,LOCAL,,u_char* p,23,,644,p,3,,u_char*
1294,LOCAL,,ngx_uint_t i,24,,645,i,4,,ngx_uint_t
1295,LOCAL,,ngx_uint_t n,27,,645,n,5,,ngx_uint_t
1296,LOCAL,,ngx_pid_t pid,24,,646,pid,6,,ngx_pid_t
1297,LOCAL,,ngx_exec_ctx_t ctx,24,,647,ctx,7,,ngx_exec_ctx_t
1298,LOCAL,,ngx_core_conf_t* ccf,23,,648,ccf,8,,ngx_core_conf_t*
1299,LOCAL,,ngx_listening_t* ls,23,,649,ls,9,,ngx_listening_t*
1492,LOCAL,,u_char* p,16,,744,p,1,,u_char*
1493,LOCAL,,ngx_int_t i,17,,745,i,2,,ngx_int_t
1757,LOCAL,,size_t len,16,,879,len,1,,size_t
1758,LOCAL,,ngx_int_t i,16,,880,i,2,,ngx_int_t
1852,LOCAL,,u_char* p,13,,914,p,1,,u_char*
1853,LOCAL,,size_t len,14,,915,len,2,,size_t
2126,LOCAL,,ngx_core_conf_t* ccf,22,,1010,ccf,1,,ngx_core_conf_t*
2221,LOCAL,,ngx_core_conf_t* ccf,22,,1055,ccf,1,,ngx_core_conf_t*
2356,LOCAL,,struct group* grp,24,,1103,grp,1,,group*
2357,LOCAL,,struct passwd* pwd,24,,1104,pwd,2,,passwd*
2434,LOCAL,,ngx_str_t lock_file,16,,1138,lock_file,1,,ngx_str_t
2597,LOCAL,,ngx_core_conf_t* ccf,22,,1193,ccf,1,,ngx_core_conf_t*
2601,LOCAL,,char* group,22,,1195,group,3,,char*
2602,LOCAL,,struct passwd* pwd,22,,1196,pwd,4,,passwd*
2603,LOCAL,,struct group* grp,22,,1197,grp,5,,group*
2604,LOCAL,,ngx_str_t* value,22,,1198,value,6,,ngx_str_t*
2739,LOCAL,,ngx_core_conf_t* ccf,22,,1247,ccf,1,,ngx_core_conf_t*
2743,LOCAL,,ngx_str_t* value,17,,1249,value,3,,ngx_str_t*
2744,LOCAL,,ngx_str_t* var,25,,1249,var,4,,ngx_str_t*
2745,LOCAL,,ngx_uint_t i,18,,1250,i,5,,ngx_uint_t
