104,105,CONDITION
142,143,CONDITION
180,186,CONDITION
205,206,CONDITION
221,222,CONDITION
239,240,CONDITION
270,271,CONDITION
298,299,CONDITION
321,327,CONDITION
339,340,CONDITION
384,385,CONDITION
424,425,CONDITION
449,450,CONDITION
496,497,CONDITION
553,554,CONDITION
559,560,CONDITION
568,569,CONDITION
580,581,CONDITION
612,613,CONDITION
643,644,CONDITION
676,677,CONDITION
701,702,CONDITION
718,719,CONDITION
735,736,CONDITION
768,769,CONDITION
807,808,CONDITION
842,843,CONDITION
902,903,CONDITION
946,947,CONDITION
963,964,CONDITION
980,981,CONDITION
1012,1013,CONDITION
1028,1029,CONDITION
1049,1050,CONDITION
1066,1067,CONDITION
1098,1099,CONDITION
1113,1114,CONDITION
1141,1142,CONDITION
1167,1168,CONDITION
1180,1181,CONDITION
1192,1193,CONDITION
1205,1206,CONDITION
1261,1262,CONDITION
1349,1364,CONDITION
1351,1352,CONDITION
1378,1393,CONDITION
1380,1381,CONDITION
1404,1405,CONDITION
1411,1426,CONDITION
1413,1414,CONDITION
1441,1456,CONDITION
1443,1444,CONDITION
1595,1596,CONDITION
1636,1637,CONDITION
1763,1778,CONDITION
1765,1766,CONDITION
1790,1791,CONDITION
1848,1849,CONDITION
1871,1872,CONDITION
1895,1896,CONDITION
1910,1911,CONDITION
1915,1916,CONDITION
1922,1923,CONDITION
1943,1944,CONDITION
1952,1953,CONDITION
2072,2073,CONDITION
2363,2369,CONDITION
2422,2423,CONDITION
2494,2495,CONDITION
2512,2513,CONDITION
2542,2543,CONDITION
2551,2552,CONDITION
2562,2563,CONDITION
2581,2582,CONDITION
2596,2597,CONDITION
2607,2608,CONDITION
2618,2619,CONDITION
2629,2630,CONDITION
2641,2642,CONDITION
2727,2728,CONDITION
2746,2747,CONDITION
2763,2764,CONDITION
2774,2775,CONDITION
2785,2786,CONDITION
2796,2797,CONDITION
2808,2809,CONDITION
3088,3089,CONDITION
3096,3097,CONDITION
3104,3110,CONDITION
3122,3123,CONDITION
3133,3139,CONDITION
3146,3147,CONDITION
3161,3167,CONDITION
3172,3173,CONDITION
3192,3193,CONDITION
3203,3204,CONDITION
3209,3210,CONDITION
3220,3278,CONDITION
3235,3241,CONDITION
3248,3254,CONDITION
3288,3346,CONDITION
3303,3309,CONDITION
3316,3322,CONDITION
3356,3414,CONDITION
3371,3377,CONDITION
3384,3390,CONDITION
3424,3482,CONDITION
3439,3445,CONDITION
3452,3458,CONDITION
3492,3550,CONDITION
3507,3513,CONDITION
3520,3526,CONDITION
3579,3585,CONDITION
3592,3598,CONDITION
3637,3638,CONDITION
3646,3698,CONDITION
3652,3658,CONDITION
3670,3680,CONDITION
3706,3758,CONDITION
3712,3718,CONDITION
3730,3740,CONDITION
3766,3818,CONDITION
3772,3778,CONDITION
3790,3800,CONDITION
3826,3878,CONDITION
3832,3838,CONDITION
3850,3860,CONDITION
3886,3938,CONDITION
3892,3898,CONDITION
3910,3920,CONDITION
3951,3952,CONDITION
3960,4010,CONDITION
3970,3976,CONDITION
3982,3992,CONDITION
4018,4068,CONDITION
4028,4034,CONDITION
4040,4050,CONDITION
4076,4126,CONDITION
4086,4092,CONDITION
4098,4108,CONDITION
4134,4184,CONDITION
4144,4150,CONDITION
4156,4166,CONDITION
4192,4242,CONDITION
4202,4208,CONDITION
4214,4224,CONDITION
4257,4263,CONDITION
4269,4275,CONDITION
4321,4322,CONDITION
4336,4337,CONDITION
4351,4352,CONDITION
4366,4367,CONDITION
4407,4408,CONDITION
4414,4420,CONDITION
4426,4427,CONDITION
4439,4445,CONDITION
4451,4452,CONDITION
4476,4486,CONDITION
4492,4498,CONDITION
4504,4505,CONDITION
4532,4538,CONDITION
4544,4545,CONDITION
4569,4575,CONDITION
4582,4583,CONDITION
4609,4610,CONDITION
4618,4619,CONDITION
4637,4643,CONDITION
4666,4667,CONDITION
4681,4687,CONDITION
4698,4699,CONDITION
4714,4715,CONDITION
