7451,RETURN,1,,return NULL;,9,508,1
7547,RETURN,-1,,return filters;,9,537,2
7908,RETURN,-1,,return filters;,5,653,34
7930,RETURN,-1,,return NULL;,5,660,39
7975,RETURN,-1,,return (filters->resampler != NULL);,5,684,1
7994,RETURN,1,,return false;,9,690,1
8011,RETURN,-1,,return filters->resampling != 0;,5,696,3
8141,RETURN,-1,,return block;,5,730,7
8146,RETURN,-1,,return NULL;,5,734,10
8234,RETURN,-1,,return chain ? block_ChainGather (chain) : NULL;,9,763,8
8242,RETURN,1,,return block;,9,766,1
8364,RETURN,-1,,"return var_Set (dst, name, value);",5,64,5
8391,RETURN,-1,,"return var_Set (dst, ""audio-device"", value);",5,73,6
8618,RETURN,-1,,return 0;,5,162,5
8648,RETURN,-1,,return VLC_SUCCESS;,5,171,4
8680,RETURN,-1,,return 0;,5,181,8
8714,RETURN,-1,,return VLC_SUCCESS;,5,190,5
8741,RETURN,1,,return NULL;,9,204,1
8950,RETURN,-1,,return NULL;,9,249,3
9372,RETURN,-1,,return aout;,5,353,88
9576,RETURN,1,,return;,9,416,1
10029,RETURN,-1,,return -1;,9,570,2
10057,RETURN,-1,,return 0;,5,579,15
10093,RETURN,1,,return -1;,9,600,1
10096,RETURN,-1,,"return aout->time_get (aout, delay);",5,601,3
10217,RETURN,-1,,"return (aout->volume_set != NULL) ? aout->volume_set (aout, vol) : -1;",5,659,2
10240,RETURN,-1,,"return (aout->mute_set != NULL) ? aout->mute_set (aout, mute) : -1;",5,665,2
10263,RETURN,-1,,"return (aout->device_select != NULL) ? aout->device_select (aout, id) : -1;",5,671,2
10303,RETURN,-1,,return vlc_mutex_trylock (&owner->lock);,5,685,3
10434,RETURN,-1,,"return var_GetFloat (aout, ""volume"");",5,730,1
10482,RETURN,-1,,return 0;,5,749,8
10563,RETURN,-1,,return ret;,5,776,10
10570,RETURN,-1,,"return var_InheritBool (aout, ""mute"");",5,785,1
10614,RETURN,-1,,return 0;,5,802,7
10621,RETURN,-1,,"return var_GetNonEmptyString (aout, ""device"");",5,812,1
10655,RETURN,1,,return -1;,13,829,1
10702,RETURN,-1,,return 0;,5,840,11
10836,RETURN,-1,,return i;,5,887,15
10865,RETURN,-1,,return -1;,5,899,21
10926,RETURN,1,,return NULL;,9,58,1
10973,RETURN,-1,,return vol;,5,74,9
10987,RETURN,1,,return -1;,9,83,1
11014,RETURN,-1,,return 0;,13,91,2
11045,RETURN,1,,return -1;,9,100,1
11048,RETURN,-1,,return 0;,5,101,8
11060,RETURN,1,,return;,9,110,1
11103,RETURN,1,,return;,9,124,1
11127,RETURN,1,,return -1;,9,135,1
11154,RETURN,-1,,return 0;,5,141,5
11284,RETURN,-1,,return multiplier;,5,191,7
11321,RETURN,-1,,return VLC_SUCCESS;,5,202,8
11347,RETURN,-1,,"return c == '\'' || c == '""' || c == '\\';",5,47,1
11368,RETURN,1,,return false;,9,52,1
11370,RETURN,-1,,return psz[0] == '\\' && IsEscapeNeeded( psz[1] );,5,53,2
11386,RETURN,-1,,return c == ' ' || c == '\t';,5,57,1
11408,RETURN,1,,return NULL;,9,77,1
11439,RETURN,1,,return p;,13,85,1
11484,RETURN,1,,return p;,13,102,1
11501,RETURN,1,,return ++p;,13,107,1
11709,RETURN,-1,,return psz_value;,5,177,14
11847,RETURN,-1,,return psz_opts;,5,223,8
11869,RETURN,1,,return NULL;,9,235,1
11918,RETURN,1,,return strdup( psz_chain + 1 );,9,249,1
11923,RETURN,-1,,return NULL;,5,251,12
12023,RETURN,1,,return /* VLC_xxx */;,13,288,1
12522,RETURN,-1,,return p_dst;,5,453,6
12541,RETURN,1,,return NULL;,9,461,1
12564,RETURN,-1,,return psz_string;,5,471,8
12580,RETURN,1,,return NULL;,9,479,1
12616,RETURN,1,,return NULL;,9,487,1
12649,RETURN,-1,,return ret;,5,496,12
12748,RETURN,1,,return -1;,9,83,1
12766,RETURN,-1,,return -1;,9,89,2
12791,RETURN,-1,,return -1;,13,102,3
13452,RETURN,-1,,return ret;,5,303,38
13549,RETURN,-1,,return src ? strdup (src) : NULL;,5,46,1
13569,RETURN,-1,,return 0;,9,61,1
13586,RETURN,-1,,return VLC_VAR_FLOAT;,13,67,3
13590,RETURN,-1,,return VLC_VAR_INTEGER;,13,69,6
13594,RETURN,-1,,return VLC_VAR_BOOL;,13,71,9
13598,RETURN,-1,,return VLC_VAR_STRING;,13,73,12
13601,RETURN,-1,,return 0;,13,75,14
13613,RETURN,-1,,return p_config != NULL && p_config->b_safe;,5,82,3
13640,RETURN,-1,,return -1;,9,101,2
13670,RETURN,-1,,return val;,5,111,9
13691,RETURN,-1,,return -1;,9,131,2
13719,RETURN,-1,,return val;,5,141,9
13740,RETURN,-1,,return NULL;,9,166,2
13770,RETURN,-1,,return psz_value;,5,176,9
13792,RETURN,-1,,return;,9,197,2
13872,RETURN,-1,,return;,9,234,2
13954,RETURN,-1,,return;,9,266,2
14068,RETURN,-1,,return -1;,9,304,3
14092,RETURN,-1,,return -1;,13,313,2
14104,RETURN,1,,return 0;,13,317,1
14106,RETURN,-1,,"return cfg->list.i_cb(obj, name, values, texts);",9,318,3
14226,RETURN,-1,,return count;,5,346,17
14233,RETURN,-1,,return -1;,5,351,21
14264,RETURN,-1,,return n;,9,363,2
14367,RETURN,-1,,return n + 2;,5,385,17
14399,RETURN,-1,,return -1;,9,406,2
14409,RETURN,-1,,"return config_ListModules (cfg->psz_type, values, texts);",13,412,3
14435,RETURN,-1,,return -1;,17,417,2
14460,RETURN,-1,,return -1;,13,428,2
14472,RETURN,1,,return 0;,13,432,1
14474,RETURN,-1,,"return cfg->list.psz_cb(obj, name, values, texts);",9,433,3
14566,RETURN,-1,,return count;,5,449,16
14582,RETURN,-1,,"return strcmp ((*ca)->psz_name, (*cb)->psz_name);",5,456,5
14602,RETURN,-1,,"return strcmp (key, (*conf)->psz_name);",5,463,3
14662,RETURN,1,,return VLC_ENOMEM;,9,485,1
14739,RETURN,-1,,return VLC_SUCCESS;,5,506,13
14775,RETURN,1,,return NULL;,9,526,1
14792,RETURN,-1,,return p ? *p : NULL;,5,530,4
15046,RETURN,-1,,return src ? strdup (src) : NULL;,5,53,1
15084,RETURN,-1,,return psz_file;,5,71,5
15101,RETURN,1,,return NULL;,9,78,1
15208,RETURN,-1,,return p_stream;,5,137,9
15238,RETURN,-1,,return l;,5,159,6
15255,RETURN,1,,return VLC_EGENERIC;,9,175,1
15493,RETURN,-1,,return 0;,5,260,21
15509,RETURN,1,,return -1;,41,268,1
15519,RETURN,1,,return 0;,9,271,1
15526,RETURN,-1,,return 0;,13,276,3
15565,RETURN,1,,return 0;,25,291,1
15573,RETURN,-1,,return -1;,5,299,5
15611,RETURN,1,,return -1;,9,314,1
15630,RETURN,1,,return -1;,9,320,1
15640,RETURN,1,,return -1;,9,323,1
15643,RETURN,-1,,return 0;,5,324,10
15660,RETURN,1,,return -1;,9,332,1
15671,RETURN,-1,,return ret;,5,336,7
15685,RETURN,-1,,return -1;,9,350,2
15699,RETURN,1,,return -1;,9,359,1
15715,RETURN,-1,,return -1;,9,363,2
16084,RETURN,-1,,return 0;,5,517,33
16091,RETURN,-1,,return -1;,5,522,37
16123,RETURN,-1,,return ret;,5,540,7
16561,RETURN,-1,,return -1;,13,220,2
16597,RETURN,-1,,return 1;,13,229,2
16766,RETURN,-1,,return '?';,13,286,4
16813,RETURN,-1,,return '?';,21,302,3
16856,RETURN,-1,,return optstring[0] == ':' ? ':' : '?';,21,313,3
