14,METHOD_PARAMETER_IN,,int errnum,26,,BY_VALUE,1,false,29,errnum,1,,int
22,METHOD_PARAMETER_IN,,int errnum,28,,BY_VALUE,1,false,34,errnum,1,,int
88,METHOD_PARAMETER_IN,,JNIEnv *env,17,,BY_VALUE,1,false,54,env,1,,JNIEnv*
89,METHOD_PARAMETER_IN,,jclass clazz,30,,BY_VALUE,2,false,54,clazz,2,,jclass
90,METHOD_PARAMETER_IN,,const char *psz_name,44,,BY_VALUE,3,false,54,psz_name,3,,char*
174,METHOD_PARAMETER_IN,,JavaVM* vm,14,,BY_VALUE,1,false,79,vm,1,,JavaVM*
175,METHOD_PARAMETER_IN,,void* reserved,26,,BY_VALUE,2,false,79,reserved,2,,void*
260,METHOD_PARAMETER_IN,,JavaVM *vm,12,,BY_VALUE,1,false,101,vm,1,,JavaVM*
261,METHOD_PARAMETER_IN,,void *reserved,24,,BY_VALUE,2,false,101,reserved,2,,void*
515,METHOD_PARAMETER_IN,,void,13,,BY_VALUE,1,false,166,,1,,void
520,METHOD_PARAMETER_IN,,libvlc_int_t *p_libvlc,18,,BY_VALUE,1,false,171,p_libvlc,1,,libvlc_int_t*
521,METHOD_PARAMETER_IN,,int i_argc,42,,BY_VALUE,2,false,171,i_argc,2,,int
522,METHOD_PARAMETER_IN,,const char *const pp_argv[],54,,BY_VALUE,3,false,171,pp_argv,3,,char[]*
545,METHOD_PARAMETER_IN,,const char *psz_dir,32,,BY_VALUE,1,false,179,psz_dir,1,,char*
546,METHOD_PARAMETER_IN,,const char *psz_default_dir,53,,BY_VALUE,2,false,179,psz_default_dir,2,,char*
609,METHOD_PARAMETER_IN,,bool *p_detach,24,,BY_VALUE,1,false,202,p_detach,1,,bool*
674,METHOD_PARAMETER_IN,,bool b_detach,25,,BY_VALUE,1,false,223,b_detach,1,,bool
688,METHOD_PARAMETER_IN,,const char *psz_name,35,,BY_VALUE,1,false,229,psz_name,1,,char*
840,METHOD_PARAMETER_IN,,vlc_userdir_t type,26,,BY_VALUE,1,false,272,type,1,,vlc_userdir_t
915,METHOD_PARAMETER_IN,,const char *url,23,,BY_VALUE,1,false,315,url,1,,char*
1253,METHOD_PARAMETER_IN,,const char *action,25,,BY_VALUE,1,false,49,action,1,,char*
1254,METHOD_PARAMETER_IN,,int error,45,,BY_VALUE,2,false,49,error,2,,int
1255,METHOD_PARAMETER_IN,,const char *function,25,,BY_VALUE,3,false,50,function,3,,char*
1256,METHOD_PARAMETER_IN,,const char *file,47,,BY_VALUE,4,false,50,file,4,,char*
1257,METHOD_PARAMETER_IN,,unsigned line,65,,BY_VALUE,5,false,50,line,5,,unsigned
1300,METHOD_PARAMETER_IN,,vlc_mutex_t *p_mutex,22,,BY_VALUE,1,false,85,p_mutex,1,,vlc_mutex_t*
1320,METHOD_PARAMETER_IN,,vlc_mutex_t *p_mutex,32,,BY_VALUE,1,false,99,p_mutex,1,,vlc_mutex_t*
1340,METHOD_PARAMETER_IN,,vlc_mutex_t *p_mutex,25,,BY_VALUE,1,false,110,p_mutex,1,,vlc_mutex_t*
1369,METHOD_PARAMETER_IN,,vlc_mutex_t *p_mutex,22,,BY_VALUE,1,false,123,p_mutex,1,,vlc_mutex_t*
1397,METHOD_PARAMETER_IN,,vlc_mutex_t *p_mutex,24,,BY_VALUE,1,false,129,p_mutex,1,,vlc_mutex_t*
1432,METHOD_PARAMETER_IN,,vlc_mutex_t *p_mutex,24,,BY_VALUE,1,false,138,p_mutex,1,,vlc_mutex_t*
1463,METHOD_PARAMETER_IN,,void*,20,,BY_VALUE,1,false,149,,1,,void*
1476,METHOD_PARAMETER_IN,,void,31,,BY_VALUE,1,false,164,,1,,void
1483,METHOD_PARAMETER_IN,,libvlc_int_t *p_libvlc,25,,BY_VALUE,1,false,169,p_libvlc,1,,libvlc_int_t*
1491,METHOD_PARAMETER_IN,,void *data,35,,BY_VALUE,1,false,175,data,1,,void*
1509,METHOD_PARAMETER_IN,,void *data,30,,BY_VALUE,1,false,184,data,1,,void*
1536,METHOD_PARAMETER_IN,,void *data,36,,BY_VALUE,1,false,197,data,1,,void*
1550,METHOD_PARAMETER_IN,,void *data,30,,BY_VALUE,1,false,204,data,1,,void*
1583,METHOD_PARAMETER_IN,,vlc_thread_t *th,28,,BY_VALUE,1,false,218,th,1,,vlc_thread_t*
1584,METHOD_PARAMETER_IN,,void *(*entry) (void *),46,,BY_VALUE,2,false,218,,2,,void*
1585,METHOD_PARAMETER_IN,,void *data,28,,BY_VALUE,3,false,219,data,3,,void*
1586,METHOD_PARAMETER_IN,,bool detach,40,,BY_VALUE,4,false,219,detach,4,,bool
