178,UNKNOWN,1,,void,6,<empty>,,81,1,CASTTypeId,,<empty>
214,UNKNOWN,1,,void**,28,<empty>,,87,1,CASTTypeId,,<empty>
279,UNKNOWN,1,,void**,28,<empty>,,106,1,CASTTypeId,,<empty>
525,UNKNOWN,1,,void,6,<empty>,,173,1,CASTTypeId,,<empty>
528,UNKNOWN,1,,void,20,<empty>,,173,1,CASTTypeId,,<empty>
621,UNKNOWN,1,,void **,34,<empty>,,205,1,CASTTypeId,,<empty>
1367,UNKNOWN,5,,"void vlc_assert_locked (vlc_mutex_t *p_mutex)
{
    assert (pthread_mutex_lock (p_mutex) == EDEADLK);
}",1,<empty>,,117,5,CASTProblemDeclaration,,<empty>
1474,UNKNOWN,10,,static thread_local struct vlc_thread *thread = NULL;,1,<empty>,,162,10,CASTProblemDeclaration,,<empty>
1486,UNKNOWN,1,,void,6,<empty>,,171,1,CASTTypeId,,<empty>
1729,UNKNOWN,1,,void,6,<empty>,,266,1,CASTTypeId,,<empty>
1800,UNKNOWN,1,,void,6,<empty>,,287,1,CASTTypeId,,<empty>
1815,UNKNOWN,1,,void,6,<empty>,,293,1,CASTTypeId,,<empty>
1818,UNKNOWN,1,,void,17,<empty>,,293,1,CASTTypeId,,<empty>
1958,UNKNOWN,-1,,"void *addr = va_arg(ap, void *);",13,<empty>,,356,1,CASTProblemStatement,,<empty>
1992,UNKNOWN,-1,,"void *addr = va_arg(ap, void *);",13,<empty>,,367,1,CASTProblemStatement,,<empty>
2016,UNKNOWN,1,,void,14,<empty>,,372,1,CASTTypeId,,<empty>
2180,UNKNOWN,1,,aout_instance_t *,15,<empty>,,107,1,CASTTypeId,,<empty>
3018,UNKNOWN,1,,char *,15,<empty>,,233,1,CASTTypeId,,<empty>
3047,UNKNOWN,1,,char *,15,<empty>,,248,1,CASTTypeId,,<empty>
3053,UNKNOWN,1,,char *,45,<empty>,,248,1,CASTTypeId,,<empty>
5075,UNKNOWN,1,,vlc_value_t,19,<empty>,,88,1,CASTTypeId,,<empty>
