19,METHOD_RETURN,RET,1,,BY_VALUE,29,3,,const char*
31,METHOD_RETURN,RET,1,,BY_VALUE,34,3,,const char*
33,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
171,METHOD_RETURN,RET,1,,BY_VALUE,53,5,,char*
257,METHOD_RETURN,RET,1,,BY_VALUE,78,4,,void
512,METHOD_RETURN,RET,1,,BY_VALUE,100,4,,jint
517,METHOD_RETURN,RET,1,,BY_VALUE,165,3,,void
542,METHOD_RETURN,RET,1,,BY_VALUE,170,5,,void
606,METHOD_RETURN,RET,1,,BY_VALUE,179,4,,char*
671,METHOD_RETURN,RET,1,,BY_VALUE,202,3,,JNIEnv
685,METHOD_RETURN,RET,1,,BY_VALUE,223,3,,void
837,METHOD_RETURN,RET,1,,BY_VALUE,229,3,,char*
912,METHOD_RETURN,RET,1,,BY_VALUE,272,3,,char*
1221,METHOD_RETURN,RET,1,,BY_VALUE,315,3,,char*
1223,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
1297,METHOD_RETURN,RET,1,,BY_VALUE,48,7,,void
1317,METHOD_RETURN,RET,1,,BY_VALUE,85,3,,void
1337,METHOD_RETURN,RET,1,,BY_VALUE,99,3,,void
1365,METHOD_RETURN,RET,1,,BY_VALUE,110,3,,void
1394,METHOD_RETURN,RET,1,,BY_VALUE,123,3,,void
1429,METHOD_RETURN,RET,1,,BY_VALUE,129,3,,int
1457,METHOD_RETURN,RET,1,,BY_VALUE,138,3,,void
1465,METHOD_RETURN,RET,10,,BY_VALUE,149,3,,void*
1480,METHOD_RETURN,RET,1,,BY_VALUE,164,3,,vlc_thread_t
1488,METHOD_RETURN,RET,1,,BY_VALUE,169,3,,void
1506,METHOD_RETURN,RET,1,,BY_VALUE,175,3,,void
1533,METHOD_RETURN,RET,1,,BY_VALUE,184,3,,void*
1547,METHOD_RETURN,RET,1,,BY_VALUE,197,3,,void
1580,METHOD_RETURN,RET,1,,BY_VALUE,204,3,,void*
1720,METHOD_RETURN,RET,1,,BY_VALUE,218,6,,int
1737,METHOD_RETURN,RET,1,,BY_VALUE,263,6,,int
1781,METHOD_RETURN,RET,1,,BY_VALUE,270,4,,void
1808,METHOD_RETURN,RET,1,,BY_VALUE,280,6,,int
1822,METHOD_RETURN,RET,1,,BY_VALUE,291,4,,int
1866,METHOD_RETURN,RET,1,,BY_VALUE,297,3,,void
1890,METHOD_RETURN,RET,1,,BY_VALUE,313,3,,int
1905,METHOD_RETURN,RET,1,,BY_VALUE,323,3,,void
1933,METHOD_RETURN,RET,1,,BY_VALUE,331,3,,void
2030,METHOD_RETURN,RET,1,,BY_VALUE,343,3,,void
2040,METHOD_RETURN,RET,1,,BY_VALUE,385,4,,int
2048,METHOD_RETURN,RET,1,,BY_VALUE,390,3,,void
2058,METHOD_RETURN,RET,1,,BY_VALUE,395,4,,int
2066,METHOD_RETURN,RET,1,,BY_VALUE,400,3,,void*
2095,METHOD_RETURN,RET,1,,BY_VALUE,406,3,,mtime_t
2103,METHOD_RETURN,RET,1,,BY_VALUE,418,3,,unsigned
2105,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
2124,METHOD_RETURN,RET,,,BY_VALUE,,3,,ANY
2183,METHOD_RETURN,RET,1,,BY_VALUE,105,3,,aout_owner_t
2189,METHOD_RETURN,RET,15,,BY_VALUE,115,4,,aout_volume_t*
2195,METHOD_RETURN,RET,5,,BY_VALUE,117,4,,int
2201,METHOD_RETURN,RET,6,,BY_VALUE,118,4,,void
2207,METHOD_RETURN,RET,5,,BY_VALUE,119,4,,int
2212,METHOD_RETURN,RET,6,,BY_VALUE,120,3,,void
2217,METHOD_RETURN,RET,16,,BY_VALUE,124,3,,audio_output_t*
2222,METHOD_RETURN,RET,6,,BY_VALUE,126,3,,void
2229,METHOD_RETURN,RET,5,,BY_VALUE,128,5,,int
2235,METHOD_RETURN,RET,5,,BY_VALUE,130,4,,int
2241,METHOD_RETURN,RET,6,,BY_VALUE,131,4,,void
2248,METHOD_RETURN,RET,6,,BY_VALUE,132,5,,void
2254,METHOD_RETURN,RET,6,,BY_VALUE,133,4,,void
2259,METHOD_RETURN,RET,6,,BY_VALUE,134,3,,void
2264,METHOD_RETURN,RET,6,,BY_VALUE,135,3,,void
2269,METHOD_RETURN,RET,6,,BY_VALUE,136,3,,void
2277,METHOD_RETURN,RET,6,,BY_VALUE,140,6,,void
2286,METHOD_RETURN,RET,6,,BY_VALUE,145,7,,bool
2294,METHOD_RETURN,RET,5,,BY_VALUE,153,6,,int
2299,METHOD_RETURN,RET,6,,BY_VALUE,155,3,,void
2306,METHOD_RETURN,RET,5,,BY_VALUE,156,5,,int
2313,METHOD_RETURN,RET,6,,BY_VALUE,157,5,,void
2320,METHOD_RETURN,RET,6,,BY_VALUE,158,5,,void
2326,METHOD_RETURN,RET,6,,BY_VALUE,159,4,,void
2332,METHOD_RETURN,RET,6,,BY_VALUE,160,4,,void
2340,METHOD_RETURN,RET,1,,BY_VALUE,162,3,,void
2389,METHOD_RETURN,RET,1,,BY_VALUE,167,3,,void
2394,METHOD_RETURN,RET,6,,BY_VALUE,181,3,,bool
2400,METHOD_RETURN,RET,6,,BY_VALUE,183,4,,void
2402,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
2484,METHOD_RETURN,RET,1,,BY_VALUE,42,3,,unsigned int
2537,METHOD_RETURN,RET,1,,BY_VALUE,88,3,,void
3006,METHOD_RETURN,RET,1,,BY_VALUE,106,3,,const char*
3034,METHOD_RETURN,RET,1,,BY_VALUE,229,5,,void
3068,METHOD_RETURN,RET,1,,BY_VALUE,242,6,,void
3183,METHOD_RETURN,RET,1,,BY_VALUE,257,6,,unsigned
3628,METHOD_RETURN,RET,1,,BY_VALUE,301,7,,void
3942,METHOD_RETURN,RET,1,,BY_VALUE,367,7,,void
4246,METHOD_RETURN,RET,1,,BY_VALUE,403,7,,void
4306,METHOD_RETURN,RET,1,,BY_VALUE,432,9,,void
4379,METHOD_RETURN,RET,1,,BY_VALUE,446,9,,void
4557,METHOD_RETURN,RET,1,,BY_VALUE,464,8,,bool
4600,METHOD_RETURN,RET,1,,BY_VALUE,524,3,,int
4927,METHOD_RETURN,RET,1,,BY_VALUE,543,7,,bool
4929,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
5199,METHOD_RETURN,RET,1,,BY_VALUE,43,6,,int
5236,METHOD_RETURN,RET,1,,BY_VALUE,124,3,,void
5417,METHOD_RETURN,RET,1,,BY_VALUE,139,3,,int
5438,METHOD_RETURN,RET,1,,BY_VALUE,197,4,,void
5460,METHOD_RETURN,RET,1,,BY_VALUE,208,3,,void
5544,METHOD_RETURN,RET,1,,BY_VALUE,216,5,,void
5803,METHOD_RETURN,RET,1,,BY_VALUE,236,5,,void
6022,METHOD_RETURN,RET,1,,BY_VALUE,357,5,,int
6052,METHOD_RETURN,RET,1,,BY_VALUE,423,5,,void
6107,METHOD_RETURN,RET,1,,BY_VALUE,432,5,,void
6161,METHOD_RETURN,RET,1,,BY_VALUE,449,4,,void
6202,METHOD_RETURN,RET,1,,BY_VALUE,470,4,,void
