,id,label,node_type,weight,fan_in,fan_out,sscc,con_cf,con_df,con_zc,con_rf,con_val,McCabe,LOC,n1,n2,N1,N2,H,V,AFO,AFP,VRI,DRI,VMulD,VPlusD,dc,cc,bc,pg,er,cr,gc,ggc,gcd,ggcd,iFit
0,385036,ngx_mail_pop3_parse_command (385036),Method,85,0,34,51,5,2,0,0,34,38,196.0,16,24,110,120,174.03910001730776,1224.0434618240934,0.23757041714944252,0.029724522685983072,0.5932296370554259,0.0,1.5932296370554258,0.5932296370554259,0.005431502715751358,0.0,0.0,0.00043495480922198725,0.0,0.006146813568517455,2718.0,2677.057031738148,0.0,0.0,0.0
1,375430,state (375430),Member,1,15,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.002715945897738698,0.033641791913745604,0.0,0.03977175250385875,1.0397717525038588,0.03977175250385875,0.0030175015087507543,0.003511274482909969,0.0,0.0005647053062374673,0.0003658494546271422,0.0067237631968534725,0.0,0.0,556.25,545.4020874065922,8.254228097383848e-12
2,375398,buffer (375398),Member,1,36,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.002715945897738698,0.08374321363856803,0.0,0.11852577302457169,1.1185257730245717,0.11852577302457169,0.004828002414001207,0.004828002414001207,0.0,0.0010199074992362452,0.0010005492830369215,0.019184565416172458,0.0,0.0,1090.0,934.6642285222025,2.4852380848921472e-11
3,375427,command (375427),Member,1,11,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.002715945897738698,0.03390176592393616,0.0,0.04007909707150973,1.0400790970715097,0.04007909707150973,0.0030175015087507543,0.003511274482909969,0.0,0.0005676753953969221,0.0003659561312562207,0.006727333494551803,0.0,0.0,556.25,545.4020874065922,8.258611067264668e-12
4,375433,arg_end (375433),Member,1,6,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.002715945897738698,0.010325972159349559,0.0,0.0050696846973528765,1.0050696846973528,0.0050696846973528765,0.0012070006035003018,0.0012070006035003018,0.0,0.00048422531810629935,0.00011491073138552552,0.0010164022436131225,0.0,0.0,40.0,40.0,1.531302467041077e-13
5,375428,args (375428),Member,1,13,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.002715945897738698,0.041593335149569075,0.0,0.0560085052971438,1.0560085052971437,0.0560085052971438,0.004224502112251056,0.004291557701334406,0.0,0.0006284223124342183,0.00037770056456171993,0.006632754190671309,0.0,0.0,911.75,798.3788245082615,8.532946545663678e-12
6,375432,arg_start (375432),Member,1,23,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.002715945897738698,0.034574103056890286,0.0,0.040873942545840126,1.0408739425458402,0.040873942545840126,0.0030175015087507543,0.003511274482909969,0.0,0.0006293514428588607,0.0004924276634567816,0.006946891266878313,0.0,0.0,556.25,545.4020874065922,8.528144642478111e-12
7,3151,ngx_array_push (3151),Method,17,38,13,4,4,0,0,0,13,3,45.0,11,4,38,22,46.05374780501027,234.41343573651113,0.04888702615929656,0.17514512295571016,0.030018097381753192,0.9334948612280596,1.9915346982595228,0.9635129586098128,0.018105009052504527,0.015961967164657052,4.725475390112896e-05,0.0016290327210408176,0.0013660085139278702,0.05613943363237529,1680.0,1546.5021293687373,10907.5,10222.514600735574,2.2164448746641192e-10
8,65963,len (65963),Member,1,300,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.002715945897738698,0.9306358461373447,0.0,17.639547180800484,18.639547180800484,17.639547180800484,0.06698853349426674,0.07169001897753961,0.0,0.011815430969443583,0.009207178290170513,0.8583514707447385,0.0,0.0,168908.08333333334,160169.39873034618,1.522150627758103e-08
9,65964,data (65964),Member,1,333,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.002715945897738698,1.0,0.0,20.022401804810087,21.022401804810087,20.022401804810087,0.06940253470126735,0.07234868642064862,0.0,0.01322008588967508,0.010395136361276194,1.0,0.0,0.0,182450.69444444444,173086.41161022193,1.864200653202982e-08
10,86029,ngx_ssl_trusted_certificate (86029),Method,9,0,5,4,3,2,0,0,4,4,32.0,4,8,11,16,32.0,96.79398751947122,0.057023223654602946,0.013210898971548032,0.17737846880828062,0.0,1.1773784688082807,0.17737846880828062,0.0024140012070006035,0.0,0.0,0.00043495480922198725,0.0,0.0006238235992546148,1395.111111111111,1386.212344509999,0.0,0.0,0.0
11,6624,ngx_conf_full_name (6624),Method,2,11,1,1,0,1,0,0,0,1,9.0,4,4,7,7,16.0,42.0,0.045541295705560494,0.07831955313670441,0.03592065855388689,0.118651326717783,1.158834019065665,0.15457198527166988,0.007242003621001811,0.007255719536950677,3.134119924547885e-05,0.0012615936806106961,0.000691821245990647,0.012058329737802114,944.6666666666666,938.0838083383995,1486.3333333333335,1420.8684520025233,1.3150104003904386e-11
12,89696,ngx_ssl_error (89696),Method,22,42,4,18,0,4,0,0,3,10,57.0,12,14,39,52,96.32251891746033,427.7400143508394,0.18639928688372107,0.09478805367895864,0.4543895718466211,0.13896435858404418,1.6564978858296093,0.5933539304306653,0.010259505129752565,0.00872057936028968,0.00011078749500727407,0.0020129681369310776,0.0007014429445871217,0.014219263040893647,3390.083333333333,3357.109157628726,1003.0,957.1760531002365,2.4486550165185074e-12
13,299030,ngx_http_test_predicates (299030),Method,13,0,6,7,5,1,0,0,6,5,25.0,10,9,18,19,61.74860596185444,157.17331799741265,0.05487423595840397,0.01651362371443504,0.1798201593405007,0.0,1.1798201593405007,0.1798201593405007,0.0030175015087507543,0.0,0.0,0.00043495480922198725,0.0,0.0010890024038712027,1912.9166666666665,1537.778845194834,0.0,0.0,0.0
