,Name,File,LOC,TypeDecl,Method,Local,Property,Variable,Basic-Node,Basic-Edge,Topic-Node,Topic-Edge,Lab-Node,Lab-Edge
0,Nginx-1.19.0,342,49494.0,749,2436,1508,3815,5323,8850,11583,1658,7674,1658,2928
