,Source,Target,LineNumber,Relation,R_key,R_label
0,59,132152,20.0,,4,value_local
1,59,132154,21.0,,4,value_local
2,76,132152,26.0,,4,value_local
3,76,132154,26.0,,4,value_local
4,83,831,32.0,,3,data_method
5,83,132152,32.0,,4,value_local
6,83,132154,34.0,,4,value_local
7,146,132153,54.0,,4,value_local
8,146,132152,54.0,,4,value_local
9,159,132154,58.0,,4,value_local
10,167,132154,62.0,,4,value_local
11,252,132076,35.0,,4,value_local
12,252,132076,35.0,,6,control_local
13,252,132075,36.0,,4,value_local
14,252,132075,37.0,,4,value_local
15,606,131931,207.0,,4,value_local
16,1481,131382,100.0,,4,value_local
17,1481,131382,101.0,,4,value_local
18,1481,131382,116.0,,4,value_local
19,1481,131382,120.0,,4,value_local
20,1481,131382,143.0,,4,value_local
21,1481,131382,144.0,,4,value_local
22,1481,131382,145.0,,4,value_local
23,1481,131382,146.0,,4,value_local
24,1481,131382,149.0,,4,value_local
25,1481,131382,150.0,,4,value_local
26,1481,131382,150.0,,6,control_local
27,1481,131382,151.0,,4,value_local
28,1481,131382,151.0,,4,value_local
29,1481,131382,157.0,,4,value_local
30,1481,131382,164.0,,4,value_local
31,1481,131370,113.0,,4,value_local
32,1481,131370,113.0,,6,control_local
33,1786,131382,205.0,,4,value_local
34,1786,131382,205.0,,6,control_local
35,1786,131382,206.0,,4,value_local
36,1786,131382,211.0,,4,value_local
37,1786,131382,212.0,,4,value_local
38,1786,131382,213.0,,4,value_local
39,1786,131382,217.0,,4,value_local
40,1786,131382,220.0,,4,value_local
41,1786,131382,221.0,,4,value_local
42,1786,131382,221.0,,6,control_local
43,1786,131382,222.0,,4,value_local
44,1786,131382,231.0,,4,value_local
45,1786,131382,231.0,,6,control_local
46,1786,131382,231.0,,4,value_local
47,1786,131382,231.0,,6,control_local
48,1786,131382,232.0,,4,value_local
49,1786,131382,234.0,,4,value_local
50,1981,131382,266.0,,4,value_local
51,1989,131382,270.0,,4,value_local
52,1997,131382,274.0,,4,value_local
53,2008,131382,278.0,,4,value_local
54,2019,131382,282.0,,4,value_local
55,2019,131382,282.0,,4,value_local
56,2033,131382,286.0,,4,value_local
57,2033,131382,286.0,,4,value_local
58,2050,130935,291.0,,4,value_local
59,2050,130935,292.0,,4,value_local
60,2050,130935,292.0,,6,control_local
61,2050,130934,291.0,,4,value_local
62,2050,130934,293.0,,4,value_local
63,2050,130934,293.0,,6,control_local
64,2050,130934,294.0,,4,value_local
65,2147,130934,321.0,,4,value_local
66,2156,130934,325.0,,4,value_local
67,3378,3352,224.0,,3,data_method
68,3461,130831,252.0,,4,value_local
69,3461,130831,252.0,,6,control_local
70,3461,130831,268.0,,4,value_local
71,3461,130831,268.0,,6,control_local
72,3461,130833,258.0,,4,value_local
73,3461,130833,259.0,,4,value_local
74,3461,130834,263.0,,4,value_local
75,3461,130834,264.0,,4,value_local
76,3461,130835,269.0,,4,value_local
77,3461,130835,270.0,,4,value_local
78,3554,130832,276.0,,4,value_local
79,3554,130837,278.0,,4,value_local
80,3554,130837,279.0,,4,value_local
