116,METHOD_RETURN,RET,1,,BY_VALUE,55,3,,void
225,METHOD_RETURN,RET,1,,BY_VALUE,70,5,,item
326,METHOD_RETURN,RET,1,,BY_VALUE,99,5,,item
401,METHOD_RETURN,RET,1,,BY_VALUE,118,3,,void
441,METHOD_RETURN,RET,1,,BY_VALUE,139,3,,void
519,METHOD_RETURN,RET,1,,BY_VALUE,149,4,,int
560,METHOD_RETURN,RET,1,,BY_VALUE,168,5,,void
780,METHOD_RETURN,RET,1,,BY_VALUE,193,3,,void*
832,METHOD_RETURN,RET,1,,BY_VALUE,264,2,,int
859,METHOD_RETURN,RET,1,,BY_VALUE,282,2,,void
892,METHOD_RETURN,RET,1,,BY_VALUE,299,3,,void*
1038,METHOD_RETURN,RET,1,,BY_VALUE,309,4,,bool
1067,METHOD_RETURN,RET,1,,BY_VALUE,353,3,,void
1069,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
1077,METHOD_RETURN,RET,6,,BY_VALUE,2,3,,void
1084,METHOD_RETURN,RET,6,,BY_VALUE,3,5,,item*
1090,METHOD_RETURN,RET,5,,BY_VALUE,4,4,,int
1097,METHOD_RETURN,RET,6,,BY_VALUE,5,5,,void
1102,METHOD_RETURN,RET,6,,BY_VALUE,6,3,,void
1107,METHOD_RETURN,RET,5,,BY_VALUE,7,3,,int
1112,METHOD_RETURN,RET,6,,BY_VALUE,8,3,,void
1117,METHOD_RETURN,RET,6,,BY_VALUE,9,3,,void
1122,METHOD_RETURN,RET,6,,BY_VALUE,11,3,,void*
1128,METHOD_RETURN,RET,6,,BY_VALUE,12,4,,bool
1133,METHOD_RETURN,RET,6,,BY_VALUE,13,3,,void
1137,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
1419,METHOD_RETURN,RET,1,,BY_VALUE,31,3,,enum authfile_ret
1489,METHOD_RETURN,RET,1,,BY_VALUE,112,4,,int
1491,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
1508,METHOD_RETURN,RET,,,BY_VALUE,,3,,ANY
1515,METHOD_RETURN,RET,5,,BY_VALUE,14,4,,int
1517,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
2006,METHOD_RETURN,RET,1,,BY_VALUE,93,6,,size_t
2207,METHOD_RETURN,RET,1,,BY_VALUE,150,6,,size_t
2209,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
2220,METHOD_RETURN,RET,8,,BY_VALUE,12,6,,size_t
2228,METHOD_RETURN,RET,8,,BY_VALUE,14,6,,size_t
2230,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
2251,METHOD_RETURN,RET,1,,BY_VALUE,18,3,,size_t
2281,METHOD_RETURN,RET,1,,BY_VALUE,23,3,,int
2290,METHOD_RETURN,RET,1,,BY_VALUE,32,3,,int
2307,METHOD_RETURN,RET,1,,BY_VALUE,37,3,,int
2336,METHOD_RETURN,RET,1,,BY_VALUE,42,4,,void
2358,METHOD_RETURN,RET,1,,BY_VALUE,49,3,,bipbuf_t
2365,METHOD_RETURN,RET,1,,BY_VALUE,58,3,,void
2378,METHOD_RETURN,RET,1,,BY_VALUE,63,3,,int
2405,METHOD_RETURN,RET,1,,BY_VALUE,70,3,,void
2448,METHOD_RETURN,RET,1,,BY_VALUE,77,4,,unsigned char*
2485,METHOD_RETURN,RET,1,,BY_VALUE,91,4,,int
2543,METHOD_RETURN,RET,1,,BY_VALUE,109,5,,int
2578,METHOD_RETURN,RET,1,,BY_VALUE,130,4,,unsigned char*
2610,METHOD_RETURN,RET,1,,BY_VALUE,142,4,,unsigned char*
2702,METHOD_RETURN,RET,1,,BY_VALUE,151,4,,unsigned char*
2704,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
2720,METHOD_RETURN,RET,,,BY_VALUE,,3,,ANY
2725,METHOD_RETURN,RET,10,,BY_VALUE,26,3,,bipbuf_t*
2731,METHOD_RETURN,RET,6,,BY_VALUE,34,4,,void
2736,METHOD_RETURN,RET,6,,BY_VALUE,38,3,,void
2742,METHOD_RETURN,RET,15,,BY_VALUE,41,4,,unsigned char*
2748,METHOD_RETURN,RET,5,,BY_VALUE,42,4,,int
2755,METHOD_RETURN,RET,5,,BY_VALUE,48,5,,int
2761,METHOD_RETURN,RET,15,,BY_VALUE,55,4,,unsigned char*
2767,METHOD_RETURN,RET,15,,BY_VALUE,62,4,,unsigned char*
2773,METHOD_RETURN,RET,15,,BY_VALUE,69,4,,unsigned char*
2778,METHOD_RETURN,RET,5,,BY_VALUE,73,3,,int
2783,METHOD_RETURN,RET,5,,BY_VALUE,77,3,,int
2788,METHOD_RETURN,RET,5,,BY_VALUE,81,3,,int
2793,METHOD_RETURN,RET,5,,BY_VALUE,85,3,,int
2795,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
2917,METHOD_RETURN,RET,1,,BY_VALUE,18,5,,cache_t
2938,METHOD_RETURN,RET,1,,BY_VALUE,41,4,,void
2951,METHOD_RETURN,RET,1,,BY_VALUE,47,3,,void*
3045,METHOD_RETURN,RET,1,,BY_VALUE,56,3,,void
3067,METHOD_RETURN,RET,1,,BY_VALUE,67,3,,void*
3227,METHOD_RETURN,RET,1,,BY_VALUE,75,3,,void*
3246,METHOD_RETURN,RET,1,,BY_VALUE,108,4,,void
3380,METHOD_RETURN,RET,1,,BY_VALUE,114,4,,void
3382,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
3417,METHOD_RETURN,RET,8,,BY_VALUE,59,5,,cache_t*
3422,METHOD_RETURN,RET,6,,BY_VALUE,70,3,,void
3427,METHOD_RETURN,RET,5,,BY_VALUE,78,3,,void*
3432,METHOD_RETURN,RET,5,,BY_VALUE,79,3,,void*
3438,METHOD_RETURN,RET,6,,BY_VALUE,89,4,,void
3444,METHOD_RETURN,RET,6,,BY_VALUE,90,4,,void
3450,METHOD_RETURN,RET,6,,BY_VALUE,97,4,,void
3452,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
3503,METHOD_RETURN,RET,14,,BY_VALUE,36,6,,void
3509,METHOD_RETURN,RET,13,,BY_VALUE,37,4,,int
3514,METHOD_RETURN,RET,14,,BY_VALUE,38,3,,void
3520,METHOD_RETURN,RET,14,,BY_VALUE,39,4,,void
3525,METHOD_RETURN,RET,14,,BY_VALUE,40,3,,void
3543,METHOD_RETURN,RET,12,,BY_VALUE,57,4,,int
3549,METHOD_RETURN,RET,13,,BY_VALUE,58,4,,void
3554,METHOD_RETURN,RET,13,,BY_VALUE,59,3,,void
3562,METHOD_RETURN,RET,13,,BY_VALUE,60,6,,void
3598,METHOD_RETURN,RET,13,,BY_VALUE,71,6,,void
3603,METHOD_RETURN,RET,13,,BY_VALUE,72,3,,void
3646,METHOD_RETURN,RET,12,,BY_VALUE,89,3,,int
3702,METHOD_RETURN,RET,1,,BY_VALUE,112,3,,void
3730,METHOD_RETURN,RET,1,,BY_VALUE,121,3,,void
3848,METHOD_RETURN,RET,1,,BY_VALUE,130,4,,int
3890,METHOD_RETURN,RET,1,,BY_VALUE,159,4,,void
3931,METHOD_RETURN,RET,1,,BY_VALUE,167,3,,void
4148,METHOD_RETURN,RET,1,,BY_VALUE,182,6,,void
4355,METHOD_RETURN,RET,1,,BY_VALUE,238,6,,void
4389,METHOD_RETURN,RET,1,,BY_VALUE,268,3,,void
4583,METHOD_RETURN,RET,1,,BY_VALUE,277,3,,int
4634,METHOD_RETURN,RET,1,,BY_VALUE,327,3,,int
4695,METHOD_RETURN,RET,1,,BY_VALUE,341,3,,void
4831,METHOD_RETURN,RET,1,,BY_VALUE,352,3,,void
5261,METHOD_RETURN,RET,1,,BY_VALUE,408,3,,void*
5311,METHOD_RETURN,RET,1,,BY_VALUE,530,3,,int
5364,METHOD_RETURN,RET,1,,BY_VALUE,558,3,,int
5515,METHOD_RETURN,RET,1,,BY_VALUE,582,4,,int
5569,METHOD_RETURN,RET,1,,BY_VALUE,620,5,,int
5799,METHOD_RETURN,RET,1,,BY_VALUE,635,8,,int
5994,METHOD_RETURN,RET,1,,BY_VALUE,716,7,,enum crawler_result_type
6002,METHOD_RETURN,RET,1,,BY_VALUE,761,3,,void
6010,METHOD_RETURN,RET,1,,BY_VALUE,765,3,,void
6042,METHOD_RETURN,RET,1,,BY_VALUE,769,3,,int
6044,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
6063,METHOD_RETURN,RET,,,BY_VALUE,,3,,ANY
6077,METHOD_RETURN,RET,,,BY_VALUE,,3,,ANY
6090,METHOD_RETURN,RET,,,BY_VALUE,,3,,ANY
6094,METHOD_RETURN,RET,5,,BY_VALUE,30,3,,int
6099,METHOD_RETURN,RET,5,,BY_VALUE,33,3,,int
6104,METHOD_RETURN,RET,5,,BY_VALUE,34,3,,int
6116,METHOD_RETURN,RET,5,,BY_VALUE,37,8,,int
6121,METHOD_RETURN,RET,6,,BY_VALUE,40,3,,void
6126,METHOD_RETURN,RET,6,,BY_VALUE,41,3,,void
6128,METHOD_RETURN,RET,1,,BY_VALUE,1,2,,ANY
6147,METHOD_RETURN,RET,10,,BY_VALUE,51,5,,uint32_t
6154,METHOD_RETURN,RET,10,,BY_VALUE,52,5,,uint32_t
