135,CALL,1,,((uint64_t)1 << (hashpower - 1)) - 1,28,STATIC_DISPATCH,,75,<operator>.subtraction,<operator>.subtraction,1,,,<empty>
136,CALL,1,,(uint64_t)1 << (hashpower - 1),28,STATIC_DISPATCH,,75,<operator>.shiftLeft,<operator>.shiftLeft,1,,,<empty>
137,CALL,1,,(uint64_t)1,28,STATIC_DISPATCH,,75,<operator>.cast,<operator>.cast,1,,,<empty>
140,CALL,2,,hashpower - 1,28,STATIC_DISPATCH,,75,<operator>.subtraction,<operator>.subtraction,2,,,<empty>
146,CALL,-1,,it = old_hashtable[oldbucket],9,STATIC_DISPATCH,,77,<operator>.assignment,<operator>.assignment,1,,,<empty>
148,CALL,2,,old_hashtable[oldbucket],14,STATIC_DISPATCH,,77,<operator>.indirectIndexAccess,<operator>.indirectIndexAccess,2,,,<empty>
153,CALL,-1,,it = primary_hashtable[hv & hashmask(hashpower)],9,STATIC_DISPATCH,,79,<operator>.assignment,<operator>.assignment,1,,,<empty>
155,CALL,2,,primary_hashtable[hv & hashmask(hashpower)],14,STATIC_DISPATCH,,79,<operator>.indirectIndexAccess,<operator>.indirectIndexAccess,2,,,<empty>
157,CALL,2,,hv & hashmask(hashpower),32,STATIC_DISPATCH,,79,<operator>.and,<operator>.and,2,,,<empty>
159,CALL,2,,hashmask(hashpower),37,INLINED,,79,assoc.c:35:35:hashmask:1,hashmask,2,,,ANY
162,CALL,1,,((uint64_t)1 << (hashpower)) - 1,37,STATIC_DISPATCH,,79,<operator>.subtraction,<operator>.subtraction,1,,,<empty>
163,CALL,1,,(uint64_t)1 << (hashpower),37,STATIC_DISPATCH,,79,<operator>.shiftLeft,<operator>.shiftLeft,1,,,<empty>
164,CALL,1,,(uint64_t)1,37,STATIC_DISPATCH,,79,<operator>.cast,<operator>.cast,1,,,<empty>
170,CALL,-1,,*ret = NULL,10,STATIC_DISPATCH,,82,<operator>.assignment,<operator>.assignment,5,,,<empty>
174,CALL,-1,,depth = 0,9,STATIC_DISPATCH,,83,<operator>.assignment,<operator>.assignment,7,,,<empty>
181,CALL,-1,,"(nkey == it->nkey) && (memcmp(key, ITEM_key(it), nkey) == 0)",13,STATIC_DISPATCH,,85,<operator>.logicalAnd,<operator>.logicalAnd,1,,,<empty>
182,CALL,1,,nkey == it->nkey,14,STATIC_DISPATCH,,85,<operator>.equals,<operator>.equals,1,,,<empty>
184,CALL,2,,it->nkey,22,STATIC_DISPATCH,,85,<operator>.indirectFieldAccess,<operator>.indirectFieldAccess,2,,,<empty>
187,CALL,2,,"memcmp(key, ITEM_key(it), nkey) == 0",36,STATIC_DISPATCH,,85,<operator>.equals,<operator>.equals,2,,,<empty>
188,CALL,1,,"memcmp(key, ITEM_key(it), nkey)",36,STATIC_DISPATCH,,85,memcmp,memcmp,1,,,<empty>
190,CALL,2,,ITEM_key(it),48,INLINED,,85,memcached.h:133:134:ITEM_key:1,ITEM_key,2,,,ANY
193,CALL,1,,((char *)&((it)->data)) + (((it)->it_flags & 2) ? sizeof (uint64_t) : 0),48,STATIC_DISPATCH,,85,<operator>.addition,<operator>.addition,1,,,<empty>
194,CALL,1,,(char *)&((it)->data),48,STATIC_DISPATCH,,85,<operator>.cast,<operator>.cast,1,,,<empty>
196,CALL,2,,&((it)->data),48,STATIC_DISPATCH,,85,<operator>.addressOf,<operator>.addressOf,2,,,<empty>
197,CALL,1,,(it)->data,48,STATIC_DISPATCH,,85,<operator>.indirectFieldAccess,<operator>.indirectFieldAccess,1,,,<empty>
200,CALL,2,,((it)->it_flags & 2) ? sizeof (uint64_t) : 0,48,STATIC_DISPATCH,,85,<operator>.conditional,<operator>.conditional,2,,,<empty>
201,CALL,1,,(it)->it_flags & 2,48,STATIC_DISPATCH,,85,<operator>.and,<operator>.and,1,,,<empty>
202,CALL,1,,(it)->it_flags,48,STATIC_DISPATCH,,85,<operator>.indirectFieldAccess,<operator>.indirectFieldAccess,1,,,<empty>
206,CALL,2,,sizeof (uint64_t),48,STATIC_DISPATCH,,85,<operator>.sizeOf,<operator>.sizeOf,2,,,<empty>
212,CALL,-1,,ret = it,13,STATIC_DISPATCH,,86,<operator>.assignment,<operator>.assignment,1,,,<empty>
216,CALL,-1,,it = it->h_next,9,STATIC_DISPATCH,,89,<operator>.assignment,<operator>.assignment,2,,,<empty>
218,CALL,2,,it->h_next,14,STATIC_DISPATCH,,89,<operator>.indirectFieldAccess,<operator>.indirectFieldAccess,2,,,<empty>
221,CALL,-1,,++depth,9,STATIC_DISPATCH,,90,<operator>.preIncrement,<operator>.preIncrement,3,,,<empty>
235,CALL,-1,,"expanding &&
        (oldbucket = (hv & hashmask(hashpower - 1))) >= expand_bucket",9,STATIC_DISPATCH,,103,<operator>.logicalAnd,<operator>.logicalAnd,1,,,<empty>
237,CALL,2,,(oldbucket = (hv & hashmask(hashpower - 1))) >= expand_bucket,9,STATIC_DISPATCH,,104,<operator>.greaterEqualsThan,<operator>.greaterEqualsThan,2,,,<empty>
238,CALL,1,,oldbucket = (hv & hashmask(hashpower - 1)),10,STATIC_DISPATCH,,104,<operator>.assignment,<operator>.assignment,1,,,<empty>
240,CALL,2,,hv & hashmask(hashpower - 1),23,STATIC_DISPATCH,,104,<operator>.and,<operator>.and,2,,,<empty>
242,CALL,2,,hashmask(hashpower - 1),28,INLINED,,104,assoc.c:35:35:hashmask:1,hashmask,2,,,ANY
244,CALL,1,,((uint64_t)1 << (hashpower - 1)) - 1,28,STATIC_DISPATCH,,104,<operator>.subtraction,<operator>.subtraction,1,,,<empty>
245,CALL,1,,(uint64_t)1 << (hashpower - 1),28,STATIC_DISPATCH,,104,<operator>.shiftLeft,<operator>.shiftLeft,1,,,<empty>
246,CALL,1,,(uint64_t)1,28,STATIC_DISPATCH,,104,<operator>.cast,<operator>.cast,1,,,<empty>
249,CALL,2,,hashpower - 1,28,STATIC_DISPATCH,,104,<operator>.subtraction,<operator>.subtraction,2,,,<empty>
255,CALL,-1,,pos = &old_hashtable[oldbucket],9,STATIC_DISPATCH,,106,<operator>.assignment,<operator>.assignment,1,,,<empty>
257,CALL,2,,&old_hashtable[oldbucket],15,STATIC_DISPATCH,,106,<operator>.addressOf,<operator>.addressOf,2,,,<empty>
258,CALL,1,,old_hashtable[oldbucket],16,STATIC_DISPATCH,,106,<operator>.indirectIndexAccess,<operator>.indirectIndexAccess,1,,,<empty>
263,CALL,-1,,pos = &primary_hashtable[hv & hashmask(hashpower)],9,STATIC_DISPATCH,,108,<operator>.assignment,<operator>.assignment,1,,,<empty>
265,CALL,2,,&primary_hashtable[hv & hashmask(hashpower)],15,STATIC_DISPATCH,,108,<operator>.addressOf,<operator>.addressOf,2,,,<empty>
266,CALL,1,,primary_hashtable[hv & hashmask(hashpower)],16,STATIC_DISPATCH,,108,<operator>.indirectIndexAccess,<operator>.indirectIndexAccess,1,,,<empty>
268,CALL,2,,hv & hashmask(hashpower),34,STATIC_DISPATCH,,108,<operator>.and,<operator>.and,2,,,<empty>
270,CALL,2,,hashmask(hashpower),39,INLINED,,108,assoc.c:35:35:hashmask:1,hashmask,2,,,ANY
273,CALL,1,,((uint64_t)1 << (hashpower)) - 1,39,STATIC_DISPATCH,,108,<operator>.subtraction,<operator>.subtraction,1,,,<empty>
274,CALL,1,,(uint64_t)1 << (hashpower),39,STATIC_DISPATCH,,108,<operator>.shiftLeft,<operator>.shiftLeft,1,,,<empty>
275,CALL,1,,(uint64_t)1,39,STATIC_DISPATCH,,108,<operator>.cast,<operator>.cast,1,,,<empty>
281,CALL,-1,,"*pos && ((nkey != (*pos)->nkey) || memcmp(key, ITEM_key(*pos), nkey))",12,STATIC_DISPATCH,,111,<operator>.logicalAnd,<operator>.logicalAnd,1,,,<empty>
282,CALL,1,,*pos,12,STATIC_DISPATCH,,111,<operator>.indirection,<operator>.indirection,1,,,<empty>
284,CALL,2,,"(nkey != (*pos)->nkey) || memcmp(key, ITEM_key(*pos), nkey)",21,STATIC_DISPATCH,,111,<operator>.logicalOr,<operator>.logicalOr,2,,,<empty>
285,CALL,1,,nkey != (*pos)->nkey,22,STATIC_DISPATCH,,111,<operator>.notEquals,<operator>.notEquals,1,,,<empty>
287,CALL,2,,(*pos)->nkey,30,STATIC_DISPATCH,,111,<operator>.indirectFieldAccess,<operator>.indirectFieldAccess,2,,,<empty>
288,CALL,1,,*pos,31,STATIC_DISPATCH,,111,<operator>.indirection,<operator>.indirection,1,,,<empty>
291,CALL,2,,"memcmp(key, ITEM_key(*pos), nkey)",47,STATIC_DISPATCH,,111,memcmp,memcmp,2,,,<empty>
293,CALL,2,,ITEM_key(*pos),59,INLINED,,111,memcached.h:133:134:ITEM_key:1,ITEM_key,2,,,ANY
294,CALL,1,,*pos,59,STATIC_DISPATCH,,111,<operator>.indirection,<operator>.indirection,1,,,<empty>
297,CALL,1,,((char *)&((*pos)->data)) + (((*pos)->it_flags & 2) ? sizeof (uint64_t) : 0),59,STATIC_DISPATCH,,111,<operator>.addition,<operator>.addition,1,,,<empty>
298,CALL,1,,(char *)&((*pos)->data),59,STATIC_DISPATCH,,111,<operator>.cast,<operator>.cast,1,,,<empty>
300,CALL,2,,&((*pos)->data),59,STATIC_DISPATCH,,111,<operator>.addressOf,<operator>.addressOf,2,,,<empty>
301,CALL,1,,(*pos)->data,59,STATIC_DISPATCH,,111,<operator>.indirectFieldAccess,<operator>.indirectFieldAccess,1,,,<empty>
302,CALL,1,,*pos,59,STATIC_DISPATCH,,111,<operator>.indirection,<operator>.indirection,1,,,<empty>
305,CALL,2,,((*pos)->it_flags & 2) ? sizeof (uint64_t) : 0,59,STATIC_DISPATCH,,111,<operator>.conditional,<operator>.conditional,2,,,<empty>
306,CALL,1,,(*pos)->it_flags & 2,59,STATIC_DISPATCH,,111,<operator>.and,<operator>.and,1,,,<empty>
307,CALL,1,,(*pos)->it_flags,59,STATIC_DISPATCH,,111,<operator>.indirectFieldAccess,<operator>.indirectFieldAccess,1,,,<empty>
308,CALL,1,,*pos,59,STATIC_DISPATCH,,111,<operator>.indirection,<operator>.indirection,1,,,<empty>
312,CALL,2,,sizeof (uint64_t),59,STATIC_DISPATCH,,111,<operator>.sizeOf,<operator>.sizeOf,2,,,<empty>
317,CALL,-1,,pos = &(*pos)->h_next,9,STATIC_DISPATCH,,112,<operator>.assignment,<operator>.assignment,1,,,<empty>
319,CALL,2,,&(*pos)->h_next,15,STATIC_DISPATCH,,112,<operator>.addressOf,<operator>.addressOf,2,,,<empty>
320,CALL,1,,(*pos)->h_next,16,STATIC_DISPATCH,,112,<operator>.indirectFieldAccess,<operator>.indirectFieldAccess,1,,,<empty>
321,CALL,1,,*pos,17,STATIC_DISPATCH,,112,<operator>.indirection,<operator>.indirection,1,,,<empty>
331,CALL,-1,,old_hashtable = primary_hashtable,5,STATIC_DISPATCH,,119,<operator>.assignment,<operator>.assignment,1,,,<empty>
334,CALL,-1,,"primary_hashtable = calloc(hashsize(hashpower + 1), sizeof(void *))",5,STATIC_DISPATCH,,121,<operator>.assignment,<operator>.assignment,2,,,<empty>
336,CALL,2,,"calloc(hashsize(hashpower + 1), sizeof(void *))",25,STATIC_DISPATCH,,121,calloc,calloc,2,,,<empty>
337,CALL,1,,hashsize(hashpower + 1),32,INLINED,,121,assoc.c:34:34:hashsize:1,hashsize,1,,,ANY
339,CALL,1,,(uint64_t)1 << (hashpower + 1),32,STATIC_DISPATCH,,121,<operator>.shiftLeft,<operator>.shiftLeft,1,,,<empty>
340,CALL,1,,(uint64_t)1,32,STATIC_DISPATCH,,121,<operator>.cast,<operator>.cast,1,,,<empty>
343,CALL,2,,hashpower + 1,32,STATIC_DISPATCH,,121,<operator>.addition,<operator>.addition,2,,,<empty>
346,CALL,2,,sizeof(void *),57,STATIC_DISPATCH,,121,<operator>.sizeOf,<operator>.sizeOf,2,,,<empty>
352,CALL,-1,,settings.verbose > 1,13,STATIC_DISPATCH,,123,<operator>.greaterThan,<operator>.greaterThan,1,,,<empty>
353,CALL,1,,settings.verbose,13,STATIC_DISPATCH,,123,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
358,CALL,1,,"fprintf(stderr, ""Hash table expansion starting\n"")",13,STATIC_DISPATCH,,124,fprintf,fprintf,1,,,<empty>
361,CALL,-1,,hashpower++,9,STATIC_DISPATCH,,125,<operator>.postIncrement,<operator>.postIncrement,2,,,<empty>
363,CALL,-1,,expanding = true,9,STATIC_DISPATCH,,126,<operator>.assignment,<operator>.assignment,3,,,<empty>
366,CALL,-1,,expand_bucket = 0,9,STATIC_DISPATCH,,127,<operator>.assignment,<operator>.assignment,4,,,<empty>
369,CALL,-1,,STATS_LOCK(),9,STATIC_DISPATCH,,128,STATS_LOCK,STATS_LOCK,5,,,<empty>
370,CALL,-1,,stats_state.hash_power_level = hashpower,9,STATIC_DISPATCH,,129,<operator>.assignment,<operator>.assignment,6,,,<empty>
371,CALL,1,,stats_state.hash_power_level,9,STATIC_DISPATCH,,129,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
375,CALL,-1,,stats_state.hash_bytes += hashsize(hashpower) * sizeof(void *),9,STATIC_DISPATCH,,130,<operator>.assignmentPlus,<operator>.assignmentPlus,7,,,<empty>
376,CALL,1,,stats_state.hash_bytes,9,STATIC_DISPATCH,,130,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
379,CALL,2,,hashsize(hashpower) * sizeof(void *),35,STATIC_DISPATCH,,130,<operator>.multiplication,<operator>.multiplication,2,,,<empty>
380,CALL,1,,hashsize(hashpower),35,INLINED,,130,assoc.c:34:34:hashsize:1,hashsize,1,,,ANY
383,CALL,1,,(uint64_t)1 << (hashpower),35,STATIC_DISPATCH,,130,<operator>.shiftLeft,<operator>.shiftLeft,1,,,<empty>
384,CALL,1,,(uint64_t)1,35,STATIC_DISPATCH,,130,<operator>.cast,<operator>.cast,1,,,<empty>
388,CALL,2,,sizeof(void *),57,STATIC_DISPATCH,,130,<operator>.sizeOf,<operator>.sizeOf,2,,,<empty>
390,CALL,-1,,stats_state.hash_is_expanding = true,9,STATIC_DISPATCH,,131,<operator>.assignment,<operator>.assignment,8,,,<empty>
391,CALL,1,,stats_state.hash_is_expanding,9,STATIC_DISPATCH,,131,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
395,CALL,-1,,STATS_UNLOCK(),9,STATIC_DISPATCH,,132,STATS_UNLOCK,STATS_UNLOCK,9,,,<empty>
398,CALL,-1,,primary_hashtable = old_hashtable,9,STATIC_DISPATCH,,134,<operator>.assignment,<operator>.assignment,1,,,<empty>
407,CALL,-1,,pthread_mutex_trylock(&maintenance_lock) == 0,9,STATIC_DISPATCH,,140,<operator>.equals,<operator>.equals,1,,,<empty>
408,CALL,1,,pthread_mutex_trylock(&maintenance_lock),9,STATIC_DISPATCH,,140,pthread_mutex_trylock,pthread_mutex_trylock,1,,,<empty>
409,CALL,1,,&maintenance_lock,31,STATIC_DISPATCH,,140,<operator>.addressOf,<operator>.addressOf,1,,,<empty>
414,CALL,-1,,curr_items > (hashsize(hashpower) * 3) / 2 && hashpower < HASHPOWER_MAX,13,STATIC_DISPATCH,,141,<operator>.logicalAnd,<operator>.logicalAnd,1,,,<empty>
415,CALL,1,,curr_items > (hashsize(hashpower) * 3) / 2,13,STATIC_DISPATCH,,141,<operator>.greaterThan,<operator>.greaterThan,1,,,<empty>
417,CALL,2,,(hashsize(hashpower) * 3) / 2,26,STATIC_DISPATCH,,141,<operator>.division,<operator>.division,2,,,<empty>
418,CALL,1,,hashsize(hashpower) * 3,27,STATIC_DISPATCH,,141,<operator>.multiplication,<operator>.multiplication,1,,,<empty>
419,CALL,1,,hashsize(hashpower),27,INLINED,,141,assoc.c:34:34:hashsize:1,hashsize,1,,,ANY
422,CALL,1,,(uint64_t)1 << (hashpower),27,STATIC_DISPATCH,,141,<operator>.shiftLeft,<operator>.shiftLeft,1,,,<empty>
423,CALL,1,,(uint64_t)1,27,STATIC_DISPATCH,,141,<operator>.cast,<operator>.cast,1,,,<empty>
429,CALL,2,,hashpower < HASHPOWER_MAX,59,STATIC_DISPATCH,,141,<operator>.lessThan,<operator>.lessThan,2,,,<empty>
431,CALL,2,,HASHPOWER_MAX,71,INLINED,,141,memcached.h:90:90:HASHPOWER_MAX:0,HASHPOWER_MAX,2,,,int
435,CALL,-1,,pthread_cond_signal(&maintenance_cond),13,STATIC_DISPATCH,,142,pthread_cond_signal,pthread_cond_signal,1,,,<empty>
436,CALL,1,,&maintenance_cond,33,STATIC_DISPATCH,,142,<operator>.addressOf,<operator>.addressOf,1,,,<empty>
438,CALL,-1,,pthread_mutex_unlock(&maintenance_lock),9,STATIC_DISPATCH,,144,pthread_mutex_unlock,pthread_mutex_unlock,2,,,<empty>
439,CALL,1,,&maintenance_lock,30,STATIC_DISPATCH,,144,<operator>.addressOf,<operator>.addressOf,1,,,<empty>
449,CALL,-1,,"expanding &&
        (oldbucket = (hv & hashmask(hashpower - 1))) >= expand_bucket",9,STATIC_DISPATCH,,154,<operator>.logicalAnd,<operator>.logicalAnd,1,,,<empty>
451,CALL,2,,(oldbucket = (hv & hashmask(hashpower - 1))) >= expand_bucket,9,STATIC_DISPATCH,,155,<operator>.greaterEqualsThan,<operator>.greaterEqualsThan,2,,,<empty>
452,CALL,1,,oldbucket = (hv & hashmask(hashpower - 1)),10,STATIC_DISPATCH,,155,<operator>.assignment,<operator>.assignment,1,,,<empty>
454,CALL,2,,hv & hashmask(hashpower - 1),23,STATIC_DISPATCH,,155,<operator>.and,<operator>.and,2,,,<empty>
456,CALL,2,,hashmask(hashpower - 1),28,INLINED,,155,assoc.c:35:35:hashmask:1,hashmask,2,,,ANY
458,CALL,1,,((uint64_t)1 << (hashpower - 1)) - 1,28,STATIC_DISPATCH,,155,<operator>.subtraction,<operator>.subtraction,1,,,<empty>
459,CALL,1,,(uint64_t)1 << (hashpower - 1),28,STATIC_DISPATCH,,155,<operator>.shiftLeft,<operator>.shiftLeft,1,,,<empty>
460,CALL,1,,(uint64_t)1,28,STATIC_DISPATCH,,155,<operator>.cast,<operator>.cast,1,,,<empty>
463,CALL,2,,hashpower - 1,28,STATIC_DISPATCH,,155,<operator>.subtraction,<operator>.subtraction,2,,,<empty>
469,CALL,-1,,it->h_next = old_hashtable[oldbucket],9,STATIC_DISPATCH,,157,<operator>.assignment,<operator>.assignment,1,,,<empty>
470,CALL,1,,it->h_next,9,STATIC_DISPATCH,,157,<operator>.indirectFieldAccess,<operator>.indirectFieldAccess,1,,,<empty>
473,CALL,2,,old_hashtable[oldbucket],22,STATIC_DISPATCH,,157,<operator>.indirectIndexAccess,<operator>.indirectIndexAccess,2,,,<empty>
476,CALL,-1,,old_hashtable[oldbucket] = it,9,STATIC_DISPATCH,,158,<operator>.assignment,<operator>.assignment,2,,,<empty>
477,CALL,1,,old_hashtable[oldbucket],9,STATIC_DISPATCH,,158,<operator>.indirectIndexAccess,<operator>.indirectIndexAccess,1,,,<empty>
483,CALL,-1,,it->h_next = primary_hashtable[hv & hashmask(hashpower)],9,STATIC_DISPATCH,,160,<operator>.assignment,<operator>.assignment,1,,,<empty>
484,CALL,1,,it->h_next,9,STATIC_DISPATCH,,160,<operator>.indirectFieldAccess,<operator>.indirectFieldAccess,1,,,<empty>
487,CALL,2,,primary_hashtable[hv & hashmask(hashpower)],22,STATIC_DISPATCH,,160,<operator>.indirectIndexAccess,<operator>.indirectIndexAccess,2,,,<empty>
489,CALL,2,,hv & hashmask(hashpower),40,STATIC_DISPATCH,,160,<operator>.and,<operator>.and,2,,,<empty>
491,CALL,2,,hashmask(hashpower),45,INLINED,,160,assoc.c:35:35:hashmask:1,hashmask,2,,,ANY
494,CALL,1,,((uint64_t)1 << (hashpower)) - 1,45,STATIC_DISPATCH,,160,<operator>.subtraction,<operator>.subtraction,1,,,<empty>
495,CALL,1,,(uint64_t)1 << (hashpower),45,STATIC_DISPATCH,,160,<operator>.shiftLeft,<operator>.shiftLeft,1,,,<empty>
496,CALL,1,,(uint64_t)1,45,STATIC_DISPATCH,,160,<operator>.cast,<operator>.cast,1,,,<empty>
501,CALL,-1,,primary_hashtable[hv & hashmask(hashpower)] = it,9,STATIC_DISPATCH,,161,<operator>.assignment,<operator>.assignment,2,,,<empty>
502,CALL,1,,primary_hashtable[hv & hashmask(hashpower)],9,STATIC_DISPATCH,,161,<operator>.indirectIndexAccess,<operator>.indirectIndexAccess,1,,,<empty>
504,CALL,2,,hv & hashmask(hashpower),27,STATIC_DISPATCH,,161,<operator>.and,<operator>.and,2,,,<empty>
506,CALL,2,,hashmask(hashpower),32,INLINED,,161,assoc.c:35:35:hashmask:1,hashmask,2,,,ANY
509,CALL,1,,((uint64_t)1 << (hashpower)) - 1,32,STATIC_DISPATCH,,161,<operator>.subtraction,<operator>.subtraction,1,,,<empty>
510,CALL,1,,(uint64_t)1 << (hashpower),32,STATIC_DISPATCH,,161,<operator>.shiftLeft,<operator>.shiftLeft,1,,,<empty>
511,CALL,1,,(uint64_t)1,32,STATIC_DISPATCH,,161,<operator>.cast,<operator>.cast,1,,,<empty>
527,CALL,-1,,"**before = _hashitem_before(key, nkey, hv)",10,STATIC_DISPATCH,,169,<operator>.assignment,<operator>.assignment,2,,,<empty>
529,CALL,2,,"_hashitem_before(key, nkey, hv)",21,STATIC_DISPATCH,,169,_hashitem_before,_hashitem_before,2,,,<empty>
534,CALL,-1,,*before,9,STATIC_DISPATCH,,171,<operator>.indirection,<operator>.indirection,1,,,<empty>
538,CALL,-1,,nxt = (*before)->h_next,9,STATIC_DISPATCH,,177,<operator>.assignment,<operator>.assignment,2,,,<empty>
540,CALL,2,,(*before)->h_next,15,STATIC_DISPATCH,,177,<operator>.indirectFieldAccess,<operator>.indirectFieldAccess,2,,,<empty>
541,CALL,1,,*before,16,STATIC_DISPATCH,,177,<operator>.indirection,<operator>.indirection,1,,,<empty>
544,CALL,-1,,(*before)->h_next = 0,9,STATIC_DISPATCH,,178,<operator>.assignment,<operator>.assignment,3,,,<empty>
545,CALL,1,,(*before)->h_next,9,STATIC_DISPATCH,,178,<operator>.indirectFieldAccess,<operator>.indirectFieldAccess,1,,,<empty>
546,CALL,1,,*before,10,STATIC_DISPATCH,,178,<operator>.indirection,<operator>.indirection,1,,,<empty>
550,CALL,-1,,*before = nxt,9,STATIC_DISPATCH,,179,<operator>.assignment,<operator>.assignment,4,,,<empty>
551,CALL,1,,*before,9,STATIC_DISPATCH,,179,<operator>.indirection,<operator>.indirection,1,,,<empty>
555,CALL,-1,,assert(*before != 0),5,STATIC_DISPATCH,,184,assert,assert,4,,,<empty>
556,CALL,1,,*before != 0,12,STATIC_DISPATCH,,184,<operator>.notEquals,<operator>.notEquals,1,,,<empty>
557,CALL,1,,*before,12,STATIC_DISPATCH,,184,<operator>.indirection,<operator>.indirection,1,,,<empty>
563,CALL,23,,do_run_maintenance_thread = 1,21,STATIC_DISPATCH,,188,<operator>.assignment,<operator>.assignment,23,,,<empty>
