,id,label,node_type,weight,fan_in,fan_out,sscc,con_cf,con_df,con_zc,con_rf,con_val,McCabe,LOC,n1,n2,N1,N2,H,V,AFO,AFP,VRI,DRI,VMulD,VPlusD,dc,cc,bc,pg,er,gc,gcd,iFit,ggc,ggcd,cr
0,18434,setBackupAppender (18434),Method,4,0,2,2,0,1,1,0,1,2,15.0,5,6,13,11,27.11941547876375,83.02635884729514,0.03784798710802939,0.020840591810202157,0.023578979008625524,0.0,1.0235789790086256,0.023578979008625524,0.0047169811320754715,0.0,0.0,0.0014083924575515902,0.0,64.0,0.0,0.0,63.85731864522999,0.0,0.0007054941515919816
1,33403,debug (33403),Method,4,46,0,4,0,0,0,0,0,3,13.0,7,3,13,8,24.406371956566694,69.7604899926346,0.024601191620219103,0.5378768965181696,0.0,1.5947352474808627,2.5947352474808625,1.5947352474808627,0.06839622641509434,0.06868210405946255,0.0,0.018825029314256086,0.007239904774023882,0.0,2276.5,7.721477465603274e-09,0.0,2204.717331795214,0.19815744617431083
2,33884,getRootLogger (33884),Method,1,3,0,1,0,0,0,0,0,1,7.0,3,3,5,6,9.509775004326936,28.43458750793272,0.006150297905054776,0.08511472893668262,0.0,0.00953227470671469,1.0095322747067146,0.00953227470671469,0.007075471698113208,0.00771869639794168,0.0,0.004710418308727344,0.0005369882133995038,0.0,22.333333333333332,2.815688609974716e-12,0.0,22.333333333333332,0.0023382043427065597
3,34822,setOption (34822),Method,4,0,2,2,1,2,0,0,2,2,16.0,4,5,9,6,19.60964047443681,47.548875021634686,0.06949836632711898,0.020840591810202157,0.1003009448236854,0.0,1.1003009448236853,0.1003009448236854,0.0047169811320754715,0.0,0.0,0.0014083924575515902,0.0,114.5,0.0,0.0,40.98055021837945,0.0,0.001628063426750727
4,53554,equalsIgnoreCase (53554),Method,4,48,0,4,0,0,0,0,0,3,18.0,6,4,13,9,23.509775004326936,73.08241808752197,0.024601191620219103,1.0,0.0,2.5604595434583706,3.5604595434583706,2.5604595434583706,0.08726415094339622,0.08899691952252599,0.0,0.042322036381226495,0.031661432485525234,0.0,3154.25,5.305940186526407e-08,0.0,2774.5302340174053,1.0
5,40522,toBoolean (40522),Method,9,13,2,7,2,2,0,0,2,5,22.0,3,3,9,8,9.509775004326936,43.94436251225965,0.07995387276571209,0.19321298649788451,0.07995387276571209,0.19828297167743777,1.2940903359322549,0.2782368444431499,0.025943396226415092,0.02358490566037736,2.230251126276819e-05,0.005512087276015594,0.003504962779156328,407.0,286.0,6.192357679950059e-10,361.66315491348485,189.78870288024098,0.052543033659335124
6,50185,AMPMToken (50185),Method,3,0,2,1,0,1,0,0,1,1,4.0,1,3,1,3,4.754887502163468,8.0,0.1392203798507854,0.020840591810202157,0.04799225493227275,0.0,1.0479922549322727,0.04799225493227275,0.0047169811320754715,0.0,0.0,0.0014083924575515902,0.0,23.0,0.0,0.0,23.0,0.0,0.0005969565898085999
7,49613,renderFacet (49613),Method,5,5,1,4,0,1,0,0,0,3,71.0,7,13,18,28,67.75720079023742,198.80869236481868,0.2583125120123006,0.10278200960940607,0.20931493463826847,0.07154675209824295,1.2958374904755356,0.2808616867365114,0.014150943396226415,0.01179245283018868,2.7878139078460235e-05,0.004128010153894919,0.0007754342431761788,84.0,60.0,7.533002522405851e-12,84.0,60.0,0.0060374018742006125
8,50218,names (50218),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.006150297905054776,0.03936029953244998,0.0,0.006205988555218644,1.0062059885552186,0.006205988555218644,0.0047169811320754715,0.0047169811320754715,0.0,0.003257732491065054,0.0003722084367245658,0.0,6.0,3.3868502454158937e-13,0.0,6.0,0.0010663815445217262
9,40974,getSystemProperty (40974),Method,5,6,1,4,0,1,0,0,0,3,14.0,2,4,5,6,10.0,28.43458750793272,0.3321160868729579,0.08911213765987333,0.09935753450417364,0.09718388039455722,1.2061973656482827,0.19654141489873087,0.011792452830188678,0.009433962264150943,4.460502252553638e-05,0.0048700772681828835,0.0013027295285359805,27.5,35.0,1.360864990922062e-11,27.5,35.0,0.008106399145696327
10,55875,getProperty (55875),Method,12,1,3,9,0,3,0,0,0,7,90.0,6,11,24,40,53.5635228093372,261.5976218400217,0.301364597347684,0.09658590882109448,0.24420075707797986,0.05841138979416895,1.3168762524818618,0.3026121468721488,0.0047169811320754715,0.006551362683438156,2.7878139078460235e-05,0.005550374664836598,0.001262406947890819,28.0,13.5,3.037501001585849e-11,28.0,13.5,0.007975814891675696
11,45073,doOnChange (45073),Method,2,0,1,1,0,0,1,0,0,1,5.0,1,1,2,1,0.0,3.0,0.01845089371516433,0.010420295905101079,0.0026826564138635466,0.0,1.0026826564138636,0.0026826564138635466,0.0023584905660377358,0.0,0.0,0.0014083924575515902,0.0,7.0,0.0,0.0,7.0,0.0,5.42687808916909e-05
12,33875,getLoggerRepository (33875),Method,1,7,0,1,0,0,0,0,0,1,4.0,1,0,1,0,0.0,0.0,0.006150297905054776,0.14539438876387534,0.0,0.02950922055249901,1.029509220552499,0.02950922055249901,0.01650943396226415,0.017367066895368783,0.0,0.00889991272400414,0.0007521712158808934,0.0,84.0,7.233875379343003e-12,0.0,84.0,0.00510194376358009
13,50200,format (50200),Method,2,0,1,1,0,0,0,0,1,1,4.0,3,3,4,3,9.509775004326936,18.094737505048094,0.01845089371516433,0.010420295905101079,0.0007262327032702668,0.0,1.0007262327032702,0.0007262327032702668,0.0023584905660377358,0.0,0.0,0.0014083924575515902,0.0,2.0,0.0,0.0,2.0,0.0,0.00016280634267507268
